-- Logs begin at Thu 2019-12-19 03:05:42 UTC, end at Fri 2019-12-20 16:02:35 UTC. --
Dec 20 15:41:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:41:11.827913 I | mvcc: store.index: compact 45319361
Dec 20 15:46:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:46:11.852694 I | mvcc: finished scheduled compaction at 45320173 (took 6.132637ms)
Dec 20 15:46:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:46:16.387419 I | pkg/fileutil: purged file /var/lib/etcd/member/wal/000000000000063c-0000000002f79032.wal successfully
Dec 20 15:51:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:51:11.857256 I | mvcc: store.index: compact 45321145
Dec 20 15:51:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:51:11.865235 I | mvcc: finished scheduled compaction at 45321145 (took 6.592097ms)
Dec 20 15:56:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:56:11.870411 I | mvcc: store.index: compact 45322039
Dec 20 15:56:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:56:11.883254 I | mvcc: finished scheduled compaction at 45322039 (took 11.060459ms)
Dec 20 15:56:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:56:12.335645 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (222.196821ms) to execute
Dec 20 15:56:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:56:26.725631 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-mzn29\" " with result "range_response_count:1 size:4408" took too long (147.519184ms) to execute
Dec 20 15:56:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:56:27.860500 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (209.697996ms) to execute
Dec 20 15:57:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:57:43.591768 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/reportnothings\" range_end:\"/registry/config.istio.io/reportnothingt\" count_only:true " with result "range_response_count:0 size:7" took too long (180.071809ms) to execute
Dec 20 15:58:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:58:24.803140 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authorization.k8s.io\" " with result "range_response_count:1 size:667" took too long (135.601197ms) to execute
Dec 20 15:58:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:58:24.803240 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta2.autoscaling\" " with result "range_response_count:1 size:640" took too long (135.831878ms) to execute
Dec 20 15:58:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:58:24.803392 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta1.autoscaling\" " with result "range_response_count:1 size:640" took too long (135.715476ms) to execute
Dec 20 15:58:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:58:24.803477 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (135.283365ms) to execute
Dec 20 15:58:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:58:24.803592 W | etcdserver: read-only range request "key:\"/registry/cronjobs\" range_end:\"/registry/cronjobt\" count_only:true " with result "range_response_count:0 size:7" took too long (123.478282ms) to execute
Dec 20 15:58:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:58:24.803615 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (132.322091ms) to execute
Dec 20 15:58:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:58:35.086106 W | etcdserver: request "header:<ID:14919139277708605809 > lease_revoke:<id:4f0b6e20ca6638c3>" with result "size:29" took too long (289.332029ms) to execute
Dec 20 15:58:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:58:45.053111 W | etcdserver: request "header:<ID:14919139277708605924 > lease_revoke:<id:4f0b6e20ca66394f>" with result "size:29" took too long (251.703967ms) to execute
Dec 20 15:58:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:58:45.053435 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (127.410794ms) to execute
Dec 20 15:59:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:59:30.013040 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/noops\" range_end:\"/registry/config.istio.io/noopt\" count_only:true " with result "range_response_count:0 size:7" took too long (384.730875ms) to execute
Dec 20 15:59:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 15:59:30.013177 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (154.868437ms) to execute
