-- Logs begin at Sat 2020-02-01 12:16:18 UTC, end at Mon 2020-02-03 02:52:16 UTC. --
Feb 03 02:28:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:28:57.790859 W | etcdserver: request "header:<ID:14919139277752769186 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:53558696 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4105 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (127.335176ms) to execute
Feb 03 02:29:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:29:53.711713 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-d6dqh\" " with result "range_response_count:1 size:3127" took too long (115.595493ms) to execute
Feb 03 02:29:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:29:53.934450 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (133.631716ms) to execute
Feb 03 02:29:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:29:53.934997 W | etcdserver: request "header:<ID:14919139277752770102 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/istio-system/istio-ingressgateway\" mod_revision:53559095 > success:<request_put:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" value_size:6101 >> failure:<request_range:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" > >>" with result "size:20" took too long (123.046661ms) to execute
Feb 03 02:29:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:29:53.953982 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (152.102727ms) to execute
Feb 03 02:29:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:29:53.954208 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-l9w94\" " with result "range_response_count:1 size:3127" took too long (147.900056ms) to execute
Feb 03 02:29:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:29:55.562207 I | mvcc: store.index: compact 53557696
Feb 03 02:29:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:29:55.568916 I | mvcc: finished scheduled compaction at 53557696 (took 4.785959ms)
Feb 03 02:29:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:29:55.881361 W | etcdserver: request "header:<ID:14919139277752770132 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:53559075 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5025 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (135.735457ms) to execute
Feb 03 02:30:44 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:30:44.306123 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (609.333363ms) to execute
Feb 03 02:30:44 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:30:44.306173 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (605.43159ms) to execute
Feb 03 02:30:44 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:30:44.306351 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4240" took too long (359.5842ms) to execute
Feb 03 02:31:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:31:08.944625 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (180.087392ms) to execute
Feb 03 02:31:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:31:08.944979 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:992" took too long (159.759895ms) to execute
Feb 03 02:31:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:31:08.945193 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-fdl9d\" " with result "range_response_count:1 size:2738" took too long (165.628031ms) to execute
Feb 03 02:31:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:31:08.945438 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (173.111787ms) to execute
Feb 03 02:31:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:31:12.827614 I | etcdserver: start to snapshot (applied: 59017423, lastsnap: 59007422)
Feb 03 02:31:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:31:12.974603 I | etcdserver: saved snapshot at index 59017423
Feb 03 02:31:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:31:12.975561 I | etcdserver: compacted raft log at 59012423
Feb 03 02:31:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:31:12.978799 W | etcdserver: request "header:<ID:14919139277752771035 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-zdv9h.15efc3951fb6c52a\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-zdv9h.15efc3951fb6c52a\" value_size:402 lease:5695767240897994919 >> failure:<>>" with result "size:20" took too long (118.497078ms) to execute
Feb 03 02:31:30 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:31:30.504469 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-000000000383c57a.snap successfully
Feb 03 02:33:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:33:53.742938 W | etcdserver: request "header:<ID:14919139277752773001 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/istio-system/istio-pilot-759bbfd844\" mod_revision:53559788 > success:<request_put:<key:\"/registry/replicasets/istio-system/istio-pilot-759bbfd844\" value_size:2463 >> failure:<request_range:<key:\"/registry/replicasets/istio-system/istio-pilot-759bbfd844\" > >>" with result "size:20" took too long (117.058321ms) to execute
Feb 03 02:33:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:33:53.744513 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (117.510746ms) to execute
Feb 03 02:33:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:33:53.748315 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (120.214962ms) to execute
Feb 03 02:33:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:33:55.888331 W | etcdserver: request "header:<ID:14919139277752773063 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-62989\" mod_revision:53559816 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-62989\" value_size:3504 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-62989\" > >>" with result "size:20" took too long (113.147829ms) to execute
Feb 03 02:34:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:34:00.202127 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/instances\" range_end:\"/registry/config.istio.io/instancet\" count_only:true " with result "range_response_count:0 size:7" took too long (798.808179ms) to execute
Feb 03 02:34:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:34:00.212130 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/virtualservices\" range_end:\"/registry/networking.istio.io/virtualservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (363.150342ms) to execute
Feb 03 02:34:49 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:34:49.920765 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-mmmh2.15efc3cabec299b7\" " with result "range_response_count:1 size:589" took too long (339.330119ms) to execute
Feb 03 02:34:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:34:55.597406 I | mvcc: store.index: compact 53559113
Feb 03 02:34:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:34:55.610934 I | mvcc: finished scheduled compaction at 53559113 (took 11.779433ms)
Feb 03 02:34:56 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:34:56.222707 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4181" took too long (160.157495ms) to execute
Feb 03 02:34:56 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:34:56.223116 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/checknothings\" range_end:\"/registry/config.istio.io/checknothingt\" count_only:true " with result "range_response_count:0 size:7" took too long (588.08873ms) to execute
Feb 03 02:35:20 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:35:20.456657 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-mmmh2.15efc3c36cad0b66\" " with result "range_response_count:1 size:561" took too long (377.260623ms) to execute
Feb 03 02:35:20 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:35:20.464835 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (364.917261ms) to execute
Feb 03 02:38:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:38:09.117620 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:531" took too long (130.016599ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.101128 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-cleanup-secrets-1.1.5-qrw5k\" " with result "range_response_count:1 size:2159" took too long (157.658641ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.101198 W | etcdserver: request "header:<ID:14919139277752777419 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/default/backend\" mod_revision:53560832 > success:<request_put:<key:\"/registry/services/endpoints/default/backend\" value_size:2159 >> failure:<request_range:<key:\"/registry/services/endpoints/default/backend\" > >>" with result "size:2245" took too long (137.185138ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.120216 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (167.644082ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.120316 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (158.652242ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.120352 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (173.122236ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.120497 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (171.758051ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.354908 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:5908" took too long (171.999146ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.397772 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecs\" range_end:\"/registry/config.istio.io/quotaspect\" count_only:true " with result "range_response_count:0 size:7" took too long (141.610638ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.398041 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/deployment-controller\" " with result "range_response_count:1 size:262" took too long (200.09073ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.623921 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-galley\" " with result "range_response_count:1 size:784" took too long (217.812278ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.624007 W | etcdserver: request "header:<ID:14919139277752777455 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-q9rt9\" mod_revision:53554561 > success:<request_put:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-q9rt9\" value_size:3022 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-q9rt9\" > >>" with result "size:20" took too long (160.201286ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.643449 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6185" took too long (195.838026ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.881879 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (191.301633ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.885894 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (164.658567ms) to execute
Feb 03 02:39:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:39.886039 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1308" took too long (163.169101ms) to execute
Feb 03 02:39:40 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:40.147025 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-policy\" " with result "range_response_count:1 size:926" took too long (158.216913ms) to execute
Feb 03 02:39:40 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:40.186185 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-tracing-77885fdf8d-lz7c4\" " with result "range_response_count:1 size:2138" took too long (195.576606ms) to execute
Feb 03 02:39:40 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:40.373795 W | etcdserver: request "header:<ID:14919139277752777503 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/kube-system/kube-flannel-t5kr6\" mod_revision:53532021 > success:<request_put:<key:\"/registry/pods/kube-system/kube-flannel-t5kr6\" value_size:2998 >> failure:<request_range:<key:\"/registry/pods/kube-system/kube-flannel-t5kr6\" > >>" with result "size:20" took too long (123.812867ms) to execute
Feb 03 02:39:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:55.610896 I | mvcc: store.index: compact 53560087
Feb 03 02:39:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:55.619792 I | mvcc: finished scheduled compaction at 53560087 (took 7.221887ms)
Feb 03 02:39:56 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:56.021715 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1897" took too long (309.927149ms) to execute
Feb 03 02:39:56 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:39:56.021876 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (292.157253ms) to execute
Feb 03 02:44:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:44:05.388707 W | etcdserver: request "header:<ID:14919139277752780040 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-citadel-57cff9f899-kxqdn\" mod_revision:53560969 > success:<request_put:<key:\"/registry/pods/istio-system/istio-citadel-57cff9f899-kxqdn\" value_size:2040 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-citadel-57cff9f899-kxqdn\" > >>" with result "size:20" took too long (141.394426ms) to execute
Feb 03 02:44:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:44:05.388987 W | etcdserver: read-only range request "key:\"/registry/limitranges/istio-system/\" range_end:\"/registry/limitranges/istio-system0\" " with result "range_response_count:0 size:7" took too long (149.71325ms) to execute
Feb 03 02:44:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:44:05.637786 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-cleanup-secrets-1.1.5-qrw5k\" " with result "range_response_count:1 size:2269" took too long (191.634793ms) to execute
Feb 03 02:44:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:44:05.637935 W | etcdserver: request "header:<ID:14919139277752780056 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/istio-system/istio-citadel-57cff9f899\" mod_revision:53561584 > success:<request_put:<key:\"/registry/replicasets/istio-system/istio-citadel-57cff9f899\" value_size:1551 >> failure:<request_range:<key:\"/registry/replicasets/istio-system/istio-citadel-57cff9f899\" > >>" with result "size:20" took too long (148.5453ms) to execute
Feb 03 02:44:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:44:05.649909 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (176.038322ms) to execute
Feb 03 02:44:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:44:05.649945 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (177.601705ms) to execute
Feb 03 02:44:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:44:05.650127 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/grafana-6585df8c56-dg5nh\" " with result "range_response_count:1 size:3496" took too long (184.194446ms) to execute
Feb 03 02:44:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:44:05.887691 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-citadel-57cff9f899\" " with result "range_response_count:1 size:1639" took too long (181.50084ms) to execute
Feb 03 02:44:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:44:05.907491 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/grafana-6585df8c56-dg5nh\" " with result "range_response_count:1 size:3496" took too long (171.111615ms) to execute
Feb 03 02:44:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:44:05.907557 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/grafana-6585df8c56-dg5nh.15efc450c6a2a9a7\" " with result "range_response_count:1 size:547" took too long (172.26735ms) to execute
Feb 03 02:44:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:44:05.907685 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (177.493891ms) to execute
Feb 03 02:44:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:44:05.907963 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/grafana-6585df8c56-dg5nh\" " with result "range_response_count:1 size:3496" took too long (171.485282ms) to execute
Feb 03 02:44:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:44:06.165182 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-citadel-57cff9f899-4vsp6\" " with result "range_response_count:1 size:1758" took too long (194.434692ms) to execute
Feb 03 02:44:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 02:44:06.166497 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-citadel-57cff9f899-4vsp6.15efc450d3bc0943\" " with result "range_response_count:1 size:565" took too long (193.437491ms) to execute
