-- Logs begin at Thu 2019-12-19 16:58:51 UTC, end at Sat 2019-12-21 04:24:07 UTC. --
Dec 21 04:01:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:01:24.149735 I | mvcc: store.index: compact 45453523
Dec 21 04:03:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:03:34.978207 W | etcdserver: request "header:<ID:14919139277709116252 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-bk5kr\" mod_revision:45456119 > success:<request_put:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-bk5kr\" value_size:2981 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-bk5kr\" > >>" with result "size:20" took too long (103.90781ms) to execute
Dec 21 04:06:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:06:24.185089 I | mvcc: store.index: compact 45455830
Dec 21 04:06:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:06:24.195336 I | mvcc: finished scheduled compaction at 45455830 (took 8.379532ms)
Dec 21 04:06:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:06:26.095807 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/grafana-6585df8c56-wfjkx.15e247373380551a\" " with result "range_response_count:1 size:602" took too long (769.02298ms) to execute
Dec 21 04:06:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:06:26.096237 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (1.821277361s) to execute
Dec 21 04:06:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:06:26.096578 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.569302842s) to execute
Dec 21 04:06:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:06:26.096871 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/clusterrbacconfigs\" range_end:\"/registry/rbac.istio.io/clusterrbacconfigt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.458021811s) to execute
Dec 21 04:06:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:06:26.097162 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.authentication.istio.io\" " with result "range_response_count:1 size:683" took too long (793.227206ms) to execute
Dec 21 04:06:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:06:26.097530 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (793.705928ms) to execute
Dec 21 04:06:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:06:26.097795 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.batch\" " with result "range_response_count:1 size:608" took too long (793.810409ms) to execute
Dec 21 04:06:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:06:26.098104 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.monitoring.coreos.com\" " with result "range_response_count:1 size:659" took too long (794.134628ms) to execute
Dec 21 04:06:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:06:26.098371 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta2.apps\" " with result "range_response_count:1 size:619" took too long (794.181749ms) to execute
Dec 21 04:07:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:07:04.719938 W | etcdserver: request "header:<ID:14919139277709118615 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/poddisruptionbudgets/istio-system/istio-egressgateway\" mod_revision:45455134 > success:<request_put:<key:\"/registry/poddisruptionbudgets/istio-system/istio-egressgateway\" value_size:797 >> failure:<request_range:<key:\"/registry/poddisruptionbudgets/istio-system/istio-egressgateway\" > >>" with result "size:20" took too long (137.858528ms) to execute
Dec 21 04:07:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:07:04.720661 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:531" took too long (162.227152ms) to execute
Dec 21 04:07:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:07:35.325663 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/replicaset-controller\" " with result "range_response_count:1 size:262" took too long (100.631605ms) to execute
Dec 21 04:07:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:07:35.560472 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-pilot\" " with result "range_response_count:1 size:771" took too long (132.221556ms) to execute
Dec 21 04:07:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:07:35.560636 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-pilot-759bbfd844-k86ds\" " with result "range_response_count:1 size:2634" took too long (138.78842ms) to execute
Dec 21 04:07:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:07:50.543319 I | etcdserver: start to snapshot (applied: 50096156, lastsnap: 50086155)
Dec 21 04:07:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:07:50.664070 I | etcdserver: saved snapshot at index 50096156
Dec 21 04:07:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:07:50.664340 I | etcdserver: compacted raft log at 50091156
Dec 21 04:08:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:08:17.025204 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-0000000002fba4c5.snap successfully
Dec 21 04:08:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:08:43.468954 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (698.181662ms) to execute
Dec 21 04:08:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:08:43.469129 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (611.388278ms) to execute
Dec 21 04:08:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:08:43.469261 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (275.037932ms) to execute
Dec 21 04:08:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:08:43.469322 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (266.420094ms) to execute
Dec 21 04:09:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:09:50.588171 W | wal: sync duration of 1.036577118s, expected less than 1s
Dec 21 04:09:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:09:50.597829 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (934.438738ms) to execute
Dec 21 04:09:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:09:50.625466 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (836.859335ms) to execute
Dec 21 04:09:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:09:50.625567 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (621.927313ms) to execute
Dec 21 04:09:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:09:50.626044 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:5908" took too long (961.207738ms) to execute
Dec 21 04:09:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:09:50.817589 W | etcdserver: request "header:<ID:14919139277709120446 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-telemetry.15e246f0c7f0808b\" mod_revision:45455815 > success:<request_put:<key:\"/registry/events/istio-system/istio-telemetry.15e246f0c7f0808b\" value_size:443 lease:5695767240854344636 >> failure:<request_range:<key:\"/registry/events/istio-system/istio-telemetry.15e246f0c7f0808b\" > >>" with result "size:20" took too long (119.780023ms) to execute
Dec 21 04:09:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:09:50.818035 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (119.752675ms) to execute
Dec 21 04:09:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:09:58.980850 W | wal: sync duration of 1.129797464s, expected less than 1s
Dec 21 04:09:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:09:58.983700 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (1.078325207s) to execute
Dec 21 04:09:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:09:59.018819 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (789.226879ms) to execute
Dec 21 04:09:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:09:59.019141 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (1.073606192s) to execute
Dec 21 04:09:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:09:59.019488 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (361.147576ms) to execute
Dec 21 04:10:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:04.318138 W | wal: sync duration of 1.846712799s, expected less than 1s
Dec 21 04:10:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:04.318747 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.267308006s) to execute
Dec 21 04:10:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:04.325683 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.264990672s) to execute
Dec 21 04:10:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:04.325989 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/handlers\" range_end:\"/registry/config.istio.io/handlert\" count_only:true " with result "range_response_count:0 size:9" took too long (1.088222123s) to execute
Dec 21 04:10:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:04.326070 W | etcdserver: read-only range request "key:\"/registry/services/specs\" range_end:\"/registry/services/spect\" count_only:true " with result "range_response_count:0 size:9" took too long (946.56324ms) to execute
Dec 21 04:10:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:04.326373 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (323.765145ms) to execute
Dec 21 04:10:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:04.326671 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1480" took too long (487.055609ms) to execute
Dec 21 04:10:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:06.018142 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (155.864279ms) to execute
Dec 21 04:10:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:06.018660 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-telemetry.15e246f0c862b230\" " with result "range_response_count:1 size:580" took too long (310.503549ms) to execute
Dec 21 04:10:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:21.542203 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:5908" took too long (884.618226ms) to execute
Dec 21 04:10:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:21.542264 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (867.460738ms) to execute
Dec 21 04:10:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:21.542366 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (819.797867ms) to execute
Dec 21 04:10:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:21.542846 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (428.759821ms) to execute
Dec 21 04:10:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:21.936074 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (259.567864ms) to execute
Dec 21 04:10:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:25.699845 W | wal: sync duration of 1.279049065s, expected less than 1s
Dec 21 04:10:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:25.702905 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.199746497s) to execute
Dec 21 04:10:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:25.722309 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha2.config.istio.io\" " with result "range_response_count:1 size:659" took too long (415.577516ms) to execute
Dec 21 04:10:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:25.722585 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:3990" took too long (468.609528ms) to execute
Dec 21 04:10:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:25.722638 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (1.068292357s) to execute
Dec 21 04:10:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:25.722874 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.certificates.k8s.io\" " with result "range_response_count:1 size:664" took too long (416.506823ms) to execute
Dec 21 04:10:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:25.723035 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (611.975714ms) to execute
Dec 21 04:10:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:25.723087 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.events.k8s.io\" " with result "range_response_count:1 size:646" took too long (417.065353ms) to execute
Dec 21 04:10:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:25.723244 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apps\" " with result "range_response_count:1 size:619" took too long (417.242006ms) to execute
Dec 21 04:10:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:25.723340 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:668" took too long (417.362008ms) to execute
Dec 21 04:10:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:25.723356 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (618.213598ms) to execute
Dec 21 04:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:29.307925 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (249.427521ms) to execute
Dec 21 04:10:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:36.113082 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (370.527842ms) to execute
Dec 21 04:10:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:36.113349 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1480" took too long (286.911061ms) to execute
Dec 21 04:10:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:38.436533 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (358.32295ms) to execute
Dec 21 04:10:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:10:38.437212 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecs\" range_end:\"/registry/config.istio.io/quotaspect\" count_only:true " with result "range_response_count:0 size:7" took too long (351.890565ms) to execute
Dec 21 04:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:11:24.198166 I | mvcc: store.index: compact 45456511
Dec 21 04:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:11:24.206805 I | mvcc: finished scheduled compaction at 45456511 (took 7.236578ms)
Dec 21 04:11:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:11:24.515420 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (240.316879ms) to execute
Dec 21 04:13:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:13:28.714677 N | compactor: Starting auto-compaction at revision 45374107
Dec 21 04:13:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:13:28.715028 N | compactor: Finished auto-compaction at revision 45374107
Dec 21 04:16:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:16:24.210078 I | mvcc: store.index: compact 45457208
Dec 21 04:16:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 04:16:24.216808 I | mvcc: finished scheduled compaction at 45457208 (took 5.226751ms)
