-- Logs begin at Mon 2019-12-16 01:01:21 UTC, end at Tue 2019-12-17 17:36:37 UTC. --
Dec 17 17:19:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:19:30.873538 I | mvcc: store.index: compact 44601771
Dec 17 17:23:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:22.004566 W | etcdserver: request "header:<ID:14919139277705768063 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" mod_revision:44602980 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" value_size:383 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" > >>" with result "size:20" took too long (117.155614ms) to execute
Dec 17 17:23:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:22.005043 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authentication.k8s.io\" " with result "range_response_count:1 size:670" took too long (555.669788ms) to execute
Dec 17 17:23:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:22.441682 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:692" took too long (989.029449ms) to execute
Dec 17 17:23:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:22.441754 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:2 size:8785" took too long (776.847207ms) to execute
Dec 17 17:23:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:22.441783 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (912.092093ms) to execute
Dec 17 17:23:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:22.442038 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (990.181828ms) to execute
Dec 17 17:23:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:22.442071 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (782.615121ms) to execute
Dec 17 17:23:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:22.442240 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.storage.k8s.io\" " with result "range_response_count:1 size:649" took too long (431.294097ms) to execute
Dec 17 17:23:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:22.442470 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (127.17343ms) to execute
Dec 17 17:23:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:22.442737 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (787.36466ms) to execute
Dec 17 17:23:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:22.442750 W | etcdserver: read-only range request "key:\"/registry/masterleases/10.0.0.8\" " with result "range_response_count:1 size:133" took too long (992.878906ms) to execute
Dec 17 17:23:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:22.442795 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (134.427666ms) to execute
Dec 17 17:23:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:22.442942 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:694" took too long (988.986342ms) to execute
Dec 17 17:23:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:22.443551 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.scheduling.k8s.io\" " with result "range_response_count:1 size:659" took too long (990.463584ms) to execute
Dec 17 17:23:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:36.019502 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "error:context canceled" took too long (9.998857564s) to execute
Dec 17 17:23:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:37.484828 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "error:context canceled" took too long (10.01784735s) to execute
Dec 17 17:23:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:40.787481 W | etcdserver: timed out waiting for read index response
Dec 17 17:23:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:40.787660 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "error:etcdserver: request timed out" took too long (15.000323713s) to execute
Dec 17 17:23:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:40.968613 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:41.468734 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:41.969042 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:42.473033 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:42.969421 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:43.469766 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:43.969934 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:44.470226 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:44.970934 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:45.470933 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:45.971603 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:46.471768 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:46.971921 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:47.472171 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:47.560899 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "error:context canceled" took too long (9.999807661s) to execute
Dec 17 17:23:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:47.972374 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:48.410860 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "error:context canceled" took too long (9.999812543s) to execute
Dec 17 17:23:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:48.472714 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:48.972788 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:49.473031 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:49.973241 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:50.473516 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:50.973896 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:51.473970 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:51.974164 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:52.027119 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "error:context canceled" took too long (9.99944285s) to execute
Dec 17 17:23:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:52.474428 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:52.474505 W | etcdserver: failed to revoke 4f0b6e20ca3aec84 ("etcdserver: request timed out")
Dec 17 17:23:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:52.974723 W | etcdserver: failed to revoke 4f0b6e20ca3aec84 ("etcdserver: request timed out")
Dec 17 17:23:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:52.974864 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:53.033906 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "error:context canceled" took too long (9.999586891s) to execute
Dec 17 17:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:53.202224 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "error:context canceled" took too long (9.999607351s) to execute
Dec 17 17:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:53.474772 W | etcdserver: failed to revoke 4f0b6e20ca3aec84 ("etcdserver: request timed out")
Dec 17 17:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:53.474813 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:53.975272 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:53.975320 W | etcdserver: failed to revoke 4f0b6e20ca3aec84 ("etcdserver: request timed out")
Dec 17 17:23:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:54.475460 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:54.475508 W | etcdserver: failed to revoke 4f0b6e20ca3aec84 ("etcdserver: request timed out")
Dec 17 17:23:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:54.975878 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:54.975947 W | etcdserver: failed to revoke 4f0b6e20ca3aec84 ("etcdserver: request timed out")
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.476863 W | etcdserver: failed to revoke 4f0b6e20ca3aec84 ("etcdserver: request timed out")
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.477177 W | etcdserver: failed to revoke 4f0b6e20ca3aec20 ("etcdserver: request timed out")
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.705247 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "error:context canceled" took too long (9.998966913s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.799278 W | etcdserver: timed out waiting for read index response
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.800519 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "error:etcdserver: request timed out" took too long (15.817906284s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.800622 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/metrics\" range_end:\"/registry/config.istio.io/metrict\" count_only:true " with result "error:etcdserver: request timed out" took too long (16.170992677s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.800780 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "error:etcdserver: request timed out" took too long (23.314734638s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.801257 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-tbvj2\" " with result "error:etcdserver: request timed out" took too long (21.447446801s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.801302 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "error:etcdserver: request timed out" took too long (21.525517916s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.801347 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-cc64b\" " with result "error:etcdserver: request timed out" took too long (21.664159185s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.801387 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-tbvj2\" " with result "error:etcdserver: request timed out" took too long (21.831826486s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.801473 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-tbvj2\" " with result "error:etcdserver: request timed out" took too long (20.265025826s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.801662 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/envoyfilters\" range_end:\"/registry/networking.istio.io/envoyfiltert\" count_only:true " with result "error:etcdserver: request timed out" took too long (20.31867428s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.801714 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "error:etcdserver: request timed out" took too long (28.88241431s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.801826 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-cc64b\" " with result "error:etcdserver: request timed out" took too long (20.492526643s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.801905 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "error:etcdserver: request timed out" took too long (20.571445555s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.801967 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-mixer-service-account-token-nx72x\" " with result "error:etcdserver: request timed out" took too long (27.992318072s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.804139 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "error:etcdserver: request timed out" took too long (27.825232981s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.804222 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (28.099541492s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.804540 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/adapters\" range_end:\"/registry/config.istio.io/adaptert\" count_only:true " with result "error:etcdserver: request timed out" took too long (23.800775092s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.804921 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "error:etcdserver: request timed out" took too long (28.339203884s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.805276 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "error:etcdserver: request timed out" took too long (24.523795665s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.805389 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "error:etcdserver: request timed out" took too long (28.528863592s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.805711 W | etcdserver: read-only range request "key:\"/registry/minions\" range_end:\"/registry/miniont\" count_only:true " with result "error:etcdserver: request timed out" took too long (28.590113703s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.806072 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (24.587814917s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.806461 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "error:etcdserver: request timed out" took too long (19.548402901s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.806841 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (24.590956482s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.807238 W | etcdserver: read-only range request "key:\"/registry/ranges/serviceips\" " with result "error:etcdserver: request timed out" took too long (16.388778073s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.807327 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (24.598701311s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.807619 W | etcdserver: read-only range request "key:\"/registry/initializerconfigurations\" range_end:\"/registry/initializerconfigurationt\" count_only:true " with result "error:etcdserver: request timed out" took too long (16.437995097s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.807872 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "error:etcdserver: request timed out" took too long (24.988208285s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.808201 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "error:etcdserver: request timed out" took too long (16.459471592s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.808536 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-tbvj2\" " with result "error:etcdserver: request timed out" took too long (25.038460835s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.808827 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-tbvj2\" " with result "error:etcdserver: request timed out" took too long (17.338348563s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.809178 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-tbvj2\" " with result "error:etcdserver: request timed out" took too long (17.882193451s) to execute
Dec 17 17:23:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 17:23:55.809500 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "error:etcdserver: request timed out" took too long (18.823760512s) to execute
