-- Logs begin at Fri 2019-11-08 22:50:13 UTC, end at Mon 2019-11-11 07:39:27 UTC. --
Nov 11 07:19:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:19:25.590114 W | etcdserver: request "header:<ID:14919139277666400478 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-2wg8m.15d60a9775896fca\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-2wg8m.15d60a9775896fca\" value_size:389 lease:5695767240811624530 >> failure:<>>" with result "size:20" took too long (132.71657ms) to execute
Nov 11 07:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:16.191336 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (116.261426ms) to execute
Nov 11 07:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:16.844005 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2wg8m\" " with result "range_response_count:1 size:1731" took too long (507.811622ms) to execute
Nov 11 07:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:16.844180 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (298.620814ms) to execute
Nov 11 07:25:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:16.844389 W | etcdserver: request "header:<ID:14919139277666404013 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:37697899 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:4198 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (240.765069ms) to execute
Nov 11 07:25:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:25.662472 I | mvcc: store.index: compact 37697008
Nov 11 07:25:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:25.664822 W | etcdserver: request "header:<ID:14919139277666404093 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:37697008 > " with result "size:7" took too long (228.633836ms) to execute
Nov 11 07:25:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:25.675942 I | mvcc: finished scheduled compaction at 37697008 (took 10.464351ms)
Nov 11 07:25:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:26.956756 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rxgnc\" " with result "range_response_count:1 size:1121" took too long (223.949841ms) to execute
Nov 11 07:25:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:27.095319 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (154.996833ms) to execute
Nov 11 07:25:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:27.125556 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-g2mkn\" " with result "range_response_count:1 size:1118" took too long (140.918205ms) to execute
Nov 11 07:25:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:27.125650 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lpjq5\" " with result "range_response_count:1 size:1121" took too long (150.526599ms) to execute
Nov 11 07:25:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:27.341461 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (142.665167ms) to execute
Nov 11 07:25:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:27.341683 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (151.042111ms) to execute
Nov 11 07:25:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:28.325767 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (125.879553ms) to execute
Nov 11 07:25:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:29.086750 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rxgnc\" " with result "range_response_count:1 size:1502" took too long (225.136881ms) to execute
Nov 11 07:25:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:29.768052 I | etcdserver: start to snapshot (applied: 41575113, lastsnap: 41565112)
Nov 11 07:25:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:29.948350 I | etcdserver: saved snapshot at index 41575113
Nov 11 07:25:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:29.948936 I | etcdserver: compacted raft log at 41570113
Nov 11 07:25:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:38.537126 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (162.150171ms) to execute
Nov 11 07:25:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:40.210970 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (129.221184ms) to execute
Nov 11 07:25:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:40.533306 W | etcdserver: request "header:<ID:14919139277666404328 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/masterleases/10.0.0.8\" mod_revision:37698028 > success:<request_put:<key:\"/registry/masterleases/10.0.0.8\" value_size:64 lease:5695767240811628518 >> failure:<request_range:<key:\"/registry/masterleases/10.0.0.8\" > >>" with result "size:20" took too long (155.940939ms) to execute
Nov 11 07:25:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:40.533421 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-h7tpv\" " with result "range_response_count:1 size:1743" took too long (213.193114ms) to execute
Nov 11 07:25:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:47.076094 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-0000000002799f74.snap successfully
Nov 11 07:25:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:25:49.499120 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hl2r6\" " with result "range_response_count:1 size:1731" took too long (121.538871ms) to execute
Nov 11 07:26:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:05.704611 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (406.759109ms) to execute
Nov 11 07:26:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:05.704661 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (138.810102ms) to execute
Nov 11 07:26:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:27.041454 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-6ddlb\" " with result "range_response_count:1 size:1121" took too long (149.759778ms) to execute
Nov 11 07:26:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:27.395405 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-9dlvg\" " with result "range_response_count:1 size:1121" took too long (490.749787ms) to execute
Nov 11 07:26:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:27.395544 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-vvpn2\" " with result "range_response_count:1 size:1121" took too long (449.108404ms) to execute
Nov 11 07:26:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:27.585721 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (278.045133ms) to execute
Nov 11 07:26:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:27.585785 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1066" took too long (539.811565ms) to execute
Nov 11 07:26:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:27.585862 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-r4qp8\" " with result "range_response_count:1 size:1121" took too long (532.660957ms) to execute
Nov 11 07:26:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:27.586114 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (199.892615ms) to execute
Nov 11 07:26:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:27.586144 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-kdnk6\" " with result "range_response_count:1 size:1118" took too long (541.67163ms) to execute
Nov 11 07:26:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:27.586321 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d60aeba1cd5985\" " with result "range_response_count:1 size:485" took too long (538.582596ms) to execute
Nov 11 07:26:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:29.656454 W | etcdserver: request "header:<ID:14919139277666404849 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-g4k58.15d60afa0b2b29d6\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-g4k58.15d60afa0b2b29d6\" value_size:467 lease:5695767240811628889 >> failure:<>>" with result "size:20" took too long (108.551219ms) to execute
Nov 11 07:26:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:41.946387 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (196.113424ms) to execute
Nov 11 07:26:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:44.212289 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (256.758272ms) to execute
Nov 11 07:26:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:44.212329 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/coredns-token-hmdjn\" " with result "range_response_count:1 size:2283" took too long (313.823041ms) to execute
Nov 11 07:26:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:44.212394 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (373.696584ms) to execute
Nov 11 07:26:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:53.456811 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (102.262799ms) to execute
Nov 11 07:26:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:26:59.042337 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (168.288436ms) to execute
Nov 11 07:30:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:30:25.680910 I | mvcc: store.index: compact 37697950
Nov 11 07:30:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:30:25.687921 I | mvcc: finished scheduled compaction at 37697950 (took 5.566291ms)
Nov 11 07:35:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:35:25.693626 I | mvcc: store.index: compact 37698797
Nov 11 07:35:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 07:35:25.700121 I | mvcc: finished scheduled compaction at 37698797 (took 4.77119ms)
