-- Logs begin at Mon 2019-12-16 15:39:59 UTC, end at Wed 2019-12-18 06:45:27 UTC. --
Dec 18 06:23:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:03.590021 W | wal: sync duration of 1.302573999s, expected less than 1s
Dec 18 06:23:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:04.380756 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (150.899468ms) to execute
Dec 18 06:23:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:04.914717 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (530.339106ms) to execute
Dec 18 06:23:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:04.917208 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (530.792189ms) to execute
Dec 18 06:23:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:04.917596 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-s668w\" " with result "range_response_count:1 size:3784" took too long (292.765159ms) to execute
Dec 18 06:23:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:04.917864 W | etcdserver: read-only range request "key:\"/registry/limitranges\" range_end:\"/registry/limitranget\" count_only:true " with result "range_response_count:0 size:7" took too long (385.835094ms) to execute
Dec 18 06:23:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:04.918219 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:3989" took too long (373.567996ms) to execute
Dec 18 06:23:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:04.918786 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/zipkins\" range_end:\"/registry/config.istio.io/zipkint\" count_only:true " with result "range_response_count:0 size:7" took too long (332.534787ms) to execute
Dec 18 06:23:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:05.890833 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/prometheuses\" range_end:\"/registry/config.istio.io/prometheuset\" count_only:true " with result "range_response_count:0 size:7" took too long (241.10363ms) to execute
Dec 18 06:23:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:06.496746 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (190.566719ms) to execute
Dec 18 06:23:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:07.874415 W | wal: sync duration of 1.36773386s, expected less than 1s
Dec 18 06:23:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:07.874710 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (1.363726278s) to execute
Dec 18 06:23:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:07.882522 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (1.033996071s) to execute
Dec 18 06:23:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:07.882635 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (268.774719ms) to execute
Dec 18 06:23:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:07.882745 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.278922101s) to execute
Dec 18 06:23:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:07.883195 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (902.147919ms) to execute
Dec 18 06:23:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:11.397180 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/deployment-controller\" " with result "range_response_count:1 size:262" took too long (141.498241ms) to execute
Dec 18 06:23:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:11.397360 W | etcdserver: request "header:<ID:14919139277706273488 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/istio-system/istio-ingressgateway\" mod_revision:44730461 > success:<request_put:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" value_size:6101 >> failure:<request_range:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" > >>" with result "size:20" took too long (125.179432ms) to execute
Dec 18 06:23:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:15.371386 W | etcdserver: read-only range request "key:\"/registry/initializerconfigurations\" range_end:\"/registry/initializerconfigurationt\" count_only:true " with result "range_response_count:0 size:7" took too long (365.717348ms) to execute
Dec 18 06:23:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:16.399768 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (196.448222ms) to execute
Dec 18 06:23:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:16.399895 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (314.677637ms) to execute
Dec 18 06:23:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:16.400069 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1897" took too long (446.921399ms) to execute
Dec 18 06:23:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:16.400225 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (186.154559ms) to execute
Dec 18 06:23:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:18.026254 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (118.660833ms) to execute
Dec 18 06:23:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:18.026858 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1120" took too long (112.2037ms) to execute
Dec 18 06:23:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:18.027387 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/apikeys\" range_end:\"/registry/config.istio.io/apikeyt\" count_only:true " with result "range_response_count:0 size:7" took too long (115.165723ms) to execute
Dec 18 06:23:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:25.819664 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-policy.15e162f78b8d3d92\" " with result "range_response_count:1 size:528" took too long (434.396424ms) to execute
Dec 18 06:23:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:25.823986 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (438.365178ms) to execute
Dec 18 06:23:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:25.824944 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (145.301631ms) to execute
Dec 18 06:23:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:26.010696 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (181.657577ms) to execute
Dec 18 06:23:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:26.759210 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (724.990129ms) to execute
Dec 18 06:23:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:26.759266 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (214.861ms) to execute
Dec 18 06:23:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:26.759401 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (699.054577ms) to execute
Dec 18 06:23:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:26.759446 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (316.176509ms) to execute
Dec 18 06:23:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:32.179707 W | etcdserver: read-only range request "key:\"/registry/events/default/backend.15e163000c1760b9\" " with result "range_response_count:1 size:505" took too long (746.12384ms) to execute
Dec 18 06:23:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:32.179870 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (381.953217ms) to execute
Dec 18 06:23:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:32.514901 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/pod-garbage-collector\" " with result "range_response_count:1 size:262" took too long (330.543287ms) to execute
Dec 18 06:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:33.539686 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (645.570574ms) to execute
Dec 18 06:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:33.539834 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (204.062631ms) to execute
Dec 18 06:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:33.540251 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (529.815539ms) to execute
Dec 18 06:23:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:35.094217 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (245.92822ms) to execute
Dec 18 06:23:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:35.980269 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/redisquotas\" range_end:\"/registry/config.istio.io/redisquotat\" count_only:true " with result "range_response_count:0 size:7" took too long (353.836591ms) to execute
Dec 18 06:23:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:35.980868 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (166.685468ms) to execute
Dec 18 06:23:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:39.855489 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/metrics\" range_end:\"/registry/config.istio.io/metrict\" count_only:true " with result "range_response_count:0 size:9" took too long (115.415006ms) to execute
Dec 18 06:23:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:39.855539 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/circonuses\" range_end:\"/registry/config.istio.io/circonuset\" count_only:true " with result "range_response_count:0 size:7" took too long (236.314765ms) to execute
Dec 18 06:23:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:39.855742 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (186.702554ms) to execute
Dec 18 06:23:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:41.712483 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (134.798597ms) to execute
Dec 18 06:23:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:41.712617 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/instances\" range_end:\"/registry/config.istio.io/instancet\" count_only:true " with result "range_response_count:0 size:7" took too long (196.280758ms) to execute
Dec 18 06:23:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:52.262901 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (471.959835ms) to execute
Dec 18 06:23:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:52.262959 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.authentication.istio.io\" " with result "range_response_count:1 size:683" took too long (382.527658ms) to execute
Dec 18 06:23:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:52.263080 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authentication.k8s.io\" " with result "range_response_count:1 size:656" took too long (383.475866ms) to execute
Dec 18 06:23:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:52.263201 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.apps\" " with result "range_response_count:1 size:605" took too long (383.059344ms) to execute
Dec 18 06:23:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:52.263232 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta2.apps\" " with result "range_response_count:1 size:619" took too long (383.293347ms) to execute
Dec 18 06:23:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:52.263351 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (414.47979ms) to execute
Dec 18 06:23:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:52.263461 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (282.55238ms) to execute
Dec 18 06:23:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:52.263580 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.\" " with result "range_response_count:1 size:581" took too long (383.666204ms) to execute
Dec 18 06:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:52.999611 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:668" took too long (731.433492ms) to execute
Dec 18 06:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:52.999705 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (473.866072ms) to execute
Dec 18 06:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:52.999732 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apps\" " with result "range_response_count:1 size:619" took too long (730.795821ms) to execute
Dec 18 06:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:52.999819 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (113.496657ms) to execute
Dec 18 06:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:52.999832 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.batch\" " with result "range_response_count:1 size:608" took too long (731.350059ms) to execute
Dec 18 06:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:52.999928 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (732.128176ms) to execute
Dec 18 06:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:53.000009 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.monitoring.coreos.com\" " with result "range_response_count:1 size:659" took too long (731.608853ms) to execute
Dec 18 06:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:53.976441 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/virtualservices\" range_end:\"/registry/networking.istio.io/virtualservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (254.707708ms) to execute
Dec 18 06:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:53.976857 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (239.739245ms) to execute
Dec 18 06:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:53.977051 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (203.984389ms) to execute
Dec 18 06:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:53.977097 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:3989" took too long (229.336699ms) to execute
Dec 18 06:23:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:23:56.407538 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (283.060788ms) to execute
Dec 18 06:24:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:07.136774 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (288.659057ms) to execute
Dec 18 06:24:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:07.137045 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (156.330662ms) to execute
Dec 18 06:24:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:13.549403 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4430" took too long (292.792064ms) to execute
Dec 18 06:24:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:17.902398 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (700.569834ms) to execute
Dec 18 06:24:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:18.581474 W | etcdserver: read-only range request "key:\"/registry/masterleases/\" range_end:\"/registry/masterleases0\" " with result "range_response_count:1 size:133" took too long (671.099732ms) to execute
Dec 18 06:24:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:18.586616 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (177.917123ms) to execute
Dec 18 06:24:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:18.586797 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (495.983528ms) to execute
Dec 18 06:24:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:20.667632 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (605.450455ms) to execute
Dec 18 06:24:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:20.673240 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (506.878047ms) to execute
Dec 18 06:24:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:20.673824 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (419.463511ms) to execute
Dec 18 06:24:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:20.674159 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (507.625634ms) to execute
Dec 18 06:24:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:22.114640 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (229.351281ms) to execute
Dec 18 06:24:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:22.114713 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (234.031178ms) to execute
Dec 18 06:24:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:22.114799 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (259.717155ms) to execute
Dec 18 06:24:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:22.114877 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authorization.k8s.io\" " with result "range_response_count:1 size:667" took too long (232.136653ms) to execute
Dec 18 06:24:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:22.114953 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:692" took too long (233.269667ms) to execute
Dec 18 06:24:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:22.115052 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (133.712412ms) to execute
Dec 18 06:24:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:22.115099 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.scheduling.k8s.io\" " with result "range_response_count:1 size:659" took too long (233.986834ms) to execute
Dec 18 06:24:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:22.115225 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (194.116823ms) to execute
Dec 18 06:24:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:25.650642 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (747.240695ms) to execute
Dec 18 06:24:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:25.650859 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (860.237175ms) to execute
Dec 18 06:24:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:25.651284 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (642.602549ms) to execute
Dec 18 06:24:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:25.976795 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-egressgateway.15e162f77accb10c\" " with result "range_response_count:1 size:550" took too long (302.014878ms) to execute
Dec 18 06:24:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:25.976872 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (300.890195ms) to execute
Dec 18 06:24:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 06:24:28.576315 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4430" took too long (319.596044ms) to execute
