-- Logs begin at Mon 2019-09-30 19:40:36 UTC, end at Wed 2019-10-02 13:09:20 UTC. --
Oct 02 12:47:22 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 12:47:22.831326 W | etcdserver: request "header:<ID:14919135698849731958 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-bjb5g\" mod_revision:0 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-bjb5g\" value_size:976 >> failure:<>>" with result "size:20" took too long (134.20407ms) to execute
Oct 02 13:00:58 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:00:58.918873 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (411.489152ms) to execute
Oct 02 13:01:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:01:09.619143 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (447.450725ms) to execute
Oct 02 13:01:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:01:09.619271 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (141.12327ms) to execute
Oct 02 13:01:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:01:09.619407 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (465.608229ms) to execute
Oct 02 13:01:13 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:01:13.506993 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-9npcc\" " with result "range_response_count:1 size:1734" took too long (102.867865ms) to execute
Oct 02 13:01:15 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:01:15.244038 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (172.665456ms) to execute
Oct 02 13:01:15 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:01:15.244128 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (246.011154ms) to execute
Oct 02 13:01:15 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:01:15.244188 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (227.946339ms) to execute
Oct 02 13:01:17 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:01:17.231247 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:9" took too long (230.643741ms) to execute
Oct 02 13:01:39 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:01:39.878683 W | etcdserver: request "header:<ID:14919135698849740421 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:31429443 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:373 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (475.700325ms) to execute
Oct 02 13:01:39 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:01:39.878808 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (216.557479ms) to execute
Oct 02 13:02:00 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:00.358112 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "range_response_count:0 size:9" took too long (108.458209ms) to execute
Oct 02 13:02:03 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:03.913184 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (174.413063ms) to execute
Oct 02 13:02:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:06.305668 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (303.844944ms) to execute
Oct 02 13:02:22 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:22.301099 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (243.810324ms) to execute
Oct 02 13:02:22 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:22.793460 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-sbxz9.15c9d5fc1a15e732\" " with result "range_response_count:1 size:590" took too long (364.44145ms) to execute
Oct 02 13:02:45 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:45.408213 W | etcdserver: request "header:<ID:14919135698849741007 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/default/backend\" mod_revision:31429583 > success:<request_put:<key:\"/registry/services/endpoints/default/backend\" value_size:3019 >> failure:<request_range:<key:\"/registry/services/endpoints/default/backend\" > >>" with result "size:20" took too long (619.480026ms) to execute
Oct 02 13:02:45 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:45.408603 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-hb46f\" " with result "range_response_count:1 size:2434" took too long (398.099202ms) to execute
Oct 02 13:02:45 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:45.899385 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (171.786935ms) to execute
Oct 02 13:02:48 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:48.188887 W | etcdserver: request "header:<ID:14919135698849741030 > lease_revoke:<id:4f0b6adf85c9b864>" with result "size:29" took too long (406.082337ms) to execute
Oct 02 13:02:48 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:48.189048 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (279.688712ms) to execute
Oct 02 13:02:48 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:48.672040 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (128.896085ms) to execute
Oct 02 13:02:53 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:53.518402 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-2ltd4.15c9d53668430bcc\" " with result "range_response_count:1 size:558" took too long (154.365695ms) to execute
Oct 02 13:02:54 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:54.609323 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authentication.k8s.io\" " with result "range_response_count:1 size:656" took too long (293.324636ms) to execute
Oct 02 13:02:54 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:54.609472 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.scheduling.k8s.io\" " with result "range_response_count:1 size:659" took too long (292.690844ms) to execute
Oct 02 13:02:54 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:54.609550 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (266.890275ms) to execute
Oct 02 13:02:54 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:02:54.609655 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apps\" " with result "range_response_count:1 size:619" took too long (294.673841ms) to execute
Oct 02 13:03:02 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:03:02.327316 W | etcdserver: request "header:<ID:14919135698849741192 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:31429622 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4301 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (274.93049ms) to execute
Oct 02 13:03:03 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:03:03.094621 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (212.755658ms) to execute
Oct 02 13:03:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:03:09.412084 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.049766319s) to execute
Oct 02 13:03:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:03:09.412264 W | etcdserver: request "header:<ID:14919135698849741241 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:31429655 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1831 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (1.043370998s) to execute
Oct 02 13:03:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:03:09.412462 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (796.521761ms) to execute
Oct 02 13:03:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 13:03:09.412627 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (642.968148ms) to execute
