-- Logs begin at Fri 2019-10-25 18:53:13 UTC, end at Thu 2019-10-31 13:41:51 UTC. --
Oct 31 13:20:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:20:05.372867 W | etcdserver: request "header:<ID:14919139277656436662 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:35184461 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (202.85617ms) to execute
Oct 31 13:23:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:04.663638 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (853.613972ms) to execute
Oct 31 13:23:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:04.663828 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (797.05897ms) to execute
Oct 31 13:23:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:04.664060 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (699.987431ms) to execute
Oct 31 13:23:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:04.664284 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (354.353524ms) to execute
Oct 31 13:23:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:10.029041 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.331439403s) to execute
Oct 31 13:23:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:10.029197 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (995.270551ms) to execute
Oct 31 13:23:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:10.029252 W | etcdserver: read-only range request "key:\"/registry/leases\" range_end:\"/registry/leaset\" count_only:true " with result "range_response_count:0 size:7" took too long (820.897807ms) to execute
Oct 31 13:23:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:11.906632 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (779.784534ms) to execute
Oct 31 13:23:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:11.907333 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (394.375972ms) to execute
Oct 31 13:23:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:11.907588 W | etcdserver: request "header:<ID:14919139277656438080 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:35184798 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (390.952601ms) to execute
Oct 31 13:23:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:13.368867 W | etcdserver: request "header:<ID:14919139277656438089 > lease_revoke:<id:4f0b6e20c74a34e8>" with result "size:29" took too long (110.930771ms) to execute
Oct 31 13:23:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:13.368998 W | etcdserver: failed to revoke 4f0b6e20c74a34e8 ("lease not found")
Oct 31 13:23:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:13.369156 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (661.58723ms) to execute
Oct 31 13:23:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:13.379619 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (423.72882ms) to execute
Oct 31 13:23:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:13.380306 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (608.53627ms) to execute
Oct 31 13:23:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:13.380996 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (555.605926ms) to execute
Oct 31 13:23:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:20.224591 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (149.858586ms) to execute
Oct 31 13:23:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:25.707119 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (202.143517ms) to execute
Oct 31 13:23:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:27.352549 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (742.607529ms) to execute
Oct 31 13:23:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:27.353528 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (655.641949ms) to execute
Oct 31 13:23:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:28.896881 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (496.370517ms) to execute
Oct 31 13:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:33.127278 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (2.045062418s) to execute
Oct 31 13:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:33.127502 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (1.240453366s) to execute
Oct 31 13:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:33.127717 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (1.202864758s) to execute
Oct 31 13:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:33.127996 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.666130964s) to execute
Oct 31 13:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:33.128120 W | etcdserver: request "header:<ID:14919139277656438240 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:35184832 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (1.191246385s) to execute
Oct 31 13:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:33.128656 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.17239545s) to execute
Oct 31 13:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:33.129349 W | etcdserver: failed to revoke 4f0b6e20c74a3586 ("lease not found")
Oct 31 13:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:33.130826 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (850.446423ms) to execute
Oct 31 13:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:33.131140 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (587.140885ms) to execute
Oct 31 13:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:33.131322 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (346.163118ms) to execute
Oct 31 13:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:33.131542 W | etcdserver: read-only range request "key:\"/registry/initializerconfigurations\" range_end:\"/registry/initializerconfigurationt\" count_only:true " with result "range_response_count:0 size:7" took too long (566.179232ms) to execute
Oct 31 13:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:33.131838 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (524.65436ms) to execute
Oct 31 13:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:33.132138 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-rzfg7.15d2bdd3c6386809\" " with result "range_response_count:1 size:547" took too long (756.340777ms) to execute
Oct 31 13:23:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:33.132607 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rzfg7\" " with result "range_response_count:1 size:1619" took too long (758.962498ms) to execute
Oct 31 13:23:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:37.726512 W | etcdserver: request "header:<ID:14919139277656438297 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:35184840 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (360.095308ms) to execute
Oct 31 13:23:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:37.726785 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (354.654473ms) to execute
Oct 31 13:23:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:23:37.730681 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rzfg7\" " with result "range_response_count:1 size:1854" took too long (102.097658ms) to execute
Oct 31 13:24:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:24:50.139417 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (560.17331ms) to execute
Oct 31 13:24:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:24:50.139580 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (601.26099ms) to execute
Oct 31 13:24:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:24:50.139666 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (353.450549ms) to execute
Oct 31 13:24:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:24:53.744875 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (550.913358ms) to execute
Oct 31 13:24:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:24:53.745137 W | etcdserver: request "header:<ID:14919139277656438896 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:35184999 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (432.281927ms) to execute
Oct 31 13:24:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:24:53.745400 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (482.563312ms) to execute
Oct 31 13:24:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:24:53.745585 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (366.622271ms) to execute
Oct 31 13:25:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:25:08.880279 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (664.328593ms) to execute
Oct 31 13:25:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:25:08.880667 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (671.551304ms) to execute
Oct 31 13:25:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:25:47.380195 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (288.638186ms) to execute
Oct 31 13:25:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 13:25:49.935343 W | etcdserver: request "header:<ID:14919139277656439379 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:35185115 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6088 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (458.591213ms) to execute
