-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 11:43:24 UTC. --
Oct 10 11:22:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:22:26.628850 I | mvcc: store.index: compact 32101859
Oct 10 11:24:42 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:24:42.836651 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-mq7w5\" " with result "range_response_count:1 size:2440" took too long (533.953249ms) to execute
Oct 10 11:24:42 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:24:42.837000 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (230.92505ms) to execute
Oct 10 11:24:42 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:24:42.837455 W | etcdserver: request "header:<ID:14919138748426726949 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:32103110 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5180 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (198.877527ms) to execute
Oct 10 11:24:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:24:44.455055 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/statsds\" range_end:\"/registry/config.istio.io/statsdt\" count_only:true " with result "range_response_count:0 size:7" took too long (220.956326ms) to execute
Oct 10 11:24:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:24:44.455106 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (611.877228ms) to execute
Oct 10 11:24:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:24:44.455142 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (984.410352ms) to execute
Oct 10 11:24:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:24:44.455260 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (261.715571ms) to execute
Oct 10 11:24:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:24:44.455309 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (957.567685ms) to execute
Oct 10 11:24:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:24:58.591906 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions\" range_end:\"/registry/apiextensions.k8s.io/customresourcedefinitiont\" count_only:true " with result "range_response_count:0 size:9" took too long (915.631543ms) to execute
Oct 10 11:25:04 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:04.177589 W | wal: sync duration of 1.299965552s, expected less than 1s
Oct 10 11:25:04 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:04.182391 W | etcdserver: request "header:<ID:14919138748426727163 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:32103159 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5180 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (1.304554144s) to execute
Oct 10 11:25:04 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:04.184159 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (932.753293ms) to execute
Oct 10 11:25:04 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:04.185015 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (931.494004ms) to execute
Oct 10 11:25:04 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:04.185325 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (506.705528ms) to execute
Oct 10 11:25:04 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:04.185631 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (710.534954ms) to execute
Oct 10 11:25:05 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:05.301029 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (723.079387ms) to execute
Oct 10 11:25:05 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:05.301071 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (855.257024ms) to execute
Oct 10 11:25:05 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:05.301132 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (680.772121ms) to execute
Oct 10 11:25:05 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:05.301172 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (676.162117ms) to execute
Oct 10 11:25:05 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:05.301237 W | etcdserver: request "header:<ID:14919138748426727174 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:32103163 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:5988 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (266.584862ms) to execute
Oct 10 11:25:05 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:05.301310 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (860.616112ms) to execute
Oct 10 11:25:05 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:05.301344 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (253.416202ms) to execute
Oct 10 11:25:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:07.770840 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (454.2275ms) to execute
Oct 10 11:25:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:07.771166 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (489.997732ms) to execute
Oct 10 11:25:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:07.771477 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (456.560436ms) to execute
Oct 10 11:25:12 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:12.526055 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (128.680913ms) to execute
Oct 10 11:25:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:21.621478 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/rbacconfigs\" range_end:\"/registry/rbac.istio.io/rbacconfigt\" count_only:true " with result "range_response_count:0 size:7" took too long (103.400593ms) to execute
Oct 10 11:25:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:21.621941 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (655.91401ms) to execute
Oct 10 11:25:21 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:21.622271 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (492.166957ms) to execute
Oct 10 11:25:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:22.818435 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/dogstatsds\" range_end:\"/registry/config.istio.io/dogstatsdt\" count_only:true " with result "range_response_count:0 size:7" took too long (742.331922ms) to execute
Oct 10 11:25:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:22.818676 W | etcdserver: request "header:<ID:14919138748426727351 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:32103190 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (579.907789ms) to execute
Oct 10 11:25:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:22.818754 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (674.663877ms) to execute
Oct 10 11:25:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:22.819023 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (219.704384ms) to execute
Oct 10 11:25:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:22.819306 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (416.339769ms) to execute
Oct 10 11:25:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:22.819440 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (213.019067ms) to execute
Oct 10 11:25:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:24.903963 W | etcdserver: request "header:<ID:14919138748426727368 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:32103193 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:7976 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (682.164394ms) to execute
Oct 10 11:25:28 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:28.584987 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (722.427376ms) to execute
Oct 10 11:25:28 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:28.585200 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (732.556396ms) to execute
Oct 10 11:25:28 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:28.585560 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (765.355473ms) to execute
Oct 10 11:25:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:29.980252 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (248.184658ms) to execute
Oct 10 11:25:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:29.980361 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (414.02366ms) to execute
Oct 10 11:25:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:29.980393 W | etcdserver: read-only range request "key:\"/registry/authentication.istio.io/meshpolicies\" range_end:\"/registry/authentication.istio.io/meshpoliciet\" count_only:true " with result "range_response_count:0 size:9" took too long (727.032916ms) to execute
Oct 10 11:25:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:29.980638 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/logentries\" range_end:\"/registry/config.istio.io/logentriet\" count_only:true " with result "range_response_count:0 size:9" took too long (861.683244ms) to execute
Oct 10 11:25:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:31.402809 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1480" took too long (278.521381ms) to execute
Oct 10 11:25:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:31.403127 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (520.781553ms) to execute
Oct 10 11:25:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:25:31.403308 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/circonuses\" range_end:\"/registry/config.istio.io/circonuset\" count_only:true " with result "range_response_count:0 size:7" took too long (394.096047ms) to execute
