-- Logs begin at Wed 2019-12-18 19:54:41 UTC, end at Fri 2019-12-20 08:02:34 UTC. --
Dec 20 07:41:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:41:07.456813 I | mvcc: store.index: compact 45235981
Dec 20 07:43:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:43:45.311529 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (156.206489ms) to execute
Dec 20 07:43:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:43:45.311910 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (170.649777ms) to execute
Dec 20 07:43:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:43:45.312142 W | etcdserver: request "header:<ID:14919139277708266998 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-rdzxp.15e2048d76c18461\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-rdzxp.15e2048d76c18461\" value_size:444 lease:5695767240853491079 >> failure:<>>" with result "size:20" took too long (129.792237ms) to execute
Dec 20 07:43:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:43:45.312281 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (146.984944ms) to execute
Dec 20 07:43:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:43:45.312433 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-89pn2\" " with result "range_response_count:1 size:2738" took too long (131.902918ms) to execute
Dec 20 07:43:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:43:45.312839 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (147.517388ms) to execute
Dec 20 07:44:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:44:33.747604 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (340.663711ms) to execute
Dec 20 07:44:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:44:33.747698 W | etcdserver: request "header:<ID:14919139277708267617 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:45238368 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (291.234057ms) to execute
Dec 20 07:44:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:44:33.748117 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (194.811017ms) to execute
Dec 20 07:44:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:44:53.732398 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (168.195629ms) to execute
Dec 20 07:45:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:45:03.444454 W | etcdserver: request "header:<ID:14919139277708267974 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:45238444 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4221 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (117.86079ms) to execute
Dec 20 07:45:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:45:20.334492 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/deployment-controller\" " with result "range_response_count:1 size:262" took too long (102.585838ms) to execute
Dec 20 07:45:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:45:24.057971 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/destinationrules\" range_end:\"/registry/networking.istio.io/destinationrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (232.888014ms) to execute
Dec 20 07:45:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:45:44.849342 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (213.435929ms) to execute
Dec 20 07:45:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:45:44.849387 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions\" range_end:\"/registry/apiextensions.k8s.io/customresourcedefinitiont\" count_only:true " with result "range_response_count:0 size:9" took too long (360.754296ms) to execute
Dec 20 07:45:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:45:44.849645 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (384.042108ms) to execute
Dec 20 07:46:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:03.287549 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (158.139128ms) to execute
Dec 20 07:46:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:04.082225 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (154.919979ms) to execute
Dec 20 07:46:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:04.082319 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (402.116151ms) to execute
Dec 20 07:46:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:04.082530 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (528.592557ms) to execute
Dec 20 07:46:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:07.468662 I | mvcc: store.index: compact 45237741
Dec 20 07:46:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:07.477983 I | mvcc: finished scheduled compaction at 45237741 (took 7.511388ms)
Dec 20 07:46:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:08.846412 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-xnhbf\" " with result "range_response_count:1 size:4260" took too long (991.533636ms) to execute
Dec 20 07:46:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:08.846606 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecs\" range_end:\"/registry/config.istio.io/httpapispect\" count_only:true " with result "range_response_count:0 size:7" took too long (1.101078546s) to execute
Dec 20 07:46:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:08.846736 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (928.136038ms) to execute
Dec 20 07:46:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:21.520460 W | etcdserver: request "header:<ID:14919139277708268862 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:45238653 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (317.746491ms) to execute
Dec 20 07:46:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:23.624901 W | etcdserver: request "header:<ID:14919139277708268880 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:45238670 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1831 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (494.032288ms) to execute
Dec 20 07:46:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:34.010717 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (457.659291ms) to execute
Dec 20 07:46:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:34.010858 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-mixer-service-account-token-npkf7\" " with result "range_response_count:1 size:2433" took too long (239.07415ms) to execute
Dec 20 07:46:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:43.721823 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/tracespans\" range_end:\"/registry/config.istio.io/tracespant\" count_only:true " with result "range_response_count:0 size:7" took too long (313.799115ms) to execute
Dec 20 07:46:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:46:43.722210 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1406" took too long (399.392966ms) to execute
Dec 20 07:47:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:47:23.793797 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (157.101937ms) to execute
Dec 20 07:47:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:47:39.712501 W | etcdserver: request "header:<ID:14919139277708269781 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-mf4vk.15e204c40f1950df\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-mf4vk.15e204c40f1950df\" value_size:363 lease:5695767240853493920 >> failure:<>>" with result "size:20" took too long (257.149373ms) to execute
Dec 20 07:47:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:47:39.712857 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (139.885308ms) to execute
Dec 20 07:47:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:47:39.713416 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (142.324885ms) to execute
Dec 20 07:48:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:48:06.071773 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1897" took too long (145.538516ms) to execute
Dec 20 07:48:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:48:06.072005 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (105.481187ms) to execute
Dec 20 07:48:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:48:14.103182 W | etcdserver: request "header:<ID:14919139277708270172 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:45238974 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:986 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (164.277854ms) to execute
Dec 20 07:48:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:48:26.164734 W | etcdserver: request "header:<ID:14919139277708270370 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/default/backend\" mod_revision:45239022 > success:<request_put:<key:\"/registry/services/endpoints/default/backend\" value_size:734 >> failure:<request_range:<key:\"/registry/services/endpoints/default/backend\" > >>" with result "size:20" took too long (322.145131ms) to execute
Dec 20 07:48:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:48:26.165700 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:10" took too long (278.870457ms) to execute
Dec 20 07:48:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:48:26.166143 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (217.874097ms) to execute
Dec 20 07:48:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:48:26.166578 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (210.957576ms) to execute
Dec 20 07:49:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:49:05.203205 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (282.817437ms) to execute
Dec 20 07:49:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:49:05.203635 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/apikeys\" range_end:\"/registry/config.istio.io/apikeyt\" count_only:true " with result "range_response_count:0 size:7" took too long (138.557202ms) to execute
Dec 20 07:49:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:49:18.747677 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (193.866993ms) to execute
Dec 20 07:49:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:49:18.747717 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:4 size:17304" took too long (216.265662ms) to execute
Dec 20 07:49:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:49:45.793528 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (148.977856ms) to execute
Dec 20 07:50:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:50:13.826827 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (547.987731ms) to execute
Dec 20 07:50:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:50:29.186692 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (244.204968ms) to execute
Dec 20 07:50:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:50:32.580695 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (206.221749ms) to execute
Dec 20 07:50:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:50:32.581072 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (317.50335ms) to execute
Dec 20 07:50:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:50:53.977444 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/servicerolebindings\" range_end:\"/registry/rbac.istio.io/servicerolebindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (670.080993ms) to execute
Dec 20 07:50:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:50:53.977580 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-24gh6\" " with result "range_response_count:1 size:4259" took too long (268.776752ms) to execute
Dec 20 07:50:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:50:53.977670 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (540.058574ms) to execute
Dec 20 07:51:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:51:07.483919 I | mvcc: store.index: compact 45238642
Dec 20 07:51:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:51:07.498284 I | mvcc: finished scheduled compaction at 45238642 (took 10.342663ms)
Dec 20 07:51:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:51:07.795891 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (201.89637ms) to execute
Dec 20 07:51:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:51:35.086614 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (122.132292ms) to execute
Dec 20 07:51:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:51:43.527536 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (263.593499ms) to execute
Dec 20 07:53:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:53:11.884936 W | etcdserver: request "header:<ID:14919139277708273450 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:45239674 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:373 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (333.480922ms) to execute
Dec 20 07:53:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:53:44.345440 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (174.512731ms) to execute
Dec 20 07:54:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:54:49.084419 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (190.289087ms) to execute
Dec 20 07:54:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:54:49.084556 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-f4l25\" " with result "range_response_count:1 size:2314" took too long (531.542681ms) to execute
Dec 20 07:54:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:54:49.084632 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-f4l25\" " with result "range_response_count:1 size:2314" took too long (335.092607ms) to execute
Dec 20 07:55:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:55:01.201824 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/metrics\" range_end:\"/registry/config.istio.io/metrict\" count_only:true " with result "range_response_count:0 size:9" took too long (781.784078ms) to execute
Dec 20 07:55:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:55:01.201952 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets\" range_end:\"/registry/poddisruptionbudgett\" count_only:true " with result "range_response_count:0 size:9" took too long (170.136231ms) to execute
Dec 20 07:55:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:55:26.910168 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-mdjgz\" " with result "range_response_count:1 size:2440" took too long (134.570162ms) to execute
Dec 20 07:55:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:55:26.910318 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (425.038132ms) to execute
Dec 20 07:55:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:55:26.911126 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (190.873598ms) to execute
Dec 20 07:56:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:56:06.856617 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/edges\" range_end:\"/registry/config.istio.io/edget\" count_only:true " with result "range_response_count:0 size:7" took too long (274.643394ms) to execute
Dec 20 07:56:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:56:07.507569 I | mvcc: store.index: compact 45239406
Dec 20 07:56:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:56:07.515246 I | mvcc: finished scheduled compaction at 45239406 (took 6.138481ms)
Dec 20 07:56:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:56:23.732721 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (510.854704ms) to execute
Dec 20 07:56:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:56:23.732844 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (283.312414ms) to execute
Dec 20 07:56:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:56:35.267283 W | etcdserver: read-only range request "key:\"/registry/resourcequotas/istio-system/\" range_end:\"/registry/resourcequotas/istio-system0\" " with result "range_response_count:0 size:7" took too long (131.615887ms) to execute
Dec 20 07:56:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:56:35.267391 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (110.280926ms) to execute
Dec 20 07:56:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:56:35.267633 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5942" took too long (130.637527ms) to execute
Dec 20 07:56:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:56:35.512525 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-pilot\" " with result "range_response_count:1 size:771" took too long (163.826779ms) to execute
Dec 20 07:56:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 07:56:35.513003 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-pilot-759bbfd844\" " with result "range_response_count:1 size:2549" took too long (149.247439ms) to execute
