-- Logs begin at Sun 2019-12-15 09:07:23 UTC, end at Mon 2019-12-16 21:59:56 UTC. --
Dec 16 21:39:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:39:17.962517 I | mvcc: store.index: compact 44400499
Dec 16 21:51:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:51:54.351977 W | etcdserver: request "header:<ID:14919139277704985414 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:44404791 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (148.112441ms) to execute
Dec 16 21:52:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:52:35.982968 W | etcdserver: request "header:<ID:14919139277704985828 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-8hz5b\" mod_revision:44404785 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-8hz5b\" value_size:1783 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-8hz5b\" > >>" with result "size:20" took too long (128.798344ms) to execute
Dec 16 21:52:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:52:46.508570 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (501.108721ms) to execute
Dec 16 21:52:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:52:46.508967 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (589.123234ms) to execute
Dec 16 21:52:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:52:57.080930 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (187.656773ms) to execute
Dec 16 21:53:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:53:01.039590 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (160.880682ms) to execute
Dec 16 21:53:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:53:01.040702 W | etcdserver: request "header:<ID:14919139277704986062 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:44404984 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4071 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (153.97027ms) to execute
Dec 16 21:53:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:53:48.850564 W | etcdserver: read-only range request "key:\"/registry/minions\" range_end:\"/registry/miniont\" count_only:true " with result "range_response_count:0 size:9" took too long (239.588192ms) to execute
Dec 16 21:54:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:54:11.789216 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (309.999515ms) to execute
Dec 16 21:54:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:54:11.789316 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (264.739149ms) to execute
Dec 16 21:54:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:54:11.789438 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (254.720633ms) to execute
Dec 16 21:54:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:54:17.365683 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (196.81985ms) to execute
Dec 16 21:54:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:54:17.365845 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (163.844822ms) to execute
Dec 16 21:54:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:54:19.358563 I | mvcc: store.index: compact 44404222
Dec 16 21:54:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:54:19.367796 I | mvcc: finished scheduled compaction at 44404222 (took 7.863172ms)
Dec 16 21:55:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:55:00.133340 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (134.365325ms) to execute
Dec 16 21:55:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:55:03.393282 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:28154" took too long (103.685557ms) to execute
Dec 16 21:55:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:55:08.835105 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-phr4m.15e0f89a0612053d\" " with result "range_response_count:1 size:591" took too long (442.121091ms) to execute
Dec 16 21:55:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:55:18.113972 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (393.662417ms) to execute
Dec 16 21:55:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:55:59.818855 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (152.282883ms) to execute
Dec 16 21:55:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:55:59.819139 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-phr4m\" " with result "range_response_count:1 size:1624" took too long (122.286493ms) to execute
Dec 16 21:56:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:56:44.855669 W | etcdserver: request "header:<ID:14919139277704988229 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:44405638 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:4548 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (104.375329ms) to execute
Dec 16 21:56:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:56:48.470944 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (203.877744ms) to execute
Dec 16 21:56:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:56:59.747657 W | etcdserver: request "header:<ID:14919139277704988366 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:44405680 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4355 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (205.301752ms) to execute
Dec 16 21:57:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 21:57:15.060539 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-qgnmb\" " with result "range_response_count:1 size:1850" took too long (216.190786ms) to execute
