-- Logs begin at Tue 2019-10-29 00:05:09 UTC, end at Fri 2019-11-01 19:16:14 UTC. --
Nov 01 18:53:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:53:40.887828 W | wal: sync duration of 1.145731456s, expected less than 1s
Nov 01 18:54:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:20.633955 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-j2lvg\" " with result "range_response_count:1 size:2440" took too long (911.362298ms) to execute
Nov 01 18:54:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:20.640886 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listentries\" range_end:\"/registry/config.istio.io/listentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (578.607429ms) to execute
Nov 01 18:54:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:20.641062 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (372.845398ms) to execute
Nov 01 18:54:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:21.348042 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (181.784444ms) to execute
Nov 01 18:54:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:21.348183 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (140.801309ms) to execute
Nov 01 18:54:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:24.116608 W | etcdserver: read-only range request "key:\"/registry/volumeattachments\" range_end:\"/registry/volumeattachmentt\" count_only:true " with result "range_response_count:0 size:7" took too long (904.63993ms) to execute
Nov 01 18:54:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:24.123958 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-sqkcf\" " with result "range_response_count:1 size:2314" took too long (795.21319ms) to execute
Nov 01 18:54:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:24.124236 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (400.862058ms) to execute
Nov 01 18:54:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:24.124512 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecs\" range_end:\"/registry/config.istio.io/quotaspect\" count_only:true " with result "range_response_count:0 size:7" took too long (415.216236ms) to execute
Nov 01 18:54:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:24.124825 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (743.607961ms) to execute
Nov 01 18:54:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:25.833284 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (497.423965ms) to execute
Nov 01 18:54:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:27.290112 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/gateways\" range_end:\"/registry/networking.istio.io/gatewayt\" count_only:true " with result "range_response_count:0 size:9" took too long (795.736791ms) to execute
Nov 01 18:54:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:27.302018 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (675.489392ms) to execute
Nov 01 18:54:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:27.302082 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/fluentds\" range_end:\"/registry/config.istio.io/fluentdt\" count_only:true " with result "range_response_count:0 size:7" took too long (157.600501ms) to execute
Nov 01 18:54:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:27.302177 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (130.90862ms) to execute
Nov 01 18:54:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:27.302312 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (420.823172ms) to execute
Nov 01 18:54:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:27.302526 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (631.667142ms) to execute
Nov 01 18:54:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:27.302819 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (143.529789ms) to execute
Nov 01 18:54:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:30.395563 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:5908" took too long (417.45352ms) to execute
Nov 01 18:54:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:30.397834 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (157.800111ms) to execute
Nov 01 18:54:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:30.397961 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (133.548446ms) to execute
Nov 01 18:54:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:30.933088 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6185" took too long (516.456758ms) to execute
Nov 01 18:54:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:31.715012 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/servicerolebindings\" range_end:\"/registry/rbac.istio.io/servicerolebindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (230.858025ms) to execute
Nov 01 18:54:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:31.715067 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (308.347768ms) to execute
Nov 01 18:54:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:31.715228 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (229.494827ms) to execute
Nov 01 18:54:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:31.715328 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (381.810469ms) to execute
Nov 01 18:54:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:32.357071 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6163" took too long (355.069737ms) to execute
Nov 01 18:54:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:32.357375 W | etcdserver: read-only range request "key:\"/registry/pods/kube-system/metrics-server-68f94cc659-8pkpg\" " with result "range_response_count:1 size:3042" took too long (634.308164ms) to execute
Nov 01 18:54:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:34.805850 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (295.989082ms) to execute
Nov 01 18:54:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:36.617681 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (760.495799ms) to execute
Nov 01 18:54:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:36.621733 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-sqkcf\" " with result "range_response_count:1 size:2314" took too long (590.454433ms) to execute
Nov 01 18:54:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:38.129816 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (382.260612ms) to execute
Nov 01 18:54:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:38.129934 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-j2lvg\" " with result "range_response_count:1 size:2440" took too long (212.176833ms) to execute
Nov 01 18:54:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:38.130056 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (249.007788ms) to execute
Nov 01 18:54:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:41.719149 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (346.588841ms) to execute
Nov 01 18:54:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:41.719354 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/deniers\" range_end:\"/registry/config.istio.io/deniert\" count_only:true " with result "range_response_count:0 size:7" took too long (230.868927ms) to execute
Nov 01 18:54:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:46.195540 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6185" took too long (245.513092ms) to execute
Nov 01 18:54:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:47.818107 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (484.205538ms) to execute
Nov 01 18:54:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:47.818488 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (239.123115ms) to execute
Nov 01 18:54:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:47.818520 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (428.985691ms) to execute
Nov 01 18:54:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:58.648263 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6163" took too long (739.456434ms) to execute
Nov 01 18:54:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:58.648319 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (644.192803ms) to execute
Nov 01 18:54:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:58.648668 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (404.740163ms) to execute
Nov 01 18:54:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:58.648815 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (200.158817ms) to execute
Nov 01 18:54:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:59.852421 W | wal: sync duration of 1.196032258s, expected less than 1s
Nov 01 18:54:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:59.855338 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1897" took too long (1.198874665s) to execute
Nov 01 18:54:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:59.860844 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (753.162884ms) to execute
Nov 01 18:54:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:54:59.861054 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5352" took too long (148.919837ms) to execute
Nov 01 18:55:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:11.305103 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (241.795455ms) to execute
Nov 01 18:55:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:11.305600 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (337.793736ms) to execute
Nov 01 18:55:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:16.861818 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (561.870209ms) to execute
Nov 01 18:55:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:16.872537 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (107.451662ms) to execute
Nov 01 18:55:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:16.872564 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (182.50289ms) to execute
Nov 01 18:55:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:16.872975 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (387.020173ms) to execute
Nov 01 18:55:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:19.288852 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:10 size:40206" took too long (265.551225ms) to execute
Nov 01 18:55:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:19.289157 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-wf4dz.15d31ec2872ece97\" " with result "range_response_count:1 size:634" took too long (196.944444ms) to execute
Nov 01 18:55:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:21.892811 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (495.300256ms) to execute
Nov 01 18:55:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:21.892929 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (343.703797ms) to execute
Nov 01 18:55:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:23.159248 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (258.524761ms) to execute
Nov 01 18:55:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:23.159618 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (438.462997ms) to execute
Nov 01 18:55:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:24.476104 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (505.063205ms) to execute
Nov 01 18:55:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:24.484760 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5352" took too long (142.059803ms) to execute
Nov 01 18:55:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:24.484815 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (510.877813ms) to execute
Nov 01 18:55:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:24.485000 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1148" took too long (512.047715ms) to execute
Nov 01 18:55:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:24.485148 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (166.896082ms) to execute
Nov 01 18:55:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:30.293982 W | wal: sync duration of 1.103532159s, expected less than 1s
Nov 01 18:55:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:30.294338 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5352" took too long (585.717092ms) to execute
Nov 01 18:55:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:30.566953 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/rbacs\" range_end:\"/registry/config.istio.io/rbact\" count_only:true " with result "range_response_count:0 size:7" took too long (260.049266ms) to execute
Nov 01 18:55:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:30.567198 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (637.644184ms) to execute
Nov 01 18:55:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:30.567406 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (328.931493ms) to execute
Nov 01 18:55:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:30.567605 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (676.185662ms) to execute
Nov 01 18:55:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-01 18:55:30.567795 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (303.204805ms) to execute
