-- Logs begin at Wed 2019-12-18 15:20:13 UTC, end at Thu 2019-12-19 23:23:00 UTC. --
Dec 19 23:00:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:00:58.903307 I | mvcc: store.index: compact 45140085
Dec 19 23:10:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:10:42.535650 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-w6h75\" " with result "range_response_count:1 size:1118" took too long (110.436618ms) to execute
Dec 19 23:10:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:10:42.742932 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (125.245585ms) to execute
Dec 19 23:10:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:10:42.743076 W | etcdserver: request "header:<ID:14919139277707906368 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-vt28g.15e1e88e5525f9c9\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-vt28g.15e1e88e5525f9c9\" value_size:392 lease:5695767240853130514 >> failure:<>>" with result "size:20" took too long (123.974055ms) to execute
Dec 19 23:10:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:10:42.743274 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e1e88043d1af9d\" " with result "range_response_count:1 size:485" took too long (147.418078ms) to execute
Dec 19 23:10:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:10:59.010419 I | mvcc: store.index: compact 45142307
Dec 19 23:10:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:10:59.017668 I | mvcc: finished scheduled compaction at 45142307 (took 6.089716ms)
Dec 19 23:12:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:12:48.282106 W | wal: sync duration of 1.791630278s, expected less than 1s
Dec 19 23:12:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:12:48.288756 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.635915741s) to execute
Dec 19 23:12:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:12:48.292000 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (1.348891978s) to execute
Dec 19 23:13:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:13:19.020650 N | compactor: Starting auto-compaction at revision 45066390
Dec 19 23:13:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:13:19.021204 N | compactor: Finished auto-compaction at revision 45066390
Dec 19 23:15:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:15:59.121450 I | mvcc: store.index: compact 45143238
Dec 19 23:15:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:15:59.122655 W | etcdserver: request "header:<ID:14919139277707908858 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:45143238 > " with result "size:7" took too long (100.858485ms) to execute
Dec 19 23:15:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:15:59.128905 I | mvcc: finished scheduled compaction at 45143238 (took 6.142049ms)
Dec 19 23:17:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:17:32.778978 W | wal: sync duration of 1.246111905s, expected less than 1s
Dec 19 23:17:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:17:32.781814 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (973.451908ms) to execute
Dec 19 23:18:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:18:06.997652 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (696.260196ms) to execute
Dec 19 23:18:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 23:18:06.998112 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (639.836216ms) to execute
