-- Logs begin at Thu 2019-10-24 21:08:27 UTC, end at Thu 2019-10-31 09:30:39 UTC. --
Oct 31 09:10:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:10:37.995817 W | etcdserver: request "header:<ID:14919139277656273481 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d2b0276c1c9593\" mod_revision:35140520 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d2b0276c1c9593\" value_size:386 lease:5695767240801497413 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15d2b0276c1c9593\" > >>" with result "size:20" took too long (113.903538ms) to execute
Oct 31 09:11:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:11:04.624602 I | mvcc: finished scheduled compaction at 35139266 (took 5.690303ms)
Oct 31 09:11:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:11:04.896943 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (158.250552ms) to execute
Oct 31 09:12:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:12:38.252195 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (150.291517ms) to execute
Oct 31 09:12:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:12:38.252512 W | etcdserver: request "header:<ID:14919139277656274812 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-gp28v\" mod_revision:35141369 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-gp28v\" value_size:1045 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-gp28v\" > >>" with result "size:20" took too long (116.806214ms) to execute
Oct 31 09:12:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:12:38.276197 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d2b0276c1c9593\" " with result "range_response_count:1 size:485" took too long (159.67686ms) to execute
Oct 31 09:12:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:12:38.307332 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-8f9vk\" " with result "range_response_count:1 size:1121" took too long (169.425099ms) to execute
Oct 31 09:12:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:12:38.307700 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2fmqc\" " with result "range_response_count:1 size:1121" took too long (171.902626ms) to execute
Oct 31 09:12:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:12:38.474798 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (156.122741ms) to execute
Oct 31 09:16:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:16:04.628720 I | mvcc: store.index: compact 35141069
Oct 31 09:16:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:16:04.642098 I | mvcc: finished scheduled compaction at 35141069 (took 11.078757ms)
Oct 31 09:16:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:16:05.267818 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (152.597748ms) to execute
Oct 31 09:16:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:16:05.267865 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (188.214589ms) to execute
Oct 31 09:16:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:16:28.251950 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (209.832399ms) to execute
Oct 31 09:16:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:16:28.252159 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (357.589537ms) to execute
Oct 31 09:21:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:21:03.258199 I | wal: segmented wal file /var/lib/etcd/member/wal/00000000000004f2-0000000002503275.wal is created
Oct 31 09:21:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:21:04.651094 I | mvcc: store.index: compact 35142015
Oct 31 09:21:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:21:04.658141 I | mvcc: finished scheduled compaction at 35142015 (took 5.567826ms)
Oct 31 09:21:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:21:31.820783 I | pkg/fileutil: purged file /var/lib/etcd/member/wal/00000000000004ed-00000000024de8af.wal successfully
Oct 31 09:26:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:26:04.669247 I | mvcc: store.index: compact 35142791
Oct 31 09:26:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 09:26:04.675849 I | mvcc: finished scheduled compaction at 35142791 (took 5.270832ms)
