-- Logs begin at Sat 2020-02-01 17:18:38 UTC, end at Mon 2020-02-03 06:26:43 UTC. --
Feb 03 06:03:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:03:39.489224 W | etcdserver: request "header:<ID:14919139277752932882 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-galley-56c4cc5dc6-zq9hv.15efcdb05db4ad32\" mod_revision:53595847 > success:<request_delete_range:<key:\"/registry/events/istio-system/istio-galley-56c4cc5dc6-zq9hv.15efcdb05db4ad32\" > > failure:<request_range:<key:\"/registry/events/istio-system/istio-galley-56c4cc5dc6-zq9hv.15efcdb05db4ad32\" > >>" with result "size:22" took too long (102.453551ms) to execute
Feb 03 06:06:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:06:15.018384 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-gfrzg\" " with result "range_response_count:1 size:1121" took too long (163.779104ms) to execute
Feb 03 06:06:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:06:15.019344 W | etcdserver: request "header:<ID:14919139277752935423 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:53602841 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (130.693122ms) to execute
Feb 03 06:06:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:06:15.033077 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-k9tjb\" " with result "range_response_count:1 size:1121" took too long (148.181119ms) to execute
Feb 03 06:06:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:06:15.033123 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-gzzvp\" " with result "range_response_count:1 size:1121" took too long (164.223867ms) to execute
Feb 03 06:06:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:06:15.033244 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hg4gt\" " with result "range_response_count:1 size:1118" took too long (168.470962ms) to execute
Feb 03 06:06:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:06:15.033275 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (164.817667ms) to execute
Feb 03 06:06:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:06:15.064243 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-l2f4h\" " with result "range_response_count:1 size:1121" took too long (174.745689ms) to execute
Feb 03 06:06:26 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:06:26.871070 W | etcdserver: request "header:<ID:14919139277752935662 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:53602986 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1831 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (121.686709ms) to execute
Feb 03 06:09:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:09:57.043705 I | mvcc: store.index: compact 53602676
Feb 03 06:09:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:09:57.056628 I | mvcc: finished scheduled compaction at 53602676 (took 9.946205ms)
Feb 03 06:09:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:09:57.642053 W | etcdserver: request "header:<ID:14919139277752937277 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:53603367 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5025 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (231.923073ms) to execute
Feb 03 06:09:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:09:57.669327 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-hg4gt.15efcf804aebfde1\" " with result "range_response_count:1 size:588" took too long (139.479465ms) to execute
Feb 03 06:14:38 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:14:38.901210 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-b5wbk.15efcf56a76ef782\" " with result "range_response_count:1 size:588" took too long (206.295856ms) to execute
Feb 03 06:14:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:14:55.843016 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (172.921182ms) to execute
Feb 03 06:14:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:14:55.843132 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (123.148172ms) to execute
Feb 03 06:14:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:14:57.545144 I | mvcc: store.index: compact 53603384
Feb 03 06:14:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:14:57.546441 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (443.706489ms) to execute
Feb 03 06:14:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:14:57.551088 I | mvcc: finished scheduled compaction at 53603384 (took 4.725864ms)
Feb 03 06:15:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:15:04.220587 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (321.277577ms) to execute
Feb 03 06:15:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:15:19.800875 W | wal: sync duration of 1.178422956s, expected less than 1s
Feb 03 06:15:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:15:19.801768 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (113.279639ms) to execute
Feb 03 06:15:56 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:15:56.603788 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (149.819361ms) to execute
Feb 03 06:16:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:16:24.453124 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (260.176014ms) to execute
Feb 03 06:16:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:16:24.453246 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (177.31995ms) to execute
Feb 03 06:16:33 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:16:33.080861 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (290.25603ms) to execute
Feb 03 06:16:35 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:16:35.240138 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (147.674601ms) to execute
Feb 03 06:16:36 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:16:36.907268 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (298.488198ms) to execute
Feb 03 06:16:38 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:16:38.240744 W | etcdserver: read-only range request "key:\"/registry/podtemplates\" range_end:\"/registry/podtemplatet\" count_only:true " with result "range_response_count:0 size:7" took too long (137.899053ms) to execute
Feb 03 06:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:16:39.775564 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (516.710684ms) to execute
Feb 03 06:16:50 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:16:50.336195 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (287.838164ms) to execute
Feb 03 06:16:54 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:16:54.060416 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (210.789666ms) to execute
Feb 03 06:16:58 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:16:58.795930 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (175.869352ms) to execute
Feb 03 06:16:58 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:16:58.796014 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (350.542939ms) to execute
Feb 03 06:16:58 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:16:58.796077 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (474.535921ms) to execute
Feb 03 06:17:01 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:01.207609 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (114.558646ms) to execute
Feb 03 06:17:03 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:03.903726 W | wal: sync duration of 2.020290038s, expected less than 1s
Feb 03 06:17:03 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:03.906462 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (1.092364639s) to execute
Feb 03 06:17:03 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:03.906634 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (511.31039ms) to execute
Feb 03 06:17:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:04.477311 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (216.413241ms) to execute
Feb 03 06:17:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:04.477448 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (202.394184ms) to execute
Feb 03 06:17:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:05.889971 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (522.234316ms) to execute
Feb 03 06:17:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:05.890177 W | etcdserver: read-only range request "key:\"/registry/volumeattachments\" range_end:\"/registry/volumeattachmentt\" count_only:true " with result "range_response_count:0 size:7" took too long (236.830527ms) to execute
Feb 03 06:17:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:06.543423 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (373.90033ms) to execute
Feb 03 06:17:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:06.543567 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (499.144234ms) to execute
Feb 03 06:17:06 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:06.543668 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (416.171588ms) to execute
Feb 03 06:17:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:07.183457 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" " with result "range_response_count:6 size:28480" took too long (633.716705ms) to execute
Feb 03 06:17:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:12.686470 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (256.052186ms) to execute
Feb 03 06:17:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:12.686600 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (325.34801ms) to execute
Feb 03 06:17:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:12.686950 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (116.413796ms) to execute
Feb 03 06:17:14 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:14.707886 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (433.663745ms) to execute
Feb 03 06:17:14 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:14.902452 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:525" took too long (187.494609ms) to execute
Feb 03 06:17:16 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:16.343845 W | etcdserver: request "header:<ID:14919139277752940668 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:53604175 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:374 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (370.334119ms) to execute
Feb 03 06:17:20 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:20.504609 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (134.230037ms) to execute
Feb 03 06:17:22 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:22.264625 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (265.637155ms) to execute
Feb 03 06:17:26 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:26.648078 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hg4gt\" " with result "range_response_count:1 size:1854" took too long (110.938142ms) to execute
Feb 03 06:17:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:28.536859 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (135.822199ms) to execute
Feb 03 06:17:35 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:35.350791 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (534.684024ms) to execute
Feb 03 06:17:45 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:45.933374 W | etcdserver: request "header:<ID:14919139277752940894 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:53604220 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:4164 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (250.963667ms) to execute
Feb 03 06:17:45 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:45.933538 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (535.312533ms) to execute
Feb 03 06:17:45 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:45.938191 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (436.608109ms) to execute
Feb 03 06:17:48 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:48.473863 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hg4gt\" " with result "range_response_count:1 size:1734" took too long (172.141747ms) to execute
Feb 03 06:17:48 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:48.474328 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-b5wbk.15efcf56936a8aaa\" " with result "range_response_count:1 size:587" took too long (112.509335ms) to execute
Feb 03 06:17:52 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:52.170895 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (204.761916ms) to execute
Feb 03 06:17:52 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:52.171475 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (222.52941ms) to execute
Feb 03 06:17:54 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:54.384797 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (108.935628ms) to execute
Feb 03 06:17:56 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:56.499394 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (186.65246ms) to execute
Feb 03 06:17:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:57.735626 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-b5wbk\" " with result "range_response_count:1 size:1730" took too long (205.527462ms) to execute
Feb 03 06:17:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:57.742696 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-b5wbk.15efcf31ffbb84f4\" " with result "range_response_count:1 size:547" took too long (202.64539ms) to execute
Feb 03 06:17:59 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:59.715572 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (468.90239ms) to execute
Feb 03 06:17:59 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:59.715958 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (655.146031ms) to execute
Feb 03 06:17:59 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:59.716157 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (720.644448ms) to execute
Feb 03 06:17:59 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:17:59.716359 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (408.135421ms) to execute
Feb 03 06:18:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:00.605608 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (313.26962ms) to execute
Feb 03 06:18:01 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:01.378867 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (334.286995ms) to execute
Feb 03 06:18:01 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:01.379186 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (423.004937ms) to execute
Feb 03 06:18:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:04.002967 W | wal: sync duration of 1.382831051s, expected less than 1s
Feb 03 06:18:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:04.003223 W | etcdserver: read-only range request "key:\"/registry/priorityclasses\" range_end:\"/registry/priorityclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (1.351943574s) to execute
Feb 03 06:18:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:04.003715 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (1.192657966s) to execute
Feb 03 06:18:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:04.003848 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (883.949831ms) to execute
Feb 03 06:18:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:07.492222 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (858.097634ms) to execute
Feb 03 06:18:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:07.492520 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (762.932049ms) to execute
Feb 03 06:18:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:07.492719 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (270.235359ms) to execute
Feb 03 06:18:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:08.484497 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (760.613896ms) to execute
Feb 03 06:18:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:08.492881 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (437.206133ms) to execute
Feb 03 06:18:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:08.493308 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:9" took too long (443.262662ms) to execute
Feb 03 06:18:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:08.789824 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1897" took too long (286.83541ms) to execute
Feb 03 06:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:19.817682 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (262.661953ms) to execute
Feb 03 06:18:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:19.817901 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (532.597347ms) to execute
Feb 03 06:18:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-03 06:18:21.234822 W | wal: sync duration of 1.080988844s, expected less than 1s
