-- Logs begin at Fri 2019-12-20 08:29:15 UTC, end at Sat 2019-12-21 19:45:52 UTC. --
Dec 21 19:26:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:26:37.095409 I | mvcc: store.index: compact 45611055
Dec 21 19:36:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:36:37.524631 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (107.537877ms) to execute
Dec 21 19:40:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:40:12.868161 I | etcdserver: start to snapshot (applied: 50266173, lastsnap: 50256172)
Dec 21 19:40:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:40:13.168379 I | etcdserver: saved snapshot at index 50266173
Dec 21 19:40:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:40:13.169531 I | etcdserver: compacted raft log at 50261173
Dec 21 19:40:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:40:13.173415 W | etcdserver: request "header:<ID:14919139277709716418 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/default/backend\" mod_revision:45614576 > success:<request_put:<key:\"/registry/services/endpoints/default/backend\" value_size:3017 >> failure:<request_range:<key:\"/registry/services/endpoints/default/backend\" > >>" with result "size:20" took too long (180.700928ms) to execute
Dec 21 19:40:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:40:13.173956 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (195.988019ms) to execute
Dec 21 19:40:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:40:17.789637 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-0000000002fe3ce8.snap successfully
Dec 21 19:41:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:41:26.429586 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1480" took too long (143.278314ms) to execute
Dec 21 19:41:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:41:34.104890 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (226.261271ms) to execute
Dec 21 19:41:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:41:34.105008 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (533.820486ms) to execute
Dec 21 19:41:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:41:37.186773 I | mvcc: store.index: compact 45614069
Dec 21 19:41:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:41:37.193472 I | mvcc: finished scheduled compaction at 45614069 (took 5.627265ms)
Dec 21 19:42:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:42:59.354282 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1480" took too long (325.555314ms) to execute
Dec 21 19:42:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 19:42:59.354486 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (422.733137ms) to execute
