-- Logs begin at Fri 2020-01-31 04:28:31 UTC, end at Sat 2020-02-01 19:15:21 UTC. --
Feb 01 18:52:32 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 18:52:32.983451 W | etcdserver: request "header:<ID:14919139277751529432 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:53251196 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:986 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (126.717077ms) to execute
Feb 01 19:04:17 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:17.851354 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (421.096892ms) to execute
Feb 01 19:04:18 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:18.417741 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (439.450476ms) to execute
Feb 01 19:04:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:21.032395 W | wal: sync duration of 1.168615751s, expected less than 1s
Feb 01 19:04:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:21.032839 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (305.486666ms) to execute
Feb 01 19:04:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:21.032907 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (575.850406ms) to execute
Feb 01 19:04:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:21.033013 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (324.421197ms) to execute
Feb 01 19:04:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:21.033436 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (552.040747ms) to execute
Feb 01 19:04:22 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:22.649360 I | mvcc: store.index: compact 53252403
Feb 01 19:04:22 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:22.655614 I | mvcc: finished scheduled compaction at 53252403 (took 5.125624ms)
Feb 01 19:04:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:24.496389 W | wal: sync duration of 1.075565308s, expected less than 1s
Feb 01 19:04:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:25.021369 W | etcdserver: request "header:<ID:14919139277751535534 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/masterleases/10.0.0.8\" mod_revision:53252943 > success:<request_put:<key:\"/registry/masterleases/10.0.0.8\" value_size:64 lease:5695767240896759724 >> failure:<request_range:<key:\"/registry/masterleases/10.0.0.8\" > >>" with result "size:20" took too long (524.497973ms) to execute
Feb 01 19:04:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:25.021613 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions\" range_end:\"/registry/apiextensions.k8s.io/customresourcedefinitiont\" count_only:true " with result "range_response_count:0 size:9" took too long (1.313299678s) to execute
Feb 01 19:04:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:25.022986 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.147171972s) to execute
Feb 01 19:04:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:25.023356 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (229.555439ms) to execute
Feb 01 19:04:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:25.023631 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (748.081151ms) to execute
Feb 01 19:04:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:25.335605 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (311.796167ms) to execute
Feb 01 19:04:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:25.353493 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (302.926121ms) to execute
Feb 01 19:04:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:25.353716 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:525" took too long (321.890505ms) to execute
Feb 01 19:04:27 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:27.829863 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (486.38785ms) to execute
Feb 01 19:04:27 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:27.830092 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (467.064574ms) to execute
Feb 01 19:04:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:28.766348 W | etcdserver: failed to revoke 4f0b6e20ccf5476f ("lease not found")
Feb 01 19:04:30 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:30.583875 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (617.576448ms) to execute
Feb 01 19:04:31 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:31.924433 W | wal: sync duration of 1.149124137s, expected less than 1s
Feb 01 19:04:31 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:31.927120 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (149.169935ms) to execute
Feb 01 19:04:31 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:31.927231 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (171.358351ms) to execute
Feb 01 19:04:31 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:31.927664 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (527.191853ms) to execute
Feb 01 19:04:32 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:32.176395 W | etcdserver: read-only range request "key:\"/registry/jobs/\" range_end:\"/registry/jobs0\" " with result "range_response_count:1 size:1295" took too long (242.321496ms) to execute
Feb 01 19:04:32 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:32.176446 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/pod-garbage-collector\" " with result "range_response_count:1 size:262" took too long (244.135082ms) to execute
Feb 01 19:04:35 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:35.442027 W | wal: sync duration of 1.502249457s, expected less than 1s
Feb 01 19:04:35 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:35.442761 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:20 size:32727" took too long (1.268241061s) to execute
Feb 01 19:04:36 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:36.298870 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (866.445842ms) to execute
Feb 01 19:04:36 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:36.298931 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (942.99303ms) to execute
Feb 01 19:04:36 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:04:36.299289 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (880.702433ms) to execute
