-- Logs begin at Thu 2019-12-19 12:32:44 UTC, end at Sat 2019-12-21 01:02:47 UTC. --
Dec 21 00:41:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:41:21.913367 I | mvcc: store.index: compact 45417670
Dec 21 00:51:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:51:22.206065 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (132.103458ms) to execute
Dec 21 00:51:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:51:22.206114 W | etcdserver: request "header:<ID:14919139277708986060 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:45420401 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:4164 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (121.168308ms) to execute
Dec 21 00:51:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:51:22.206338 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (185.615034ms) to execute
Dec 21 00:51:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:51:22.231652 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (112.229399ms) to execute
Dec 21 00:51:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:51:24.105529 W | etcdserver: request "header:<ID:14919139277708986102 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/istio-system/istio-pilot-759bbfd844\" mod_revision:45420426 > success:<request_put:<key:\"/registry/replicasets/istio-system/istio-pilot-759bbfd844\" value_size:2463 >> failure:<request_range:<key:\"/registry/replicasets/istio-system/istio-pilot-759bbfd844\" > >>" with result "size:20" took too long (126.854692ms) to execute
Dec 21 00:51:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:51:24.105946 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (126.398781ms) to execute
Dec 21 00:51:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:51:24.106087 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (126.481845ms) to execute
Dec 21 00:55:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:55:09.021095 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/envoyfilters\" range_end:\"/registry/networking.istio.io/envoyfiltert\" count_only:true " with result "range_response_count:0 size:7" took too long (245.15007ms) to execute
Dec 21 00:55:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:55:14.288339 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (367.972049ms) to execute
Dec 21 00:55:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:55:14.288459 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:3990" took too long (280.204611ms) to execute
Dec 21 00:55:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:55:14.288621 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (247.402483ms) to execute
Dec 21 00:55:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:55:14.288664 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (459.308005ms) to execute
Dec 21 00:55:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:55:14.289537 W | etcdserver: request "header:<ID:14919139277708988470 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:45420836 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:3914 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (192.11556ms) to execute
Dec 21 00:56:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:56:21.958812 I | mvcc: store.index: compact 45420418
Dec 21 00:56:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:56:21.966255 I | mvcc: finished scheduled compaction at 45420418 (took 5.527781ms)
Dec 21 00:56:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:56:24.206277 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (133.632805ms) to execute
Dec 21 00:57:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 00:57:11.282317 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (176.050846ms) to execute
