-- Logs begin at Fri 2019-11-08 11:29:00 UTC, end at Sun 2019-11-10 20:19:22 UTC. --
Nov 10 19:57:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:57:19.666850 W | wal: sync duration of 1.417588812s, expected less than 1s
Nov 10 19:57:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:57:46.769679 W | etcdserver: request "header:<ID:14919139277665948017 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:37583682 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (415.614104ms) to execute
Nov 10 19:57:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:57:46.770108 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (547.955909ms) to execute
Nov 10 19:57:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:57:46.770147 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (884.872169ms) to execute
Nov 10 19:57:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:57:46.770404 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (552.667777ms) to execute
Nov 10 19:57:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:57:46.770549 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (707.895578ms) to execute
Nov 10 19:57:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:57:46.777509 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (234.937136ms) to execute
Nov 10 19:57:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:57:59.947742 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:29658" took too long (144.387627ms) to execute
Nov 10 19:58:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:19.298349 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (212.495155ms) to execute
Nov 10 19:58:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:21.158743 W | wal: sync duration of 1.317032108s, expected less than 1s
Nov 10 19:58:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:21.163308 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (916.857947ms) to execute
Nov 10 19:58:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:21.755681 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (1.374983104s) to execute
Nov 10 19:58:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:21.755750 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/destinationrules\" range_end:\"/registry/networking.istio.io/destinationrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (258.999541ms) to execute
Nov 10 19:58:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:21.755826 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (705.833509ms) to execute
Nov 10 19:58:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:21.755990 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (1.005341079s) to execute
Nov 10 19:58:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:21.756062 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/pod-garbage-collector\" " with result "range_response_count:1 size:262" took too long (587.862237ms) to execute
Nov 10 19:58:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:21.756163 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (448.323804ms) to execute
Nov 10 19:58:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:21.756324 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.37419704s) to execute
Nov 10 19:58:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:21.756800 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (540.84713ms) to execute
Nov 10 19:58:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:21.891700 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (114.962053ms) to execute
Nov 10 19:58:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:24.545004 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (118.14595ms) to execute
Nov 10 19:58:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:24.545111 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (270.134661ms) to execute
Nov 10 19:58:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:32.925937 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (229.434566ms) to execute
Nov 10 19:58:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:32.926516 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (460.558772ms) to execute
Nov 10 19:58:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:32.926819 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (460.267005ms) to execute
Nov 10 19:58:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:32.927070 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (133.894496ms) to execute
Nov 10 19:58:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:32.927367 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (319.449253ms) to execute
Nov 10 19:58:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:58:33.135004 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (186.345819ms) to execute
Nov 10 19:59:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:02.117186 W | etcdserver: read-only range request "key:\"/registry/initializerconfigurations\" range_end:\"/registry/initializerconfigurationt\" count_only:true " with result "range_response_count:0 size:7" took too long (733.489208ms) to execute
Nov 10 19:59:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:02.303328 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (488.567817ms) to execute
Nov 10 19:59:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:02.303540 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5676" took too long (229.701908ms) to execute
Nov 10 19:59:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:02.303584 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:3 size:12071" took too long (774.783919ms) to execute
Nov 10 19:59:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:02.303753 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (519.807016ms) to execute
Nov 10 19:59:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:02.303850 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (321.086303ms) to execute
Nov 10 19:59:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:02.303982 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (761.970376ms) to execute
Nov 10 19:59:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:02.304137 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (460.230395ms) to execute
Nov 10 19:59:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:02.304374 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (366.805569ms) to execute
Nov 10 19:59:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:02.304576 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (339.783849ms) to execute
Nov 10 19:59:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:09.115414 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4594" took too long (116.180622ms) to execute
Nov 10 19:59:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:25.113074 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1154" took too long (173.810758ms) to execute
Nov 10 19:59:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:25.113236 W | etcdserver: request "header:<ID:14919139277665949188 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/istio-system/istio-ingressgateway\" mod_revision:37583976 > success:<request_put:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" value_size:6101 >> failure:<request_range:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" > >>" with result "size:20" took too long (160.444663ms) to execute
Nov 10 19:59:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:29.875258 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (536.027705ms) to execute
Nov 10 19:59:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:29.879363 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listentries\" range_end:\"/registry/config.istio.io/listentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (252.058207ms) to execute
Nov 10 19:59:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:29.879448 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (122.915443ms) to execute
Nov 10 19:59:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:34.469831 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (187.920208ms) to execute
Nov 10 19:59:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:34.470006 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (195.450973ms) to execute
Nov 10 19:59:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:34.470720 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (167.143035ms) to execute
Nov 10 19:59:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:34.471125 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (159.222862ms) to execute
Nov 10 19:59:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:47.132234 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (221.907289ms) to execute
Nov 10 19:59:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:47.394343 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5676" took too long (321.319383ms) to execute
Nov 10 19:59:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:47.394408 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (480.990041ms) to execute
Nov 10 19:59:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:47.394461 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (287.438959ms) to execute
Nov 10 19:59:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:47.394542 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (323.846387ms) to execute
Nov 10 19:59:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:47.398789 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (256.917125ms) to execute
Nov 10 19:59:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:52.612691 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (167.090776ms) to execute
Nov 10 19:59:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:53.218163 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (651.879353ms) to execute
Nov 10 19:59:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:53.218216 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (600.647262ms) to execute
Nov 10 19:59:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:53.218559 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:5908" took too long (484.092788ms) to execute
Nov 10 19:59:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:53.218903 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (562.138824ms) to execute
Nov 10 19:59:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:53.219069 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (457.038721ms) to execute
Nov 10 19:59:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:53.219308 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (772.130882ms) to execute
Nov 10 19:59:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:58.386353 W | wal: sync duration of 1.236608969s, expected less than 1s
Nov 10 19:59:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:58.386629 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.146595715s) to execute
Nov 10 19:59:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:58.387074 W | etcdserver: failed to revoke 4f0b6e20c7db56d8 ("lease not found")
Nov 10 19:59:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:58.665248 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1897" took too long (1.029574839s) to execute
Nov 10 19:59:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:58.665511 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecs\" range_end:\"/registry/config.istio.io/quotaspect\" count_only:true " with result "range_response_count:0 size:7" took too long (1.289320587s) to execute
Nov 10 19:59:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 19:59:58.665701 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.421925873s) to execute
Nov 10 20:00:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:15.031765 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4594" took too long (104.023386ms) to execute
Nov 10 20:00:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:15.031840 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (225.355083ms) to execute
Nov 10 20:00:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:15.032069 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (271.341658ms) to execute
Nov 10 20:00:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:15.032287 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (276.991126ms) to execute
Nov 10 20:00:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:15.678356 I | mvcc: store.index: compact 37583289
Nov 10 20:00:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:15.684330 I | mvcc: finished scheduled compaction at 37583289 (took 3.847051ms)
Nov 10 20:00:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:33.933990 W | wal: sync duration of 1.246264644s, expected less than 1s
Nov 10 20:00:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:33.937660 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (1.242144757s) to execute
Nov 10 20:00:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:33.937914 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listcheckers\" range_end:\"/registry/config.istio.io/listcheckert\" count_only:true " with result "range_response_count:0 size:7" took too long (906.01142ms) to execute
Nov 10 20:00:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:33.937946 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (612.817339ms) to execute
Nov 10 20:00:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:33.938077 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (803.289051ms) to execute
Nov 10 20:00:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:33.938106 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (786.469852ms) to execute
Nov 10 20:00:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:33.938195 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (612.389267ms) to execute
Nov 10 20:00:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:34.856669 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (581.516678ms) to execute
Nov 10 20:00:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:34.856833 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4273" took too long (437.454645ms) to execute
Nov 10 20:00:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:34.857183 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (898.952393ms) to execute
Nov 10 20:00:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:34.857322 W | etcdserver: read-only range request "key:\"/registry/services/specs\" range_end:\"/registry/services/spect\" count_only:true " with result "range_response_count:0 size:9" took too long (524.420123ms) to execute
Nov 10 20:00:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:34.857381 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1437" took too long (220.950323ms) to execute
Nov 10 20:00:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 20:00:34.857558 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (895.942409ms) to execute
