-- Logs begin at Thu 2019-10-31 12:25:57 UTC, end at Sun 2019-11-03 13:37:35 UTC. --
Nov 03 13:16:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:16:22.193781 W | etcdserver: request "header:<ID:14919139277659211289 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:35866355 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (560.039283ms) to execute
Nov 03 13:17:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:17:43.029969 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (123.335056ms) to execute
Nov 03 13:18:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:18:42.466583 W | etcdserver: request "header:<ID:14919139277659212473 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:35866671 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:3955 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (288.124652ms) to execute
Nov 03 13:19:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:19:10.707676 W | etcdserver: request "header:<ID:14919139277659212744 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:35866748 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (191.716801ms) to execute
Nov 03 13:19:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:19:51.924799 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-bkz46.15d3a97e1bcb9b71\" " with result "range_response_count:1 size:550" took too long (372.349817ms) to execute
Nov 03 13:19:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:19:51.925138 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (265.005347ms) to execute
Nov 03 13:19:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:19:53.831476 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-s9cl4\" " with result "range_response_count:1 size:1731" took too long (461.16104ms) to execute
Nov 03 13:19:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:19:53.832470 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (450.182446ms) to execute
Nov 03 13:19:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:19:53.832902 W | etcdserver: request "header:<ID:14919139277659213147 > lease_revoke:<id:4f0b6e20c7748cd1>" with result "size:29" took too long (362.130381ms) to execute
Nov 03 13:20:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:20:58.684343 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (140.861322ms) to execute
Nov 03 13:20:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:20:58.684509 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (191.601183ms) to execute
Nov 03 13:22:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:22:02.176717 I | mvcc: store.index: compact 35866443
Nov 03 13:22:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:22:02.187917 I | mvcc: finished scheduled compaction at 35866443 (took 8.210104ms)
Nov 03 13:22:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:22:02.645836 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1406" took too long (367.156629ms) to execute
Nov 03 13:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:23:53.334381 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (151.435071ms) to execute
Nov 03 13:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:23:53.334844 W | etcdserver: request "header:<ID:14919139277659215208 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:35867426 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:3955 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (136.232685ms) to execute
Nov 03 13:23:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:23:53.335063 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (129.506079ms) to execute
Nov 03 13:25:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:25:38.693628 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (471.748004ms) to execute
Nov 03 13:26:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:26:01.662023 I | etcdserver: start to snapshot (applied: 39594892, lastsnap: 39584891)
Nov 03 13:26:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:26:01.810183 I | etcdserver: saved snapshot at index 39594892
Nov 03 13:26:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:26:01.810648 I | etcdserver: compacted raft log at 39589892
Nov 03 13:26:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:26:06.219887 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-00000000025b6837.snap successfully
Nov 03 13:27:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:27:02.198334 I | mvcc: store.index: compact 35867162
Nov 03 13:27:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:27:02.207149 I | mvcc: finished scheduled compaction at 35867162 (took 6.363692ms)
Nov 03 13:30:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:30:05.026462 W | etcdserver: request "header:<ID:14919139277659218316 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:35868242 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6088 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (124.051661ms) to execute
Nov 03 13:30:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:30:15.224539 W | etcdserver: request "header:<ID:14919139277659218400 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:35868259 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6088 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (180.576669ms) to execute
Nov 03 13:31:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:31:06.274583 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (651.971596ms) to execute
Nov 03 13:31:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:31:06.274655 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (250.040218ms) to execute
Nov 03 13:31:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:31:06.275083 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (534.788291ms) to execute
Nov 03 13:32:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:32:02.215234 I | mvcc: store.index: compact 35867875
Nov 03 13:32:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:32:02.225314 I | mvcc: finished scheduled compaction at 35867875 (took 8.017981ms)
Nov 03 13:32:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:32:36.575468 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (659.573748ms) to execute
Nov 03 13:32:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:32:36.580189 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (590.761268ms) to execute
Nov 03 13:33:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:33:13.040941 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (133.555741ms) to execute
Nov 03 13:33:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:33:13.041265 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (138.762384ms) to execute
Nov 03 13:34:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:34:07.320358 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (161.222482ms) to execute
Nov 03 13:34:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:34:26.144115 W | etcdserver: request "header:<ID:14919139277659220357 > lease_revoke:<id:4f0b6e20c774a904>" with result "size:29" took too long (741.377842ms) to execute
Nov 03 13:34:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:34:26.144255 W | etcdserver: failed to revoke 4f0b6e20c774a904 ("lease not found")
Nov 03 13:34:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:34:26.144391 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (666.492776ms) to execute
Nov 03 13:34:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:34:26.144509 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (484.134779ms) to execute
Nov 03 13:34:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:34:26.144677 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1418" took too long (400.043547ms) to execute
Nov 03 13:34:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:34:26.144898 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (741.294919ms) to execute
Nov 03 13:35:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:35:28.882734 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (348.014945ms) to execute
Nov 03 13:35:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:35:28.882792 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:3 size:5558" took too long (325.17151ms) to execute
Nov 03 13:35:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:35:31.299664 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (215.470511ms) to execute
Nov 03 13:35:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-03 13:35:53.898717 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1910" took too long (484.40092ms) to execute
