-- Logs begin at Sat 2019-11-02 08:56:48 UTC, end at Tue 2019-11-05 20:37:25 UTC. --
Nov 05 20:15:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:15:22.252741 W | wal: sync duration of 1.038072048s, expected less than 1s
Nov 05 20:16:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:16:40.935114 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (147.089581ms) to execute
Nov 05 20:16:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:16:40.936313 W | etcdserver: request "header:<ID:14919139277661174503 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/istio-system/istio-ingressgateway\" mod_revision:36384396 > success:<request_put:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" value_size:6115 >> failure:<request_range:<key:\"/registry/deployments/istio-system/istio-ingressgateway\" > >>" with result "size:20" took too long (140.509682ms) to execute
Nov 05 20:16:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:16:43.264709 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-ftzcp\" " with result "range_response_count:1 size:2314" took too long (248.287455ms) to execute
Nov 05 20:16:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:16:43.264877 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-xbcbz\" " with result "range_response_count:1 size:3075" took too long (132.487518ms) to execute
Nov 05 20:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:17:40.886976 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (177.291415ms) to execute
Nov 05 20:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:17:40.887620 W | etcdserver: request "header:<ID:14919139277661175308 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-mwzbw.15d45d9423b5a0d2\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-mwzbw.15d45d9423b5a0d2\" value_size:444 lease:5695767240806399144 >> failure:<>>" with result "size:20" took too long (161.528738ms) to execute
Nov 05 20:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:17:40.902225 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:994" took too long (191.254943ms) to execute
Nov 05 20:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:17:40.936791 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (123.358047ms) to execute
Nov 05 20:17:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:17:40.937372 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-mbl4c\" " with result "range_response_count:1 size:2738" took too long (211.635909ms) to execute
Nov 05 20:17:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:17:41.105658 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (123.219409ms) to execute
Nov 05 20:17:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:17:45.794665 W | etcdserver: request "header:<ID:14919139277661175408 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/masterleases/10.0.0.8\" mod_revision:36384607 > success:<request_put:<key:\"/registry/masterleases/10.0.0.8\" value_size:64 lease:5695767240806399598 >> failure:<request_range:<key:\"/registry/masterleases/10.0.0.8\" > >>" with result "size:20" took too long (129.196712ms) to execute
Nov 05 20:17:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:17:54.735373 I | mvcc: store.index: compact 36382881
Nov 05 20:17:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:17:54.743030 I | mvcc: finished scheduled compaction at 36382881 (took 6.102454ms)
Nov 05 20:19:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:19:39.385663 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (311.910713ms) to execute
Nov 05 20:22:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:22:54.789267 I | mvcc: store.index: compact 36384699
Nov 05 20:22:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:22:54.801303 I | mvcc: finished scheduled compaction at 36384699 (took 9.165624ms)
Nov 05 20:22:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:22:56.349410 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.220157789s) to execute
Nov 05 20:22:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:22:56.349542 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/serviceroles\" range_end:\"/registry/rbac.istio.io/servicerolet\" count_only:true " with result "range_response_count:0 size:7" took too long (1.105014569s) to execute
Nov 05 20:22:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:22:56.349693 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-ftzcp\" " with result "range_response_count:1 size:2314" took too long (1.491939482s) to execute
Nov 05 20:22:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:22:56.349768 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (801.612923ms) to execute
Nov 05 20:22:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:22:56.349899 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.481933726s) to execute
Nov 05 20:27:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:27:54.805188 I | mvcc: store.index: compact 36385449
Nov 05 20:27:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:27:54.814522 I | mvcc: finished scheduled compaction at 36385449 (took 5.946493ms)
Nov 05 20:27:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:27:55.008397 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5352" took too long (152.059281ms) to execute
Nov 05 20:32:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:32:54.823800 I | mvcc: store.index: compact 36386038
Nov 05 20:32:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:32:54.832465 I | mvcc: finished scheduled compaction at 36386038 (took 6.910309ms)
Nov 05 20:32:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-05 20:32:55.000066 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/adapters\" range_end:\"/registry/config.istio.io/adaptert\" count_only:true " with result "range_response_count:0 size:7" took too long (110.589547ms) to execute
