-- Logs begin at Thu 2020-01-30 14:51:24 UTC, end at Sat 2020-02-01 08:49:57 UTC. --
Feb 01 08:26:54 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:26:54.451075 W | etcdserver: request "header:<ID:14919139277751119504 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:53148124 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:986 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (126.488822ms) to execute
Feb 01 08:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:10.240131 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7jvs7\" " with result "range_response_count:1 size:1121" took too long (236.143998ms) to execute
Feb 01 08:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:10.240323 W | etcdserver: request "header:<ID:14919139277751119745 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-b2gcl\" mod_revision:53148212 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-b2gcl\" value_size:1045 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-b2gcl\" > >>" with result "size:20" took too long (168.354235ms) to execute
Feb 01 08:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:10.241254 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-46cs6\" " with result "range_response_count:1 size:1121" took too long (181.498496ms) to execute
Feb 01 08:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:10.270715 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-p29r4\" " with result "range_response_count:1 size:1121" took too long (168.220176ms) to execute
Feb 01 08:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:10.474584 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (142.703125ms) to execute
Feb 01 08:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:10.505215 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-57b42\" " with result "range_response_count:1 size:1121" took too long (165.752769ms) to execute
Feb 01 08:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:10.505555 W | etcdserver: read-only range request "key:\"/registry/jobs/\" range_end:\"/registry/jobs0\" " with result "range_response_count:1 size:1295" took too long (171.981077ms) to execute
Feb 01 08:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:10.505818 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15ef39e06dbec17d\" " with result "range_response_count:1 size:485" took too long (173.693763ms) to execute
Feb 01 08:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:10.696918 W | etcdserver: request "header:<ID:14919139277751119791 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15ef39e06dbec17d\" mod_revision:53148262 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15ef39e06dbec17d\" value_size:386 lease:5695767240896343679 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15ef39e06dbec17d\" > >>" with result "size:20" took too long (117.3858ms) to execute
Feb 01 08:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:10.697394 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (111.986559ms) to execute
Feb 01 08:27:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:11.623832 W | etcdserver: request "header:<ID:14919139277751119844 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-w98kf.15ef39d988b6d8c7\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-w98kf.15ef39d988b6d8c7\" value_size:363 lease:5695767240896343679 >> failure:<>>" with result "size:20" took too long (102.691757ms) to execute
Feb 01 08:27:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:11.654969 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:20 size:29212" took too long (119.575053ms) to execute
Feb 01 08:27:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:11.831400 W | etcdserver: request "header:<ID:14919139277751119862 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-l84qp.15ef39d7865faa12\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-l84qp.15ef39d7865faa12\" value_size:363 lease:5695767240896343679 >> failure:<>>" with result "size:20" took too long (104.643088ms) to execute
Feb 01 08:27:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:12.644052 W | etcdserver: request "header:<ID:14919139277751119905 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-zgfl9.15ef39d9af30db4e\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-zgfl9.15ef39d9af30db4e\" value_size:363 lease:5695767240896343679 >> failure:<>>" with result "size:20" took too long (112.943407ms) to execute
Feb 01 08:27:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:27:12.866050 W | etcdserver: request "header:<ID:14919139277751119922 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-57b42.15ef39e10b9a9175\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-57b42.15ef39e10b9a9175\" value_size:464 lease:5695767240896343679 >> failure:<>>" with result "size:20" took too long (113.229129ms) to execute
Feb 01 08:29:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:29:15.190222 I | mvcc: store.index: compact 53147801
Feb 01 08:29:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:29:15.195758 I | mvcc: finished scheduled compaction at 53147801 (took 3.900057ms)
Feb 01 08:34:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:34:15.204557 I | mvcc: store.index: compact 53148706
Feb 01 08:34:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:34:15.210863 I | mvcc: finished scheduled compaction at 53148706 (took 4.873219ms)
Feb 01 08:34:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:34:15.489476 W | etcdserver: request "header:<ID:14919139277751123248 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:53149202 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:3914 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (244.989253ms) to execute
Feb 01 08:34:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:34:15.512312 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (200.904507ms) to execute
Feb 01 08:39:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:39:15.241426 I | mvcc: store.index: compact 53149220
Feb 01 08:39:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:39:15.246605 I | mvcc: finished scheduled compaction at 53149220 (took 3.897569ms)
Feb 01 08:39:46 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:39:46.755392 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (121.238532ms) to execute
Feb 01 08:39:46 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:39:46.755560 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (301.38857ms) to execute
Feb 01 08:42:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:42:55.802630 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (146.70003ms) to execute
Feb 01 08:42:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:42:55.803061 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (191.075712ms) to execute
Feb 01 08:44:02 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:44:02.160753 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (231.400682ms) to execute
Feb 01 08:44:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:44:15.255673 I | mvcc: store.index: compact 53149736
Feb 01 08:44:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:44:15.262279 I | mvcc: finished scheduled compaction at 53149736 (took 5.342659ms)
Feb 01 08:46:52 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 08:46:52.580859 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (184.839591ms) to execute
