-- Logs begin at Mon 2019-10-07 20:18:05 UTC, end at Fri 2019-10-11 15:56:56 UTC. --
Oct 11 15:37:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:37:46.028959 I | mvcc: store.index: compact 32373431
Oct 11 15:42:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:42:31.246628 W | etcdserver: request "header:<ID:14919138748427765961 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:32376290 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (224.885616ms) to execute
Oct 11 15:42:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:42:31.248237 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1911" took too long (116.760549ms) to execute
Oct 11 15:42:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:42:46.048026 I | mvcc: store.index: compact 32375114
Oct 11 15:42:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:42:46.056770 I | mvcc: finished scheduled compaction at 32375114 (took 7.097334ms)
Oct 11 15:42:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:42:46.541164 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (402.600119ms) to execute
Oct 11 15:42:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:42:46.541341 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-q7nnz\" " with result "range_response_count:1 size:1734" took too long (248.783466ms) to execute
Oct 11 15:42:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:42:46.541415 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (248.025421ms) to execute
Oct 11 15:42:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:42:46.541551 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-nhmfq\" " with result "range_response_count:1 size:1734" took too long (272.218916ms) to execute
Oct 11 15:42:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:42:46.541686 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (290.34787ms) to execute
Oct 11 15:42:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:42:46.541818 W | etcdserver: request "header:<ID:14919138748427766088 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:32376316 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (150.328803ms) to execute
Oct 11 15:42:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:42:46.561005 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (101.422139ms) to execute
Oct 11 15:42:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:42:55.106176 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (322.961034ms) to execute
Oct 11 15:42:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:42:55.106264 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (511.308365ms) to execute
Oct 11 15:42:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:42:55.106389 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (508.2383ms) to execute
Oct 11 15:44:25 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:44:25.616959 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (101.179498ms) to execute
Oct 11 15:44:48 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:44:48.108712 I | wal: segmented wal file /var/lib/etcd/member/wal/0000000000000489-000000000221a706.wal is created
Oct 11 15:44:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:44:55.626696 I | pkg/fileutil: purged file /var/lib/etcd/member/wal/0000000000000484-00000000021f5982.wal successfully
Oct 11 15:44:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:44:55.953524 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (162.271871ms) to execute
Oct 11 15:44:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:44:55.953632 W | etcdserver: request "header:<ID:14919138748427767459 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:32376766 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5180 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (132.51175ms) to execute
Oct 11 15:44:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:44:55.953714 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (112.547614ms) to execute
Oct 11 15:46:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:46:18.479155 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (135.209596ms) to execute
Oct 11 15:46:32 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:46:32.913309 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (132.719006ms) to execute
Oct 11 15:46:56 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:46:56.808718 W | etcdserver: request "header:<ID:14919138748427768660 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:32377190 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5180 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (314.672897ms) to execute
Oct 11 15:46:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:46:58.465371 W | etcdserver: request "header:<ID:14919138748427768678 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:32377194 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (133.687567ms) to execute
Oct 11 15:47:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:47:46.083459 I | mvcc: store.index: compact 32376335
Oct 11 15:47:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:47:46.090782 I | mvcc: finished scheduled compaction at 32376335 (took 5.736094ms)
Oct 11 15:48:15 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:48:15.406996 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (176.70817ms) to execute
Oct 11 15:48:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:48:27.592247 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (122.400886ms) to execute
Oct 11 15:48:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:48:27.592326 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (426.133262ms) to execute
Oct 11 15:48:51 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:48:51.893547 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (109.078627ms) to execute
Oct 11 15:49:05 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:49:05.453128 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (120.79846ms) to execute
Oct 11 15:50:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:50:39.991123 W | wal: sync duration of 1.99108184s, expected less than 1s
Oct 11 15:50:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:50:39.991557 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.705890043s) to execute
Oct 11 15:50:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:50:40.005654 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.538429087s) to execute
Oct 11 15:50:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:50:40.006307 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (102.430679ms) to execute
Oct 11 15:50:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:50:40.006484 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (219.432903ms) to execute
Oct 11 15:50:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:50:40.006649 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (774.311431ms) to execute
Oct 11 15:50:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:50:40.006833 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.076072541s) to execute
Oct 11 15:50:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:50:46.180949 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (148.509386ms) to execute
Oct 11 15:50:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:50:46.181109 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (144.738793ms) to execute
Oct 11 15:50:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:50:52.669418 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (449.887159ms) to execute
Oct 11 15:51:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:51:09.570689 W | wal: sync duration of 1.188139279s, expected less than 1s
Oct 11 15:51:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:51:09.573944 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (823.689292ms) to execute
Oct 11 15:51:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:51:09.574046 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (414.927673ms) to execute
Oct 11 15:51:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:51:11.636351 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (296.473323ms) to execute
Oct 11 15:51:11 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:51:11.636616 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (132.751866ms) to execute
Oct 11 15:51:48 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:51:48.963755 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:34525" took too long (257.294697ms) to execute
Oct 11 15:52:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:52:18.568966 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (545.106944ms) to execute
Oct 11 15:52:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:52:18.590546 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (376.653023ms) to execute
Oct 11 15:52:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:52:18.590868 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (330.282928ms) to execute
Oct 11 15:52:18 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:52:18.591164 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (364.853222ms) to execute
Oct 11 15:52:20 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:52:20.660634 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (145.403169ms) to execute
Oct 11 15:52:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:52:26.187835 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (195.942966ms) to execute
Oct 11 15:52:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:52:46.100048 I | mvcc: store.index: compact 32377377
Oct 11 15:52:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:52:46.110235 I | mvcc: finished scheduled compaction at 32377377 (took 8.79012ms)
Oct 11 15:53:13 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:53:13.281586 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/heapster\" " with result "range_response_count:0 size:7" took too long (174.831309ms) to execute
Oct 11 15:53:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:53:23.695597 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (131.118108ms) to execute
Oct 11 15:53:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:53:23.695638 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (836.354534ms) to execute
Oct 11 15:53:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:53:23.695668 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (522.114857ms) to execute
Oct 11 15:53:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:53:23.695721 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (834.857468ms) to execute
Oct 11 15:53:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:53:23.695772 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (119.020452ms) to execute
Oct 11 15:53:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:53:36.309208 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (185.643851ms) to execute
Oct 11 15:53:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:53:52.009345 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1407" took too long (259.885095ms) to execute
Oct 11 15:53:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:53:52.009386 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (140.072682ms) to execute
Oct 11 15:53:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:53:52.009425 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-cxpgf\" " with result "range_response_count:1 size:1731" took too long (434.053042ms) to execute
Oct 11 15:53:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:53:52.009621 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (377.383292ms) to execute
Oct 11 15:53:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:53:52.009644 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (183.017614ms) to execute
Oct 11 15:53:54 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:53:54.890698 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (163.005567ms) to execute
Oct 11 15:54:01 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-11 15:54:01.832851 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (194.29352ms) to execute
