-- Logs begin at Tue 2019-10-22 12:00:32 UTC, end at Tue 2019-10-22 17:56:32 UTC. --
Oct 22 17:36:13 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:36:13.644300 W | etcdserver: request "header:<ID:14919139082522901998 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-fj5dg\" mod_revision:0 > success:<request_put:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-fj5dg\" value_size:2578 >> failure:<>>" with result "size:20" took too long (136.415316ms) to execute
Oct 22 17:45:03 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:03.428970 W | etcdserver: request "header:<ID:14919139082522907411 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:33522961 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6088 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (447.153861ms) to execute
Oct 22 17:45:04 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:04.113883 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (843.554114ms) to execute
Oct 22 17:45:04 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:04.113953 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.052189428s) to execute
Oct 22 17:45:04 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:04.114444 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (810.652407ms) to execute
Oct 22 17:45:04 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:04.114519 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (276.2401ms) to execute
Oct 22 17:45:04 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:04.115261 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1480" took too long (460.206992ms) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.769146 W | wal: sync duration of 2.713669901s, expected less than 1s
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.769367 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (2.649401569s) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.769399 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.393330137s) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.769413 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (1.500694677s) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.769516 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/horizontal-pod-autoscaler\" " with result "range_response_count:1 size:274" took too long (2.647181394s) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.769614 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6163" took too long (1.61022446s) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.770052 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (143.5295ms) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.770369 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (2.108268399s) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.770642 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (338.18737ms) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.770719 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (2.476741211s) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.770762 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-zcj4v\" " with result "range_response_count:1 size:2440" took too long (2.641633065s) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.771134 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (1.043536162s) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.771981 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (582.897741ms) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.772322 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (1.025265129s) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.773079 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (1.979192036s) to execute
Oct 22 17:45:06 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:06.773098 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (2.010168331s) to execute
Oct 22 17:45:19 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:19.984067 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.139250085s) to execute
Oct 22 17:45:19 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:19.984277 W | etcdserver: request "header:<ID:14919139082522907540 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:33522985 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (277.345242ms) to execute
Oct 22 17:45:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:20.065684 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/fluentds\" range_end:\"/registry/config.istio.io/fluentdt\" count_only:true " with result "range_response_count:0 size:7" took too long (481.597179ms) to execute
Oct 22 17:45:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:20.066052 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (1.043858216s) to execute
Oct 22 17:45:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:20.066304 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (1.150078338s) to execute
Oct 22 17:45:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:20.072059 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (322.502802ms) to execute
Oct 22 17:45:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:20.072245 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (258.244849ms) to execute
Oct 22 17:45:20 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:20.298029 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6163" took too long (138.278872ms) to execute
Oct 22 17:45:22 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:22.092261 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1897" took too long (120.724993ms) to execute
Oct 22 17:45:34 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:34.105841 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "error:context canceled" took too long (10.003168413s) to execute
Oct 22 17:45:34 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:34.856452 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "error:context canceled" took too long (9.998885639s) to execute
Oct 22 17:45:38 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:38.274544 W | etcdserver: timed out waiting for read index response
Oct 22 17:45:38 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:38.274668 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "error:etcdserver: request timed out" took too long (15.000302693s) to execute
Oct 22 17:45:43 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:43.486039 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "error:context canceled" took too long (9.998571231s) to execute
Oct 22 17:45:44 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:44.154843 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "error:context canceled" took too long (9.997436352s) to execute
Oct 22 17:45:47 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:47.316661 W | etcdserver: failed to revoke 4f0b6df3586cd382 ("etcdserver: request timed out")
Oct 22 17:45:47 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:47.816783 W | etcdserver: failed to revoke 4f0b6df3586cd382 ("etcdserver: request timed out")
Oct 22 17:45:48 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:48.316996 W | etcdserver: failed to revoke 4f0b6df3586cd382 ("etcdserver: request timed out")
Oct 22 17:45:48 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:48.817343 W | etcdserver: failed to revoke 4f0b6df3586cd382 ("etcdserver: request timed out")
Oct 22 17:45:49 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:49.317409 W | etcdserver: failed to revoke 4f0b6df3586cd382 ("etcdserver: request timed out")
Oct 22 17:45:49 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:49.817580 W | etcdserver: failed to revoke 4f0b6df3586cd382 ("etcdserver: request timed out")
Oct 22 17:45:50 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:50.001637 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "error:context canceled" took too long (10.000211825s) to execute
Oct 22 17:45:50 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:50.001801 W | etcdserver: read-only range request "key:\"/registry/events/kube-system/kube-scheduler-openhouse-demo-k8s-master-1.15cff67b99a09923\" " with result "error:context canceled" took too long (14.303596542s) to execute
Oct 22 17:45:50 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:50.317820 W | etcdserver: failed to revoke 4f0b6df3586cd382 ("etcdserver: request timed out")
Oct 22 17:45:50 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:50.818210 W | etcdserver: failed to revoke 4f0b6df3586cd382 ("etcdserver: request timed out")
Oct 22 17:45:51 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:51.318479 W | etcdserver: failed to revoke 4f0b6df3586cd382 ("etcdserver: request timed out")
Oct 22 17:45:51 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:51.817362 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "error:context canceled" took too long (10.002670728s) to execute
Oct 22 17:45:51 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:51.818548 W | etcdserver: failed to revoke 4f0b6df3586cd382 ("etcdserver: request timed out")
Oct 22 17:45:51 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:51.889627 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "error:context canceled" took too long (10.001520094s) to execute
Oct 22 17:45:52 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:52.318921 W | etcdserver: failed to revoke 4f0b6df3586cd382 ("etcdserver: request timed out")
Oct 22 17:45:52 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:52.534227 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "error:context canceled" took too long (9.996586715s) to execute
Oct 22 17:45:52 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:52.818986 W | etcdserver: failed to revoke 4f0b6df3586cd382 ("etcdserver: request timed out")
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.274757 W | etcdserver: timed out waiting for read index response
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.274928 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "error:etcdserver: request timed out" took too long (20.690744231s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.274950 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "error:etcdserver: request timed out" took too long (15.135742169s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.274984 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "error:etcdserver: request timed out" took too long (26.06669508s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275000 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "error:etcdserver: request timed out" took too long (25.987904977s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275017 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "error:etcdserver: request timed out" took too long (26.310419187s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275025 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-48h2g\" " with result "error:etcdserver: request timed out" took too long (29.017341032s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275047 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.459462268s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275059 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (26.399145324s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275107 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "error:etcdserver: request timed out" took too long (22.376220182s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275125 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "error:etcdserver: request timed out" took too long (26.700089333s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275154 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "error:etcdserver: request timed out" took too long (22.96324312s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275179 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "error:etcdserver: request timed out" took too long (27.524009627s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275194 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "error:etcdserver: request timed out" took too long (23.190041047s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275233 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "error:etcdserver: request timed out" took too long (23.50596743s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275250 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/reportnothings\" range_end:\"/registry/config.istio.io/reportnothingt\" count_only:true " with result "error:etcdserver: request timed out" took too long (28.086500624s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275270 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-48h2g\" " with result "error:etcdserver: request timed out" took too long (24.424077844s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275310 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/rules\" range_end:\"/registry/config.istio.io/rulet\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.648073855s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275365 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "error:etcdserver: request timed out" took too long (25.15437862s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.275982 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "error:etcdserver: request timed out" took too long (20.838662774s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.277206 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/adapters\" range_end:\"/registry/config.istio.io/adaptert\" count_only:true " with result "error:etcdserver: request timed out" took too long (20.536153157s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.277996 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-48h2g\" " with result "error:etcdserver: request timed out" took too long (29.549035692s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.278769 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/virtualservices\" range_end:\"/registry/networking.istio.io/virtualservicet\" count_only:true " with result "error:etcdserver: request timed out" took too long (15.633138469s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.278858 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-48h2g\" " with result "error:etcdserver: request timed out" took too long (15.736685218s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.278938 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-48h2g\" " with result "error:etcdserver: request timed out" took too long (15.798076133s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.279096 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "error:etcdserver: request timed out" took too long (15.84165981s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.279183 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-48h2g\" " with result "error:etcdserver: request timed out" took too long (15.912593397s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.279221 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "error:etcdserver: request timed out" took too long (26.432383673s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.279239 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-48h2g\" " with result "error:etcdserver: request timed out" took too long (16.327168975s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.279307 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "error:etcdserver: request timed out" took too long (16.419653638s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.279379 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-48h2g\" " with result "error:etcdserver: request timed out" took too long (16.850379938s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.279438 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-48h2g\" " with result "error:etcdserver: request timed out" took too long (24.996094745s) to execute
Oct 22 17:45:53 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 17:45:53.279469 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-48h2g\" " with result "error:etcdserver: request timed out" took too long (17.534089297s) to execute
