-- Logs begin at Thu 2019-12-19 12:32:44 UTC, end at Fri 2019-12-20 22:25:59 UTC. --
Dec 20 22:03:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:03:49.711454 W | etcdserver: request "header:<ID:14919139277708870214 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-qjdrw.15e2337c8c1bc8fa\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-qjdrw.15e2337c8c1bc8fa\" value_size:392 lease:5695767240854094181 >> failure:<>>" with result "size:20" took too long (134.128113ms) to execute
Dec 20 22:07:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:07:23.222877 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-pilot\" " with result "range_response_count:1 size:771" took too long (163.273202ms) to execute
Dec 20 22:07:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:07:23.222925 W | etcdserver: request "header:<ID:14919139277708872710 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/istio-system/istio-pilot\" mod_revision:45392240 > success:<request_put:<key:\"/registry/deployments/istio-system/istio-pilot\" value_size:5853 >> failure:<request_range:<key:\"/registry/deployments/istio-system/istio-pilot\" > >>" with result "size:20" took too long (133.298729ms) to execute
Dec 20 22:07:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:07:23.242845 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (130.373736ms) to execute
Dec 20 22:07:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:07:23.243102 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-pilot-759bbfd844-8jcjj\" " with result "range_response_count:1 size:3255" took too long (152.000415ms) to execute
Dec 20 22:11:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:11:19.463460 I | mvcc: store.index: compact 45392043
Dec 20 22:11:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:11:19.475072 I | mvcc: finished scheduled compaction at 45392043 (took 8.734833ms)
Dec 20 22:11:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:11:20.014512 W | etcdserver: read-only range request "key:\"/registry/authentication.istio.io/meshpolicies\" range_end:\"/registry/authentication.istio.io/meshpoliciet\" count_only:true " with result "range_response_count:0 size:9" took too long (576.970182ms) to execute
Dec 20 22:11:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:11:20.014673 W | etcdserver: request "header:<ID:14919139277708875509 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:45392891 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:986 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (520.092404ms) to execute
Dec 20 22:11:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:11:20.015088 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/rules\" range_end:\"/registry/config.istio.io/rulet\" count_only:true " with result "range_response_count:0 size:9" took too long (456.34624ms) to execute
Dec 20 22:11:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:11:20.015299 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (308.490996ms) to execute
Dec 20 22:13:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:13:28.523931 N | compactor: Starting auto-compaction at revision 45305820
Dec 20 22:13:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:13:28.524242 N | compactor: Finished auto-compaction at revision 45305820
Dec 20 22:16:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:16:19.476124 I | mvcc: store.index: compact 45392897
Dec 20 22:16:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:16:19.484244 I | mvcc: finished scheduled compaction at 45392897 (took 6.563829ms)
Dec 20 22:16:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:16:19.719995 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (160.959907ms) to execute
Dec 20 22:20:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:20:39.509678 W | wal: sync duration of 1.124891292s, expected less than 1s
Dec 20 22:20:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:20:39.513214 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5097" took too long (1.257855384s) to execute
Dec 20 22:20:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:20:39.513425 W | etcdserver: request "header:<ID:14919139277708881658 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:45394143 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:3798 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (1.128307665s) to execute
Dec 20 22:20:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:20:39.513490 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (1.282446918s) to execute
Dec 20 22:20:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:20:39.513606 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (693.917738ms) to execute
Dec 20 22:20:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:20:39.513749 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (595.027047ms) to execute
Dec 20 22:20:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:20:39.513922 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (563.23713ms) to execute
Dec 20 22:20:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:20:39.514097 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (569.150405ms) to execute
Dec 20 22:20:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:20:52.202625 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (136.496049ms) to execute
Dec 20 22:20:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:20:53.702052 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (114.22146ms) to execute
Dec 20 22:21:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:21:19.489472 I | mvcc: store.index: compact 45393620
Dec 20 22:21:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:21:19.510876 I | mvcc: finished scheduled compaction at 45393620 (took 19.675383ms)
Dec 20 22:22:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:22:42.843385 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (485.817001ms) to execute
Dec 20 22:22:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-20 22:22:42.843535 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (335.297836ms) to execute
