-- Logs begin at Tue 2019-12-17 22:38:51 UTC, end at Thu 2019-12-19 11:17:41 UTC. --
Dec 19 10:55:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 10:55:53.717038 I | mvcc: store.index: compact 45025550
Dec 19 11:10:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:10:53.812031 I | mvcc: store.index: compact 45027626
Dec 19 11:10:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:10:53.817772 I | mvcc: finished scheduled compaction at 45027626 (took 4.711288ms)
Dec 19 11:12:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:12:22.801290 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (235.667214ms) to execute
Dec 19 11:12:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:12:22.801562 W | etcdserver: request "header:<ID:14919139277707448626 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:45028324 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (179.519157ms) to execute
Dec 19 11:13:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:13:18.488930 N | compactor: Starting auto-compaction at revision 44944339
Dec 19 11:13:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:13:18.489463 N | compactor: Finished auto-compaction at revision 44944339
Dec 19 11:14:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:14:45.153619 W | etcdserver: request "header:<ID:14919139277707449796 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:45028625 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:986 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (132.748639ms) to execute
Dec 19 11:14:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:14:45.154701 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (145.889676ms) to execute
Dec 19 11:14:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:14:45.155021 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-9gj2k\" " with result "range_response_count:1 size:1121" took too long (137.490556ms) to execute
Dec 19 11:14:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:14:45.155521 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (145.539327ms) to execute
