-- Logs begin at Sun 2019-12-15 19:38:11 UTC, end at Tue 2019-12-17 10:47:43 UTC. --
Dec 17 10:25:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:25:33.362136 W | etcdserver: request "header:<ID:14919139277705490177 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-2ms88.15e121a41855f4bb\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-2ms88.15e121a41855f4bb\" value_size:389 lease:5695767240850711846 >> failure:<>>" with result "size:20" took too long (121.321644ms) to execute
Dec 17 10:31:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:02.901564 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (291.576477ms) to execute
Dec 17 10:31:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:02.902050 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (293.402757ms) to execute
Dec 17 10:31:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:04.424218 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (149.5921ms) to execute
Dec 17 10:31:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:08.018944 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (437.180036ms) to execute
Dec 17 10:31:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:12.693409 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (443.092781ms) to execute
Dec 17 10:31:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:12.693568 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (604.988945ms) to execute
Dec 17 10:31:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:19.806093 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (323.012261ms) to execute
Dec 17 10:31:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:27.819652 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7jt65\" " with result "range_response_count:1 size:1854" took too long (358.801002ms) to execute
Dec 17 10:31:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:27.819853 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (101.795861ms) to execute
Dec 17 10:31:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:28.988009 W | etcdserver: request "header:<ID:14919139277705493298 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:44531568 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4355 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (396.188749ms) to execute
Dec 17 10:31:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:28.988489 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (207.889199ms) to execute
Dec 17 10:31:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:39.571131 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (514.22058ms) to execute
Dec 17 10:31:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:39.571351 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (531.758663ms) to execute
Dec 17 10:31:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:40.503216 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (248.687547ms) to execute
Dec 17 10:31:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:31:49.114732 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (260.392053ms) to execute
Dec 17 10:32:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:32:23.065865 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-zxkql.15e121e7c9e3887b\" " with result "range_response_count:1 size:561" took too long (706.980323ms) to execute
Dec 17 10:32:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:32:23.065935 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (712.420129ms) to execute
Dec 17 10:32:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:32:23.066056 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (246.633945ms) to execute
Dec 17 10:32:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:32:23.066191 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (253.677408ms) to execute
Dec 17 10:32:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:32:36.791667 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (207.017693ms) to execute
Dec 17 10:32:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:32:36.791981 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-dl8d8\" " with result "range_response_count:1 size:1501" took too long (324.679235ms) to execute
Dec 17 10:32:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:32:36.792139 W | etcdserver: read-only range request "key:\"/registry/volumeattachments\" range_end:\"/registry/volumeattachmentt\" count_only:true " with result "range_response_count:0 size:7" took too long (289.481434ms) to execute
Dec 17 10:32:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:32:49.881893 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (262.052384ms) to execute
Dec 17 10:32:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:32:54.173189 W | etcdserver: read-only range request "key:\"/registry/pods/kube-system/metrics-server-68f94cc659-8pkpg\" " with result "range_response_count:1 size:3043" took too long (360.12452ms) to execute
Dec 17 10:32:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:32:54.173250 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (244.251386ms) to execute
Dec 17 10:33:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:08.529696 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (288.604658ms) to execute
Dec 17 10:33:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:08.529747 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (305.971677ms) to execute
Dec 17 10:33:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:08.529976 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/replicaset-controller\" " with result "range_response_count:1 size:262" took too long (305.883835ms) to execute
Dec 17 10:33:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:10.846184 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (106.441073ms) to execute
Dec 17 10:33:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:13.677260 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (157.524299ms) to execute
Dec 17 10:33:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:23.056160 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (424.658198ms) to execute
Dec 17 10:33:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:23.057791 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (384.807044ms) to execute
Dec 17 10:33:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:27.069643 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (271.450786ms) to execute
Dec 17 10:33:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:27.069745 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (314.31424ms) to execute
Dec 17 10:33:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:31.898766 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (365.219907ms) to execute
Dec 17 10:33:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:37.084436 W | etcdserver: read-only range request "key:\"/registry/initializerconfigurations\" range_end:\"/registry/initializerconfigurationt\" count_only:true " with result "range_response_count:0 size:7" took too long (355.53153ms) to execute
Dec 17 10:33:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:38.292856 W | etcdserver: request "header:<ID:14919139277705494477 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:44531943 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1831 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (804.900759ms) to execute
Dec 17 10:33:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:38.293021 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (421.664465ms) to execute
Dec 17 10:33:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:39.380750 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2ms88\" " with result "range_response_count:1 size:1730" took too long (179.342802ms) to execute
Dec 17 10:33:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:39.380878 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (422.725567ms) to execute
Dec 17 10:33:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:43.473150 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (193.691068ms) to execute
Dec 17 10:33:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:43.473222 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (204.611471ms) to execute
Dec 17 10:33:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:43.473314 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (187.61117ms) to execute
Dec 17 10:33:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:33:53.871840 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (342.296114ms) to execute
Dec 17 10:34:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:34:01.612967 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-dl8d8.15e1220a2ff3b6a3\" " with result "range_response_count:1 size:592" took too long (118.323307ms) to execute
Dec 17 10:34:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:34:01.613384 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (833.339702ms) to execute
Dec 17 10:34:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:34:09.046110 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2ms88\" " with result "range_response_count:1 size:1730" took too long (193.231825ms) to execute
Dec 17 10:34:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 10:34:09.046210 W | etcdserver: request "header:<ID:14919139277705494766 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:44532017 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:3914 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (172.73956ms) to execute
