-- Logs begin at Thu 2019-11-07 19:12:30 UTC, end at Sun 2019-11-10 15:32:44 UTC. --
Nov 10 15:11:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:28.241540 W | wal: sync duration of 1.365640758s, expected less than 1s
Nov 10 15:11:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:32.029398 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.apps\" " with result "range_response_count:1 size:605" took too long (1.899583036s) to execute
Nov 10 15:11:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:32.029427 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (2.690400305s) to execute
Nov 10 15:11:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:32.029569 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (2.888694499s) to execute
Nov 10 15:11:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:32.029626 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (1.197866358s) to execute
Nov 10 15:11:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:32.029712 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (4.177881403s) to execute
Nov 10 15:11:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:32.029814 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (1.898318313s) to execute
Nov 10 15:11:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:32.029847 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (1.724569879s) to execute
Nov 10 15:11:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:32.030338 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (3.384769599s) to execute
Nov 10 15:11:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:33.653619 W | wal: sync duration of 1.212396771s, expected less than 1s
Nov 10 15:11:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:33.656323 W | etcdserver: failed to revoke 4f0b6e20c7d877f0 ("lease not found")
Nov 10 15:11:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:33.656469 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (564.150235ms) to execute
Nov 10 15:11:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:33.924822 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (541.306157ms) to execute
Nov 10 15:11:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:37.687523 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (370.789507ms) to execute
Nov 10 15:11:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:37.687608 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (230.794548ms) to execute
Nov 10 15:11:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:40.483909 W | wal: sync duration of 1.966316998s, expected less than 1s
Nov 10 15:11:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:40.488013 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (404.573393ms) to execute
Nov 10 15:11:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:40.488562 W | etcdserver: read-only range request "key:\"/registry/services/specs\" range_end:\"/registry/services/spect\" count_only:true " with result "range_response_count:0 size:9" took too long (425.705551ms) to execute
Nov 10 15:11:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:40.489207 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (411.855808ms) to execute
Nov 10 15:11:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:41.669821 W | wal: sync duration of 1.16970579s, expected less than 1s
Nov 10 15:11:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:43.277526 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (779.125125ms) to execute
Nov 10 15:11:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:43.277745 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (772.534822ms) to execute
Nov 10 15:11:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:43.277943 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (445.742467ms) to execute
Nov 10 15:11:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:46.869759 W | wal: sync duration of 1.575298446s, expected less than 1s
Nov 10 15:11:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:46.872344 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (828.397428ms) to execute
Nov 10 15:11:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:48.775794 W | wal: sync duration of 1.867388825s, expected less than 1s
Nov 10 15:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:49.739599 W | etcdserver: request "header:<ID:14919139277665761446 > lease_revoke:<id:4f0b6e20c7d8783a>" with result "size:29" took too long (963.335281ms) to execute
Nov 10 15:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:49.739732 W | etcdserver: failed to revoke 4f0b6e20c7d8783a ("lease not found")
Nov 10 15:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:49.739875 W | etcdserver: failed to revoke 4f0b6e20c7d8783a ("lease not found")
Nov 10 15:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:49.740634 W | etcdserver: failed to revoke 4f0b6e20c7d8783a ("lease not found")
Nov 10 15:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:49.740701 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (2.443556387s) to execute
Nov 10 15:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:49.860293 W | wal: sync duration of 1.084098202s, expected less than 1s
Nov 10 15:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:49.864074 W | etcdserver: failed to revoke 4f0b6e20c7d8783a ("lease not found")
Nov 10 15:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:49.864106 W | etcdserver: failed to revoke 4f0b6e20c7d8783a ("lease not found")
Nov 10 15:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:49.864286 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (2.564901275s) to execute
Nov 10 15:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:49.864327 W | etcdserver: read-only range request "key:\"/registry/initializerconfigurations\" range_end:\"/registry/initializerconfigurationt\" count_only:true " with result "range_response_count:0 size:7" took too long (150.766854ms) to execute
Nov 10 15:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:49.864565 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (294.858989ms) to execute
Nov 10 15:11:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:49.864809 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (995.053269ms) to execute
Nov 10 15:11:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:52.261887 W | wal: sync duration of 1.482539872s, expected less than 1s
Nov 10 15:11:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:52.264578 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (389.472729ms) to execute
Nov 10 15:11:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:52.264867 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (394.402765ms) to execute
Nov 10 15:11:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:52.264901 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (183.099177ms) to execute
Nov 10 15:11:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:52.265096 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (195.779926ms) to execute
Nov 10 15:11:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:52.265127 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (170.325012ms) to execute
Nov 10 15:11:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:52.265692 W | etcdserver: read-only range request "key:\"/registry/events/default/backend.15d5d5c38f95053d\" " with result "range_response_count:1 size:498" took too long (1.481365716s) to execute
Nov 10 15:11:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:11:57.686030 W | etcdserver: failed to revoke 4f0b6e20c7d8788d ("lease not found")
Nov 10 15:12:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:01.416479 W | wal: sync duration of 1.655424312s, expected less than 1s
Nov 10 15:12:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:01.861430 W | etcdserver: request "header:<ID:14919139277665761521 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:37536879 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (444.150007ms) to execute
Nov 10 15:12:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:01.863211 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (1.853502833s) to execute
Nov 10 15:12:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:02.347674 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (103.660635ms) to execute
Nov 10 15:12:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:02.347807 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (301.475485ms) to execute
Nov 10 15:12:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:02.348099 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.938376534s) to execute
Nov 10 15:12:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:02.348153 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (2.218291241s) to execute
Nov 10 15:12:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:02.348372 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (2.039177389s) to execute
Nov 10 15:12:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:02.348765 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authentication.k8s.io\" " with result "range_response_count:1 size:656" took too long (2.220506687s) to execute
Nov 10 15:12:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:02.349112 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.\" " with result "range_response_count:1 size:581" took too long (2.220933852s) to execute
Nov 10 15:12:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:02.350271 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.apps\" " with result "range_response_count:1 size:605" took too long (2.217761286s) to execute
Nov 10 15:12:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:02.350852 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta2.apps\" " with result "range_response_count:1 size:619" took too long (2.21834649s) to execute
Nov 10 15:12:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:04.166127 W | wal: sync duration of 1.66920004s, expected less than 1s
Nov 10 15:12:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:04.169311 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (1.074016181s) to execute
Nov 10 15:12:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:07.902097 W | wal: sync duration of 1.512228963s, expected less than 1s
Nov 10 15:12:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:07.905910 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (524.592546ms) to execute
Nov 10 15:12:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:08.722639 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (331.699557ms) to execute
Nov 10 15:12:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:08.723083 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (328.685337ms) to execute
Nov 10 15:12:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:08.723309 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:9" took too long (306.93781ms) to execute
Nov 10 15:12:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:08.723876 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (555.74925ms) to execute
Nov 10 15:12:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:08.725781 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (940.410538ms) to execute
Nov 10 15:12:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:12.642770 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (355.748247ms) to execute
Nov 10 15:12:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:13.273327 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/pod-garbage-collector\" " with result "range_response_count:1 size:262" took too long (621.294864ms) to execute
Nov 10 15:12:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:13.273459 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (867.09534ms) to execute
Nov 10 15:12:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:13.273672 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (527.199685ms) to execute
Nov 10 15:12:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:13.273774 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (884.213959ms) to execute
Nov 10 15:12:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:13.274090 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (886.575328ms) to execute
Nov 10 15:12:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:13.274486 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (428.928209ms) to execute
Nov 10 15:12:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:13.274768 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (887.280346ms) to execute
Nov 10 15:12:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:13.274909 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (349.076904ms) to execute
Nov 10 15:12:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:13.274934 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (527.341254ms) to execute
Nov 10 15:12:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:16.098274 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (801.992581ms) to execute
Nov 10 15:12:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:20.557584 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (416.72072ms) to execute
Nov 10 15:12:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:22.570072 W | wal: sync duration of 2.005548284s, expected less than 1s
Nov 10 15:12:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:22.573259 W | etcdserver: read-only range request "key:\"/registry/cronjobs\" range_end:\"/registry/cronjobt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.827278792s) to execute
Nov 10 15:12:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:25.237827 W | wal: sync duration of 2.667581503s, expected less than 1s
Nov 10 15:12:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:25.242308 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (3.927063839s) to execute
Nov 10 15:12:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:25.242667 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (3.10983025s) to execute
Nov 10 15:12:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:25.242954 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (4.182580629s) to execute
Nov 10 15:12:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:25.243015 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (2.67375871s) to execute
Nov 10 15:12:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:25.243353 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (4.443278829s) to execute
Nov 10 15:12:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:25.243746 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (2.838839266s) to execute
Nov 10 15:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:28.019743 W | wal: sync duration of 2.781484843s, expected less than 1s
Nov 10 15:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:28.335544 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (5.029962958s) to execute
Nov 10 15:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:28.335641 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1077" took too long (3.151692892s) to execute
Nov 10 15:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:28.335976 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "range_response_count:0 size:9" took too long (3.482715203s) to execute
Nov 10 15:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:28.336039 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (4.06099519s) to execute
Nov 10 15:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:28.336508 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (3.99005387s) to execute
Nov 10 15:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:28.336981 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (5.027186849s) to execute
Nov 10 15:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:28.337635 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (5.746980777s) to execute
Nov 10 15:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:28.337945 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (5.700547806s) to execute
Nov 10 15:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:28.338195 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (5.033812291s) to execute
Nov 10 15:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-10 15:12:28.340523 W | etcdserver: request "header:<ID:14919139277665761667 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" mod_revision:37536933 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" value_size:383 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" > >>" with result "size:20" took too long (320.23224ms) to execute
