-- Logs begin at Fri 2019-12-20 08:29:15 UTC, end at Sat 2019-12-21 16:03:26 UTC. --
Dec 21 15:41:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:41:19.459438 W | etcdserver: request "header:<ID:14919139277709554045 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-jjlxb.15e26d3189ed445c\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-jjlxb.15e26d3189ed445c\" value_size:466 lease:5695767240854777306 >> failure:<>>" with result "size:20" took too long (593.126678ms) to execute
Dec 21 15:50:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:50:07.938915 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (230.703181ms) to execute
Dec 21 15:50:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:50:07.938998 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4297" took too long (1.594716561s) to execute
Dec 21 15:50:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:50:07.939124 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jltcb\" " with result "range_response_count:1 size:4257" took too long (1.812606714s) to execute
Dec 21 15:50:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:50:07.939211 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5097" took too long (869.440175ms) to execute
Dec 21 15:50:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:50:07.939285 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (279.797503ms) to execute
Dec 21 15:50:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:50:30.533914 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:6 size:25256" took too long (281.191212ms) to execute
Dec 21 15:51:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:51:33.871370 I | mvcc: store.index: compact 45570670
Dec 21 15:51:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:51:33.882589 I | mvcc: finished scheduled compaction at 45570670 (took 8.902008ms)
Dec 21 15:51:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:51:34.137019 W | etcdserver: request "header:<ID:14919139277709561533 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:45571540 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4221 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (148.319501ms) to execute
Dec 21 15:51:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:51:41.159273 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jjlxb\" " with result "range_response_count:1 size:4140" took too long (144.836655ms) to execute
Dec 21 15:52:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:52:41.360653 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-66jps\" " with result "range_response_count:1 size:4140" took too long (579.630077ms) to execute
Dec 21 15:52:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:52:41.367380 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/serviceentries\" range_end:\"/registry/networking.istio.io/serviceentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (229.087107ms) to execute
Dec 21 15:56:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:56:33.959429 I | mvcc: store.index: compact 45571574
Dec 21 15:56:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:56:33.970567 I | mvcc: finished scheduled compaction at 45571574 (took 8.433415ms)
Dec 21 15:56:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:56:34.448470 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (174.322259ms) to execute
Dec 21 15:56:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:56:34.448513 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (432.940256ms) to execute
Dec 21 15:56:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:56:34.448824 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/envoyfilters\" range_end:\"/registry/networking.istio.io/envoyfiltert\" count_only:true " with result "range_response_count:0 size:7" took too long (208.487071ms) to execute
Dec 21 15:56:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:56:34.448906 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (383.370119ms) to execute
Dec 21 15:58:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:58:30.548924 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (259.987808ms) to execute
Dec 21 15:58:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:58:30.551674 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (152.316517ms) to execute
Dec 21 15:58:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:58:30.551703 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (151.787216ms) to execute
Dec 21 15:58:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:58:39.426657 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (166.992689ms) to execute
Dec 21 15:58:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:58:44.875650 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (216.611474ms) to execute
Dec 21 15:58:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:58:44.875787 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1466" took too long (208.958166ms) to execute
Dec 21 15:59:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:59:00.007379 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (205.779752ms) to execute
Dec 21 15:59:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:59:00.007523 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (205.727433ms) to execute
Dec 21 15:59:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:59:07.714881 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (734.458239ms) to execute
Dec 21 15:59:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:59:07.721314 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5097" took too long (651.640669ms) to execute
Dec 21 15:59:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:59:16.254931 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (115.941192ms) to execute
Dec 21 15:59:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:59:19.712112 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (239.174425ms) to execute
Dec 21 15:59:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 15:59:33.473059 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/rbacconfigs\" range_end:\"/registry/rbac.istio.io/rbacconfigt\" count_only:true " with result "range_response_count:0 size:7" took too long (363.465619ms) to execute
Dec 21 16:00:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:19.744845 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (493.002172ms) to execute
Dec 21 16:00:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:20.605317 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (429.950226ms) to execute
Dec 21 16:00:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:20.605521 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (305.242727ms) to execute
Dec 21 16:00:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:21.343958 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/serviceroles\" range_end:\"/registry/rbac.istio.io/servicerolet\" count_only:true " with result "range_response_count:0 size:7" took too long (342.067438ms) to execute
Dec 21 16:00:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:21.345765 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (258.78208ms) to execute
Dec 21 16:00:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:24.483301 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (200.114593ms) to execute
Dec 21 16:00:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:24.483806 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (223.585512ms) to execute
Dec 21 16:00:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:30.976934 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:10" took too long (258.253811ms) to execute
Dec 21 16:00:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:30.977384 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (547.552042ms) to execute
Dec 21 16:00:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:30.977521 W | etcdserver: read-only range request "key:\"/registry/leases\" range_end:\"/registry/leaset\" count_only:true " with result "range_response_count:0 size:7" took too long (805.995184ms) to execute
Dec 21 16:00:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:30.978093 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (157.239839ms) to execute
Dec 21 16:00:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:32.663842 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/memquotas\" range_end:\"/registry/config.istio.io/memquotat\" count_only:true " with result "range_response_count:0 size:7" took too long (107.001981ms) to execute
Dec 21 16:00:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:32.664030 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (122.351963ms) to execute
Dec 21 16:00:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:44.383876 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (108.985723ms) to execute
Dec 21 16:00:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:47.011052 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (299.586815ms) to execute
Dec 21 16:00:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:47.011506 W | etcdserver: request "header:<ID:14919139277709567566 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:45572808 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4221 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (140.240356ms) to execute
Dec 21 16:00:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:50.809645 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (122.859439ms) to execute
Dec 21 16:00:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:50.809806 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (513.673357ms) to execute
Dec 21 16:00:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:51.017845 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (135.266278ms) to execute
Dec 21 16:00:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:51.018228 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-k7p6k\" " with result "range_response_count:1 size:4497" took too long (139.641094ms) to execute
Dec 21 16:00:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:54.552377 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/coredns\" " with result "range_response_count:1 size:3542" took too long (274.565905ms) to execute
Dec 21 16:00:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:58.048386 W | wal: sync duration of 1.014922843s, expected less than 1s
Dec 21 16:00:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:00:58.049211 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (542.245298ms) to execute
Dec 21 16:01:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:04.378563 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (178.629689ms) to execute
Dec 21 16:01:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:04.378936 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (103.910302ms) to execute
Dec 21 16:01:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:04.379031 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jltcb\" " with result "range_response_count:1 size:4360" took too long (255.692185ms) to execute
Dec 21 16:01:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:04.379212 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (156.096259ms) to execute
Dec 21 16:01:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:20.399455 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:5908" took too long (593.454099ms) to execute
Dec 21 16:01:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:20.408372 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:3990" took too long (445.015272ms) to execute
Dec 21 16:01:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:20.408826 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (113.094014ms) to execute
Dec 21 16:01:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:20.409041 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (259.23948ms) to execute
Dec 21 16:01:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:22.143073 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (384.832261ms) to execute
Dec 21 16:01:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:24.749456 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecs\" range_end:\"/registry/config.istio.io/quotaspect\" count_only:true " with result "range_response_count:0 size:7" took too long (165.376175ms) to execute
Dec 21 16:01:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:25.758711 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-66jps.15e26dfab0d8de10\" " with result "range_response_count:1 size:488" took too long (252.685384ms) to execute
Dec 21 16:01:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:25.758783 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (353.71577ms) to execute
Dec 21 16:01:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:25.893349 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (130.852724ms) to execute
Dec 21 16:01:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:30.759582 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (248.411598ms) to execute
Dec 21 16:01:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:30.759758 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (134.932863ms) to execute
Dec 21 16:01:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:30.760140 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/deniers\" range_end:\"/registry/config.istio.io/deniert\" count_only:true " with result "range_response_count:0 size:7" took too long (274.81513ms) to execute
Dec 21 16:01:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:33.973061 I | mvcc: store.index: compact 45572320
Dec 21 16:01:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:33.983712 I | mvcc: finished scheduled compaction at 45572320 (took 8.117664ms)
Dec 21 16:01:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:34.152453 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/zipkins\" range_end:\"/registry/config.istio.io/zipkint\" count_only:true " with result "range_response_count:0 size:7" took too long (126.664961ms) to execute
Dec 21 16:01:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:38.823121 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:10" took too long (205.980935ms) to execute
Dec 21 16:01:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 16:01:40.729787 W | etcdserver: request "header:<ID:14919139277709568168 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:45572940 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:373 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (196.696683ms) to execute
