-- Logs begin at Fri 2019-10-25 18:53:13 UTC, end at Thu 2019-10-31 19:26:00 UTC. --
Oct 31 19:03:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:03:57.317849 W | etcdserver: request "header:<ID:14919139277656631399 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:35236374 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (445.586907ms) to execute
Oct 31 19:04:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:04:27.683196 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (732.438199ms) to execute
Oct 31 19:04:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:04:34.058502 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (3.932086544s) to execute
Oct 31 19:04:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:04:34.075341 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (3.864216585s) to execute
Oct 31 19:04:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:04:34.075475 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (2.376604666s) to execute
Oct 31 19:04:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:04:34.075509 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (270.431112ms) to execute
Oct 31 19:04:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:04:34.075633 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (3.276874203s) to execute
Oct 31 19:04:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:04:34.075693 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (695.229872ms) to execute
Oct 31 19:04:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:04:34.075775 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (3.286835381s) to execute
Oct 31 19:04:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:04:34.075903 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (1.494216449s) to execute
Oct 31 19:04:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:04:42.969266 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (383.58639ms) to execute
Oct 31 19:04:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:04:42.969463 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (232.32624ms) to execute
Oct 31 19:04:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:04:57.867400 W | etcdserver: request "header:<ID:14919139277656631841 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:35236481 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (116.807674ms) to execute
Oct 31 19:05:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:09.348721 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (333.342302ms) to execute
Oct 31 19:05:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:09.348845 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (116.039822ms) to execute
Oct 31 19:05:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:17.138008 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:683" took too long (368.332892ms) to execute
Oct 31 19:05:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:17.138118 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (837.477542ms) to execute
Oct 31 19:05:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:17.138185 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.storage.k8s.io\" " with result "range_response_count:1 size:635" took too long (368.372079ms) to execute
Oct 31 19:05:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:17.138351 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.networking.k8s.io\" " with result "range_response_count:1 size:644" took too long (368.388902ms) to execute
Oct 31 19:05:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:17.138511 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (754.992233ms) to execute
Oct 31 19:05:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:17.138749 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.coordination.k8s.io\" " with result "range_response_count:1 size:664" took too long (369.127521ms) to execute
Oct 31 19:05:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:17.139379 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.policy\" " with result "range_response_count:1 size:625" took too long (367.696428ms) to execute
Oct 31 19:05:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:19.287703 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (134.005563ms) to execute
Oct 31 19:05:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:19.287744 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (142.556188ms) to execute
Oct 31 19:05:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:19.287846 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (135.57029ms) to execute
Oct 31 19:05:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:25.773323 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (186.276316ms) to execute
Oct 31 19:05:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:34.542095 W | etcdserver: request "header:<ID:14919139277656632122 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d2d0be00db30df\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d2d0be00db30df\" value_size:354 lease:5695767240801856029 >> failure:<>>" with result "size:20" took too long (137.15287ms) to execute
Oct 31 19:05:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:37.284272 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7jh9z\" " with result "range_response_count:1 size:1502" took too long (458.715168ms) to execute
Oct 31 19:05:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:48.781847 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (622.812981ms) to execute
Oct 31 19:05:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:49.596169 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (160.916267ms) to execute
Oct 31 19:05:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:49.596299 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (190.131635ms) to execute
Oct 31 19:05:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:55.333347 W | etcdserver: request "header:<ID:14919139277656632295 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:35236601 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (1.03645971s) to execute
Oct 31 19:05:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:55.333810 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (220.070978ms) to execute
Oct 31 19:05:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:55.334150 W | etcdserver: failed to revoke 4f0b6e20c74d2b65 ("lease not found")
Oct 31 19:05:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:59.668978 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (792.304658ms) to execute
Oct 31 19:05:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:59.669060 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (861.743283ms) to execute
Oct 31 19:05:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:05:59.669700 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (441.633991ms) to execute
Oct 31 19:06:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:05.839612 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (211.081333ms) to execute
Oct 31 19:06:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:05.839762 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (134.778937ms) to execute
Oct 31 19:06:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:08.507260 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (505.629863ms) to execute
Oct 31 19:06:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:10.207803 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (217.857377ms) to execute
Oct 31 19:06:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:15.390678 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (117.150896ms) to execute
Oct 31 19:06:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:17.640186 I | mvcc: store.index: compact 35235974
Oct 31 19:06:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:17.645696 I | mvcc: finished scheduled compaction at 35235974 (took 4.498706ms)
Oct 31 19:06:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:22.788726 W | etcdserver: request "header:<ID:14919139277656632523 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:35236665 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:373 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (360.066921ms) to execute
Oct 31 19:06:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:38.168190 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (161.180385ms) to execute
Oct 31 19:06:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:40.999634 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (378.120351ms) to execute
Oct 31 19:06:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:40.999683 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (2.178397079s) to execute
Oct 31 19:06:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:40.999979 W | etcdserver: read-only range request "key:\"/registry/volumeattachments\" range_end:\"/registry/volumeattachmentt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.084405674s) to execute
Oct 31 19:06:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:41.000190 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (991.746606ms) to execute
Oct 31 19:06:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:41.000405 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (822.12575ms) to execute
Oct 31 19:06:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:41.000636 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (469.946618ms) to execute
Oct 31 19:06:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:41.000783 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (2.142542738s) to execute
Oct 31 19:06:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:41.001350 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.276902184s) to execute
Oct 31 19:06:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:41.002042 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (1.16995625s) to execute
Oct 31 19:06:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:55.633079 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (487.184366ms) to execute
Oct 31 19:06:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:06:55.639197 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:34725" took too long (425.221838ms) to execute
Oct 31 19:07:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:00.822534 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (884.119108ms) to execute
Oct 31 19:07:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:00.822689 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.172769473s) to execute
Oct 31 19:07:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:00.822760 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (183.504882ms) to execute
Oct 31 19:07:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:00.822848 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (795.206772ms) to execute
Oct 31 19:07:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:03.485154 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (104.21304ms) to execute
Oct 31 19:07:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:05.635343 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (359.945829ms) to execute
Oct 31 19:07:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:11.623798 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (375.906845ms) to execute
Oct 31 19:07:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:11.623899 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (548.856039ms) to execute
Oct 31 19:07:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:11.623986 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (416.950265ms) to execute
Oct 31 19:07:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:11.624205 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (754.887473ms) to execute
Oct 31 19:07:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:11.624497 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (984.158418ms) to execute
Oct 31 19:07:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:11.624583 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (754.654319ms) to execute
Oct 31 19:07:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:11.624829 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (548.722061ms) to execute
Oct 31 19:07:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:11.625154 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (2.202547532s) to execute
Oct 31 19:07:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:12.267814 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (182.657912ms) to execute
Oct 31 19:07:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:12.267878 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (464.044276ms) to execute
Oct 31 19:07:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:12.268137 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (496.007032ms) to execute
Oct 31 19:07:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:16.418812 W | etcdserver: request "header:<ID:14919139277656632932 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:35236781 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6088 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (121.031825ms) to execute
Oct 31 19:07:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:22.043616 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (340.65895ms) to execute
Oct 31 19:07:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:22.043761 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (366.367328ms) to execute
Oct 31 19:07:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:34.703145 W | etcdserver: request "header:<ID:14919139277656633104 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-hx8r2\" mod_revision:35236839 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-hx8r2\" value_size:1045 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-hx8r2\" > >>" with result "size:20" took too long (152.119773ms) to execute
Oct 31 19:07:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:34.704180 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (161.085043ms) to execute
Oct 31 19:07:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:34.704401 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (160.379402ms) to execute
Oct 31 19:07:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:34.704617 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7fk7v\" " with result "range_response_count:1 size:1121" took too long (152.504198ms) to execute
Oct 31 19:07:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:34.917694 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1064" took too long (113.681556ms) to execute
Oct 31 19:07:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:34.917800 W | etcdserver: request "header:<ID:14919139277656633128 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-krlsk\" mod_revision:35236850 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-krlsk\" value_size:1426 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-krlsk\" > >>" with result "size:20" took too long (109.05344ms) to execute
Oct 31 19:07:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:07:46.768372 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (289.866778ms) to execute
Oct 31 19:08:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:08:07.084359 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (138.362152ms) to execute
Oct 31 19:08:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 19:08:17.379367 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (247.264814ms) to execute
