-- Logs begin at Tue 2019-12-17 08:44:24 UTC, end at Wed 2019-12-18 22:27:37 UTC. --
Dec 18 22:05:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:05:23.956621 I | mvcc: store.index: compact 44892458
Dec 18 22:09:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:09:59.181683 W | etcdserver: failed to revoke 4f0b6e20ca4c8dd2 ("lease not found")
Dec 18 22:10:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:10:15.103546 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (503.296913ms) to execute
Dec 18 22:10:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:10:23.972090 I | mvcc: store.index: compact 44894189
Dec 18 22:10:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:10:23.983435 I | mvcc: finished scheduled compaction at 44894189 (took 9.237256ms)
Dec 18 22:10:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:10:24.516009 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (240.546996ms) to execute
Dec 18 22:10:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:10:54.866095 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-c6zxx\" " with result "range_response_count:1 size:1734" took too long (124.835483ms) to execute
Dec 18 22:10:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:10:55.122430 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (243.344026ms) to execute
Dec 18 22:10:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:10:55.122484 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (242.953511ms) to execute
Dec 18 22:10:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:10:58.897645 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-cjq6p\" " with result "range_response_count:1 size:1620" took too long (272.633607ms) to execute
Dec 18 22:10:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:10:59.523933 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (218.690245ms) to execute
Dec 18 22:11:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:01.722899 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (172.367997ms) to execute
Dec 18 22:11:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:01.723085 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (184.182561ms) to execute
Dec 18 22:11:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:06.581480 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (281.818962ms) to execute
Dec 18 22:11:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:06.768905 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (177.752363ms) to execute
Dec 18 22:11:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:06.769093 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (469.203807ms) to execute
Dec 18 22:11:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:14.738407 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (464.074958ms) to execute
Dec 18 22:11:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:14.753938 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (193.871875ms) to execute
Dec 18 22:11:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:14.754015 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (332.290158ms) to execute
Dec 18 22:11:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:25.199869 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (234.317425ms) to execute
Dec 18 22:11:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:34.561589 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (204.913705ms) to execute
Dec 18 22:11:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:34.562156 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (286.182935ms) to execute
Dec 18 22:11:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:45.568868 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/replicaset-controller\" " with result "range_response_count:1 size:262" took too long (118.727344ms) to execute
Dec 18 22:11:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:45.569715 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1910" took too long (118.885525ms) to execute
Dec 18 22:11:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:45.797345 W | etcdserver: request "header:<ID:14919139277706924535 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:44895077 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1844 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (126.430838ms) to execute
Dec 18 22:11:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:51.851317 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (104.716094ms) to execute
Dec 18 22:11:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:55.256872 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (444.865621ms) to execute
Dec 18 22:11:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:11:56.907478 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (178.465472ms) to execute
Dec 18 22:12:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:12:06.884377 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (189.078882ms) to execute
Dec 18 22:12:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:12:06.884575 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (188.8283ms) to execute
Dec 18 22:12:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:12:26.423539 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (116.039952ms) to execute
Dec 18 22:12:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:12:32.454980 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (151.246946ms) to execute
Dec 18 22:12:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:12:32.455129 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (154.885106ms) to execute
Dec 18 22:12:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:12:41.268730 W | etcdserver: request "header:<ID:14919139277706925019 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:44895211 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:4548 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (732.805894ms) to execute
Dec 18 22:12:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:12:41.268994 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (312.289527ms) to execute
Dec 18 22:12:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:12:41.269379 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:28155" took too long (635.624697ms) to execute
Dec 18 22:12:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:12:45.957025 W | etcdserver: request "header:<ID:14919139277706925072 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15e196d03813a447\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15e196d03813a447\" value_size:354 lease:5695767240852149245 >> failure:<>>" with result "size:20" took too long (135.435357ms) to execute
Dec 18 22:12:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:12:45.958357 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-r7hrr\" " with result "range_response_count:1 size:1121" took too long (346.771694ms) to execute
Dec 18 22:12:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:12:55.075758 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (514.376058ms) to execute
Dec 18 22:12:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:12:55.076247 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-r7hrr\" " with result "range_response_count:1 size:1743" took too long (102.9348ms) to execute
Dec 18 22:12:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:12:55.076654 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (264.151062ms) to execute
Dec 18 22:13:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:01.469924 W | etcdserver: request "header:<ID:14919139277706925242 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:44895278 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:4548 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (165.374503ms) to execute
Dec 18 22:13:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:01.470841 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (142.891686ms) to execute
Dec 18 22:13:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:11.624310 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (118.722918ms) to execute
Dec 18 22:13:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:13.374498 N | compactor: Starting auto-compaction at revision 44813052
Dec 18 22:13:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:13.374837 N | compactor: Finished auto-compaction at revision 44813052
Dec 18 22:13:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:15.447132 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (273.32898ms) to execute
Dec 18 22:13:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:22.569669 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/resourcequota-controller\" " with result "range_response_count:1 size:271" took too long (297.175741ms) to execute
Dec 18 22:13:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:41.973993 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (264.227668ms) to execute
Dec 18 22:13:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:45.687079 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (126.789467ms) to execute
Dec 18 22:13:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:45.929048 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e196de3abf6a06\" " with result "range_response_count:1 size:485" took too long (142.079927ms) to execute
Dec 18 22:13:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:45.964711 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-w99qm\" " with result "range_response_count:1 size:1118" took too long (160.022947ms) to execute
Dec 18 22:13:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:45.964840 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-r7b2k\" " with result "range_response_count:1 size:1121" took too long (164.529829ms) to execute
Dec 18 22:13:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:45.964939 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-b6tcm\" " with result "range_response_count:1 size:1121" took too long (174.873768ms) to execute
Dec 18 22:13:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:57.047039 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (181.906128ms) to execute
Dec 18 22:13:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:13:57.963547 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (116.425794ms) to execute
Dec 18 22:14:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:14:11.936362 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (245.36197ms) to execute
Dec 18 22:14:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:14:11.936518 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (135.961299ms) to execute
Dec 18 22:14:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:14:46.036082 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-nkwbg\" " with result "range_response_count:1 size:1121" took too long (151.65244ms) to execute
Dec 18 22:14:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:14:46.066275 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e196de3abf6a06\" " with result "range_response_count:1 size:485" took too long (181.095209ms) to execute
Dec 18 22:14:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:14:46.066545 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-wtjrb\" " with result "range_response_count:1 size:1121" took too long (128.596316ms) to execute
Dec 18 22:14:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:14:46.066650 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-vxmt8\" " with result "range_response_count:1 size:1118" took too long (168.328973ms) to execute
Dec 18 22:14:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:14:46.250133 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e196de3abf6a06\" " with result "range_response_count:1 size:485" took too long (111.104515ms) to execute
Dec 18 22:14:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:14:48.327485 W | etcdserver: request "header:<ID:14919139277706926291 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-vxmt8.15e196e7b20facb5\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-vxmt8.15e196e7b20facb5\" value_size:453 lease:5695767240852150378 >> failure:<>>" with result "size:20" took too long (116.173921ms) to execute
Dec 18 22:15:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:15:23.986380 I | mvcc: store.index: compact 44894892
Dec 18 22:15:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:15:23.992758 I | mvcc: finished scheduled compaction at 44894892 (took 5.26092ms)
Dec 18 22:15:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:15:46.258859 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (150.041397ms) to execute
Dec 18 22:16:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:16:44.816528 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (541.196832ms) to execute
Dec 18 22:16:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:16:44.816650 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (199.19968ms) to execute
Dec 18 22:16:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:16:44.816728 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (470.141496ms) to execute
Dec 18 22:16:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:16:44.816864 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "range_response_count:0 size:9" took too long (182.05041ms) to execute
Dec 18 22:18:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:18:48.756740 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (114.4637ms) to execute
Dec 18 22:19:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:04.031930 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (224.237771ms) to execute
Dec 18 22:19:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:06.729887 W | etcdserver: read-only range request "key:\"/registry/ranges/serviceips\" " with result "range_response_count:1 size:2101" took too long (174.837098ms) to execute
Dec 18 22:19:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:06.729968 W | etcdserver: read-only range request "key:\"/registry/ranges/servicenodeports\" " with result "range_response_count:1 size:256" took too long (175.191966ms) to execute
Dec 18 22:19:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:06.730207 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (297.654276ms) to execute
Dec 18 22:19:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:07.592352 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (150.135381ms) to execute
Dec 18 22:19:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:11.412921 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (666.506418ms) to execute
Dec 18 22:19:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:11.413041 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (514.347849ms) to execute
Dec 18 22:19:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:15.557278 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (121.12563ms) to execute
Dec 18 22:19:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:15.557414 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (225.256926ms) to execute
Dec 18 22:19:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:24.484534 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (774.299992ms) to execute
Dec 18 22:19:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:24.484988 W | etcdserver: request "header:<ID:14919139277706928475 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:44896187 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (360.095233ms) to execute
Dec 18 22:19:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:24.485542 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (283.789467ms) to execute
Dec 18 22:19:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:24.485846 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (207.508564ms) to execute
Dec 18 22:19:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:24.486313 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (127.083351ms) to execute
Dec 18 22:19:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:36.669752 W | wal: sync duration of 1.059738595s, expected less than 1s
Dec 18 22:19:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 22:19:36.673643 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (1.104354948s) to execute
