-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 10:30:48 UTC. --
Oct 10 10:12:03 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:12:03.170342 W | etcdserver: request "header:<ID:14919138748426679212 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:32090061 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (113.107661ms) to execute
Oct 10 10:14:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:19.080860 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (215.842194ms) to execute
Oct 10 10:14:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:19.086489 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (219.676748ms) to execute
Oct 10 10:14:20 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:20.582800 W | etcdserver: read-only range request "key:\"/registry/podtemplates\" range_end:\"/registry/podtemplatet\" count_only:true " with result "range_response_count:0 size:7" took too long (340.450555ms) to execute
Oct 10 10:14:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:22.609180 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (159.869178ms) to execute
Oct 10 10:14:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:24.362626 W | etcdserver: request "header:<ID:14919138748426680824 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:32090644 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (904.720393ms) to execute
Oct 10 10:14:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:24.362983 W | etcdserver: failed to revoke 4f0b6da58ebcf951 ("lease not found")
Oct 10 10:14:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:24.363134 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (438.323086ms) to execute
Oct 10 10:14:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:24.368837 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (266.080981ms) to execute
Oct 10 10:14:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:33.952846 W | etcdserver: read-only range request "key:\"/registry/mutatingwebhookconfigurations\" range_end:\"/registry/mutatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (112.449857ms) to execute
Oct 10 10:14:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:35.201073 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (555.207991ms) to execute
Oct 10 10:14:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:35.201360 W | etcdserver: read-only range request "key:\"/registry/priorityclasses\" range_end:\"/registry/priorityclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (637.8736ms) to execute
Oct 10 10:14:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:35.201437 W | etcdserver: read-only range request "key:\"/registry/minions\" range_end:\"/registry/miniont\" count_only:true " with result "range_response_count:0 size:9" took too long (115.645182ms) to execute
Oct 10 10:14:42 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:42.017454 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (630.087676ms) to execute
Oct 10 10:14:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:46.391457 W | etcdserver: request "header:<ID:14919138748426681036 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/default/backend\" mod_revision:32090768 > success:<request_put:<key:\"/registry/services/endpoints/default/backend\" value_size:1591 >> failure:<request_range:<key:\"/registry/services/endpoints/default/backend\" > >>" with result "size:20" took too long (216.730832ms) to execute
Oct 10 10:14:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:46.391821 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.monitoring.coreos.com\" " with result "range_response_count:1 size:659" took too long (361.471304ms) to execute
Oct 10 10:14:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:46.430708 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apiextensions.k8s.io\" " with result "range_response_count:1 size:667" took too long (400.13076ms) to execute
Oct 10 10:14:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:46.430989 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-jjlxw.15cc41685ad2eeee\" " with result "range_response_count:1 size:590" took too long (113.580427ms) to execute
Oct 10 10:14:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:46.431014 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.events.k8s.io\" " with result "range_response_count:1 size:646" took too long (400.300404ms) to execute
Oct 10 10:14:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:46.431409 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (388.671094ms) to execute
Oct 10 10:14:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:46.431628 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (401.106945ms) to execute
Oct 10 10:14:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:46.432160 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.apps\" " with result "range_response_count:1 size:605" took too long (401.740576ms) to execute
Oct 10 10:14:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:49.077805 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (108.056424ms) to execute
Oct 10 10:14:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:49.292138 W | etcdserver: request "header:<ID:14919138748426681101 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > lease_grant:<ttl:15-second id:4f0b6da58ebcfb0c>" with result "size:41" took too long (114.182999ms) to execute
Oct 10 10:14:52 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:14:52.280275 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:10 size:17264" took too long (120.042028ms) to execute
Oct 10 10:15:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:00.348479 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (464.961341ms) to execute
Oct 10 10:15:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:00.348614 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (464.776272ms) to execute
Oct 10 10:15:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:00.598552 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (237.196015ms) to execute
Oct 10 10:15:05 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:05.758079 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (421.030435ms) to execute
Oct 10 10:15:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:06.348594 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-prometheus\" " with result "range_response_count:1 size:422" took too long (585.13723ms) to execute
Oct 10 10:15:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:06.349048 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (503.888487ms) to execute
Oct 10 10:15:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:06.349857 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (895.285479ms) to execute
Oct 10 10:15:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:06.529643 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1898" took too long (171.346761ms) to execute
Oct 10 10:15:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:07.289733 W | etcdserver: request "header:<ID:14919138748426681269 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:32090841 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (152.606279ms) to execute
Oct 10 10:15:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:36.698107 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (183.847402ms) to execute
Oct 10 10:15:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:36.698352 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (133.676497ms) to execute
Oct 10 10:15:38 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:38.472451 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-szrjq\" " with result "range_response_count:1 size:1731" took too long (411.318234ms) to execute
Oct 10 10:15:38 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:38.479533 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jjlxw\" " with result "range_response_count:1 size:1622" took too long (376.07453ms) to execute
Oct 10 10:15:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:47.005882 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (130.272061ms) to execute
Oct 10 10:15:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:47.006097 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (140.255521ms) to execute
Oct 10 10:15:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:47.114528 W | etcdserver: read-only range request "key:\"/registry/pods/kube-system/metrics-server-68f94cc659-8pkpg\" " with result "range_response_count:1 size:3152" took too long (100.89886ms) to execute
Oct 10 10:15:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:15:58.721069 W | etcdserver: request "header:<ID:14919138748426681804 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:32090999 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5180 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (215.401375ms) to execute
Oct 10 10:16:05 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:16:05.059281 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (624.094863ms) to execute
Oct 10 10:16:05 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:16:05.079232 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (327.102016ms) to execute
Oct 10 10:16:05 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 10:16:05.079259 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (371.398243ms) to execute
