-- Logs begin at Sun 2019-11-03 14:02:52 UTC, end at Wed 2019-11-06 16:52:41 UTC. --
Nov 06 16:31:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:31:40.361941 W | wal: sync duration of 1.582639998s, expected less than 1s
Nov 06 16:33:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:33:06.953448 I | mvcc: store.index: compact 36587793
Nov 06 16:33:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:33:06.965455 I | mvcc: finished scheduled compaction at 36587793 (took 9.667003ms)
Nov 06 16:33:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:33:51.197789 W | etcdserver: request "header:<ID:14919139277662000634 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15d49ff1df128855\" mod_revision:0 > success:<request_put:<key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5.15d49ff1df128855\" value_size:403 lease:5695767240807224814 >> failure:<>>" with result "size:20" took too long (142.716256ms) to execute
Nov 06 16:33:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:33:51.198385 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1154" took too long (154.78367ms) to execute
Nov 06 16:37:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:37:58.395081 W | etcdserver: request "header:<ID:14919139277662003363 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d4a02b6e76891b\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d4a02b6e76891b\" value_size:354 lease:5695767240807227540 >> failure:<>>" with result "size:20" took too long (125.572968ms) to execute
Nov 06 16:37:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:37:58.415049 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/metrics\" range_end:\"/registry/config.istio.io/metrict\" count_only:true " with result "range_response_count:0 size:9" took too long (127.384298ms) to execute
Nov 06 16:37:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:37:58.603211 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (107.607824ms) to execute
Nov 06 16:38:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:38:07.005101 I | mvcc: store.index: compact 36589525
Nov 06 16:38:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:38:07.016023 I | mvcc: finished scheduled compaction at 36589525 (took 8.961411ms)
Nov 06 16:38:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:38:08.516360 W | etcdserver: request "header:<ID:14919139277662003510 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:36590174 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (1.349256993s) to execute
Nov 06 16:38:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:38:08.543835 W | wal: sync duration of 1.377059712s, expected less than 1s
Nov 06 16:38:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:38:08.544635 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-29hgq\" " with result "range_response_count:1 size:4146" took too long (430.7132ms) to execute
Nov 06 16:38:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:38:08.578940 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-xsj9t\" " with result "range_response_count:1 size:4150" took too long (183.636172ms) to execute
Nov 06 16:38:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:38:08.578985 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (426.987895ms) to execute
Nov 06 16:38:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:38:08.746742 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (160.272999ms) to execute
Nov 06 16:38:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:38:08.751042 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/istio-system/prometheus\" " with result "range_response_count:1 size:580" took too long (141.916864ms) to execute
Nov 06 16:41:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:41:58.671243 W | etcdserver: request "header:<ID:14919139277662005922 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d4a063606bd134\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d4a063606bd134\" value_size:354 lease:5695767240807230096 >> failure:<>>" with result "size:20" took too long (117.348667ms) to execute
Nov 06 16:41:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:41:58.687261 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-qsfsm\" " with result "range_response_count:1 size:2946" took too long (129.539918ms) to execute
Nov 06 16:41:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:41:58.913859 W | etcdserver: request "header:<ID:14919139277662005938 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:36590725 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1844 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (134.137983ms) to execute
Nov 06 16:42:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:42:54.481186 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (409.422314ms) to execute
Nov 06 16:42:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:42:54.481794 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (435.95689ms) to execute
Nov 06 16:43:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:43:03.571660 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (108.177517ms) to execute
Nov 06 16:43:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:43:03.572084 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (191.419321ms) to execute
Nov 06 16:43:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:43:03.572389 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:10 size:40206" took too long (359.994588ms) to execute
Nov 06 16:43:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:43:07.026323 I | mvcc: store.index: compact 36590243
Nov 06 16:43:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:43:07.035998 I | mvcc: finished scheduled compaction at 36590243 (took 7.900702ms)
Nov 06 16:43:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:43:07.281853 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (125.644198ms) to execute
Nov 06 16:43:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:43:37.090832 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (813.833845ms) to execute
Nov 06 16:43:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:43:37.095344 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (418.61673ms) to execute
Nov 06 16:43:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:43:37.095764 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (117.460585ms) to execute
Nov 06 16:43:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:43:37.096124 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (332.45496ms) to execute
Nov 06 16:43:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:43:38.692429 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (593.454136ms) to execute
Nov 06 16:43:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:43:38.692924 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (121.820613ms) to execute
Nov 06 16:44:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:44:47.954797 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (527.618584ms) to execute
Nov 06 16:44:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:44:47.954890 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (575.336783ms) to execute
Nov 06 16:44:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:44:47.955082 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (347.636142ms) to execute
Nov 06 16:44:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:44:47.955139 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-9nqzl\" " with result "range_response_count:1 size:2440" took too long (139.704081ms) to execute
Nov 06 16:44:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:44:47.955260 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (178.499906ms) to execute
Nov 06 16:44:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:44:47.955463 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (190.444166ms) to execute
Nov 06 16:44:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:44:47.955655 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (222.386983ms) to execute
Nov 06 16:46:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:46:58.448161 N | compactor: Starting auto-compaction at revision 36513262
Nov 06 16:46:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:46:58.448641 N | compactor: Finished auto-compaction at revision 36513262
Nov 06 16:47:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:47:03.786416 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (107.084024ms) to execute
Nov 06 16:47:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:47:07.905299 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (272.84264ms) to execute
Nov 06 16:47:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:47:36.646825 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (168.239827ms) to execute
Nov 06 16:47:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:47:36.646976 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (128.747634ms) to execute
Nov 06 16:48:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:48:00.854817 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (143.379798ms) to execute
Nov 06 16:48:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:48:01.089789 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (159.102539ms) to execute
Nov 06 16:48:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:48:01.090126 W | etcdserver: request "header:<ID:14919139277662009727 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d4a06369a75a15\" mod_revision:36591491 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d4a06369a75a15\" value_size:386 lease:5695767240807233892 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15d4a06369a75a15\" > >>" with result "size:20" took too long (129.585127ms) to execute
Nov 06 16:48:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:48:01.104675 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-4d9d9\" " with result "range_response_count:1 size:2946" took too long (152.478127ms) to execute
Nov 06 16:48:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:48:01.108281 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-n5kmb\" " with result "range_response_count:1 size:2943" took too long (133.509684ms) to execute
Nov 06 16:48:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:48:07.085014 I | mvcc: store.index: compact 36590926
Nov 06 16:48:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:48:07.091851 I | mvcc: finished scheduled compaction at 36590926 (took 5.176086ms)
Nov 06 16:48:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:48:17.535690 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (605.747023ms) to execute
Nov 06 16:48:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:48:17.573720 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (634.491141ms) to execute
Nov 06 16:48:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:48:17.573859 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5352" took too long (356.266112ms) to execute
Nov 06 16:48:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:48:17.574129 W | etcdserver: read-only range request "key:\"/registry/leases\" range_end:\"/registry/leaset\" count_only:true " with result "range_response_count:0 size:7" took too long (469.11316ms) to execute
Nov 06 16:49:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:49:27.944791 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (202.774512ms) to execute
Nov 06 16:50:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:19.107766 W | wal: sync duration of 1.28652936s, expected less than 1s
Nov 06 16:50:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:19.110561 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (937.333587ms) to execute
Nov 06 16:50:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:19.138604 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (525.197773ms) to execute
Nov 06 16:50:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:19.138736 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (642.011763ms) to execute
Nov 06 16:50:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:19.138837 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (104.189532ms) to execute
Nov 06 16:50:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:19.139041 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (355.345673ms) to execute
Nov 06 16:50:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:19.139144 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-9nqzl\" " with result "range_response_count:1 size:2440" took too long (738.388755ms) to execute
Nov 06 16:50:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:30.848834 W | wal: sync duration of 1.718365964s, expected less than 1s
Nov 06 16:50:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:30.852811 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (1.692793685s) to execute
Nov 06 16:50:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:30.859093 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.675803172s) to execute
Nov 06 16:50:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:30.859393 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (157.528171ms) to execute
Nov 06 16:50:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:30.859566 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (341.118328ms) to execute
Nov 06 16:50:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:30.859652 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (775.552592ms) to execute
Nov 06 16:50:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:30.859764 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (1.073810922s) to execute
Nov 06 16:50:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:30.859940 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (366.749692ms) to execute
Nov 06 16:50:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:30.859964 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.619910651s) to execute
Nov 06 16:50:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:30.860139 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6487" took too long (407.288303ms) to execute
Nov 06 16:50:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-06 16:50:30.860388 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (757.622042ms) to execute
