-- Logs begin at Mon 2019-12-16 09:46:59 UTC, end at Tue 2019-12-17 23:21:03 UTC. --
Dec 17 22:58:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 22:58:34.166145 W | etcdserver: request "header:<ID:14919139277705992000 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-98lfq.15e14abb91136b60\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-98lfq.15e14abb91136b60\" value_size:392 lease:5695767240851216176 >> failure:<>>" with result "size:20" took too long (133.311475ms) to execute
Dec 17 23:04:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:04:34.739956 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-75df6\" " with result "range_response_count:1 size:1121" took too long (154.533208ms) to execute
Dec 17 23:04:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:04:34.762549 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e14b0f84647d54\" " with result "range_response_count:1 size:485" took too long (165.330197ms) to execute
Dec 17 23:04:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:04:34.762923 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ws56d\" " with result "range_response_count:1 size:1118" took too long (158.989549ms) to execute
Dec 17 23:04:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:04:34.763524 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-zmdll\" " with result "range_response_count:1 size:1121" took too long (162.277461ms) to execute
Dec 17 23:04:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:04:50.088221 I | mvcc: store.index: compact 44659168
Dec 17 23:04:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:04:50.094963 I | mvcc: finished scheduled compaction at 44659168 (took 4.964438ms)
Dec 17 23:05:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:05:34.794919 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-5tnkn\" " with result "range_response_count:1 size:1121" took too long (156.706138ms) to execute
Dec 17 23:05:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:05:34.833699 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (149.078478ms) to execute
Dec 17 23:05:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:05:34.833934 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-9j9sq\" " with result "range_response_count:1 size:1121" took too long (167.372913ms) to execute
Dec 17 23:05:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:05:34.835655 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-tn78n\" " with result "range_response_count:1 size:1121" took too long (166.693708ms) to execute
Dec 17 23:05:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:05:35.037691 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-895dq\" " with result "range_response_count:1 size:1121" took too long (190.862532ms) to execute
Dec 17 23:05:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:05:35.037847 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lgtmr\" " with result "range_response_count:1 size:1121" took too long (195.477105ms) to execute
Dec 17 23:05:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:05:35.037902 W | etcdserver: request "header:<ID:14919139277705995937 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15e14b0f84647d54\" mod_revision:44660185 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15e14b0f84647d54\" value_size:386 lease:5695767240851220078 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15e14b0f84647d54\" > >>" with result "size:20" took too long (137.979129ms) to execute
Dec 17 23:05:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:05:35.057071 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2kq7b\" " with result "range_response_count:1 size:1121" took too long (160.143807ms) to execute
Dec 17 23:05:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:05:35.057289 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-km8q6\" " with result "range_response_count:1 size:1121" took too long (165.491516ms) to execute
Dec 17 23:05:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:05:35.275883 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e14b0f84647d54\" " with result "range_response_count:1 size:485" took too long (140.248784ms) to execute
Dec 17 23:05:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:05:37.286359 W | etcdserver: request "header:<ID:14919139277705996039 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/default/backend\" mod_revision:44660266 > success:<request_put:<key:\"/registry/services/endpoints/default/backend\" value_size:2741 >> failure:<request_range:<key:\"/registry/services/endpoints/default/backend\" > >>" with result "size:20" took too long (124.734282ms) to execute
Dec 17 23:09:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:09:50.120603 I | mvcc: store.index: compact 44660063
Dec 17 23:09:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:09:50.130212 I | mvcc: finished scheduled compaction at 44660063 (took 7.610246ms)
Dec 17 23:11:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:11:00.179383 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.305950257s) to execute
Dec 17 23:11:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:11:00.179464 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (1.662085088s) to execute
Dec 17 23:11:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:11:00.179627 W | etcdserver: request "header:<ID:14919139277705998663 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:44660913 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (642.468191ms) to execute
Dec 17 23:11:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:11:00.179816 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (599.410717ms) to execute
Dec 17 23:13:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:13:12.493629 N | compactor: Starting auto-compaction at revision 44581240
Dec 17 23:13:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:13:12.493985 N | compactor: Finished auto-compaction at revision 44581240
Dec 17 23:14:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:14:50.134296 I | mvcc: store.index: compact 44660811
Dec 17 23:14:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:14:50.142149 I | mvcc: finished scheduled compaction at 44660811 (took 6.461704ms)
Dec 17 23:14:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:14:50.376971 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (112.588773ms) to execute
Dec 17 23:14:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 23:14:50.377100 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (143.243564ms) to execute
