-- Logs begin at Thu 2020-01-30 08:00:47 UTC, end at Sat 2020-02-01 05:30:05 UTC. --
Feb 01 05:07:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:07:19.064022 W | etcdserver: request "header:<ID:14919139277750992764 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-7qgpv\" mod_revision:53117158 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-7qgpv\" value_size:1426 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-7qgpv\" > >>" with result "size:20" took too long (172.832304ms) to execute
Feb 01 05:08:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:08:12.777441 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (257.743056ms) to execute
Feb 01 05:08:22 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:08:22.094990 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (114.030878ms) to execute
Feb 01 05:09:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:09:12.930101 I | mvcc: store.index: compact 53116689
Feb 01 05:09:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:09:12.937361 I | mvcc: finished scheduled compaction at 53116689 (took 6.15275ms)
Feb 01 05:09:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:09:13.392269 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-cc4v5.15ef2f0acaabe0b6\" " with result "range_response_count:1 size:591" took too long (389.672713ms) to execute
Feb 01 05:09:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:09:13.392319 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (260.973619ms) to execute
Feb 01 05:09:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:09:13.392404 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (369.706726ms) to execute
Feb 01 05:09:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:09:13.392573 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (315.111983ms) to execute
Feb 01 05:09:48 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:09:48.716404 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (222.693801ms) to execute
Feb 01 05:09:49 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:09:49.407563 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-hldkc.15ef2ef48b31c8d0\" " with result "range_response_count:1 size:558" took too long (204.893968ms) to execute
Feb 01 05:09:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:09:53.002324 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-7qgpv.15ef2f097b5fbbea\" " with result "range_response_count:1 size:592" took too long (183.058028ms) to execute
Feb 01 05:09:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:09:53.703209 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (127.702518ms) to execute
Feb 01 05:09:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:09:53.703570 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-cc4v5.15ef2ef6820dea21\" " with result "range_response_count:1 size:561" took too long (279.109669ms) to execute
Feb 01 05:09:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:09:53.703837 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (181.159615ms) to execute
Feb 01 05:09:58 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:09:58.111682 W | etcdserver: read-only range request "key:\"/registry/volumeattachments\" range_end:\"/registry/volumeattachmentt\" count_only:true " with result "range_response_count:0 size:7" took too long (287.618989ms) to execute
Feb 01 05:10:03 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:10:03.164943 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:28480" took too long (104.096645ms) to execute
Feb 01 05:10:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:10:05.007734 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (179.576359ms) to execute
Feb 01 05:10:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:10:07.561342 W | etcdserver: request "header:<ID:14919139277750994325 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:53117611 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:3914 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (143.664167ms) to execute
Feb 01 05:10:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:10:13.403389 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (357.580686ms) to execute
Feb 01 05:12:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:12:04.751370 W | etcdserver: request "header:<ID:14919139277750995459 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15ef2f3afcd3f1fe\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15ef2f3afcd3f1fe\" value_size:354 lease:5695767240896219640 >> failure:<>>" with result "size:20" took too long (118.359608ms) to execute
Feb 01 05:12:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:12:04.753745 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-qcs9z\" " with result "range_response_count:1 size:1118" took too long (113.913614ms) to execute
Feb 01 05:12:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:12:19.781384 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (113.439504ms) to execute
Feb 01 05:12:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:12:19.781598 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-kc72g\" " with result "range_response_count:1 size:1121" took too long (103.47303ms) to execute
Feb 01 05:12:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:12:19.781894 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-sswjh\" " with result "range_response_count:1 size:1121" took too long (111.909796ms) to execute
Feb 01 05:12:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:12:21.550193 W | etcdserver: request "header:<ID:14919139277750995666 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-sswjh.15ef2f37a3ad874e\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-sswjh.15ef2f37a3ad874e\" value_size:363 lease:5695767240896219640 >> failure:<>>" with result "size:20" took too long (485.012936ms) to execute
Feb 01 05:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:12:28.615453 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-sswjh\" " with result "range_response_count:1 size:1744" took too long (615.582272ms) to execute
Feb 01 05:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:12:28.615548 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (549.881046ms) to execute
Feb 01 05:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:12:28.615717 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (158.120325ms) to execute
Feb 01 05:12:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:12:28.615988 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (509.581753ms) to execute
Feb 01 05:13:27 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:13:27.677628 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (148.957588ms) to execute
Feb 01 05:13:37 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:13:37.261276 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (182.077207ms) to execute
Feb 01 05:13:37 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:13:37.261487 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (250.1282ms) to execute
Feb 01 05:13:46 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:13:46.210076 W | etcdserver: request "header:<ID:14919139277750996528 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:53118329 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (348.594721ms) to execute
Feb 01 05:13:46 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:13:46.210209 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (106.755692ms) to execute
Feb 01 05:13:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:13:53.841679 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hldkc\" " with result "range_response_count:1 size:1730" took too long (171.573198ms) to execute
Feb 01 05:14:03 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:03.773526 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (156.461356ms) to execute
Feb 01 05:14:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:12.942943 I | mvcc: store.index: compact 53117453
Feb 01 05:14:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:12.950920 I | mvcc: finished scheduled compaction at 53117453 (took 6.224785ms)
Feb 01 05:14:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:13.705138 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (564.243233ms) to execute
Feb 01 05:14:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:13.705227 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (207.099236ms) to execute
Feb 01 05:14:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:13.705501 W | etcdserver: request "header:<ID:14919139277750996818 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-kc72g.15ef2f590a9ff4ba\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-kc72g.15ef2f590a9ff4ba\" value_size:485 lease:5695767240896220988 >> failure:<>>" with result "size:20" took too long (201.569965ms) to execute
Feb 01 05:14:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:13.705582 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (184.451819ms) to execute
Feb 01 05:14:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:28.812147 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (234.455658ms) to execute
Feb 01 05:14:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:28.812406 W | etcdserver: read-only range request "key:\"/registry/priorityclasses\" range_end:\"/registry/priorityclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (139.238066ms) to execute
Feb 01 05:14:40 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:40.443734 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (135.979922ms) to execute
Feb 01 05:14:40 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:40.443795 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-sswjh.15ef2f430d46ebea\" " with result "range_response_count:1 size:591" took too long (362.599811ms) to execute
Feb 01 05:14:41 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:41.392826 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (257.015464ms) to execute
Feb 01 05:14:41 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:41.393408 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:8 size:13941" took too long (286.114564ms) to execute
Feb 01 05:14:43 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:43.779481 W | etcdserver: request "header:<ID:14919139277750997110 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:53118549 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1844 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (492.991143ms) to execute
Feb 01 05:14:43 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:43.779653 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hldkc\" " with result "range_response_count:1 size:1730" took too long (107.880546ms) to execute
Feb 01 05:14:45 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:45.564533 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (117.344965ms) to execute
Feb 01 05:14:47 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:47.124723 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (645.631704ms) to execute
Feb 01 05:14:47 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:47.124826 W | etcdserver: request "header:<ID:14919139277750997153 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:53118530 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (632.118072ms) to execute
Feb 01 05:14:47 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:47.124904 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (337.922211ms) to execute
Feb 01 05:14:47 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:47.125020 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7qgpv\" " with result "range_response_count:1 size:1958" took too long (811.123196ms) to execute
Feb 01 05:14:51 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:51.640225 W | etcdserver: request "header:<ID:14919139277750997197 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:53118546 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:4164 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (205.762274ms) to execute
Feb 01 05:14:51 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:14:51.640386 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (137.07945ms) to execute
Feb 01 05:15:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:00.308244 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (120.307006ms) to execute
Feb 01 05:15:01 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:01.899966 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (191.607989ms) to execute
Feb 01 05:15:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:08.812518 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-sswjh\" " with result "range_response_count:1 size:1855" took too long (914.930159ms) to execute
Feb 01 05:15:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:08.812630 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (714.401632ms) to execute
Feb 01 05:15:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:08.812834 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (706.719339ms) to execute
Feb 01 05:15:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:08.812905 W | etcdserver: request "header:<ID:14919139277750997388 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:53118606 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:3914 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (297.488402ms) to execute
Feb 01 05:15:11 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:11.963382 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1406" took too long (119.793502ms) to execute
Feb 01 05:15:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:15.110035 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (266.339633ms) to execute
Feb 01 05:15:15 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:15.110475 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (271.159043ms) to execute
Feb 01 05:15:30 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:30.753746 W | etcdserver: request "header:<ID:14919139277750997603 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-sswjh.15ef2f37a3ad874e\" mod_revision:53118397 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-sswjh.15ef2f37a3ad874e\" value_size:363 lease:5695767240896221779 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f-sswjh.15ef2f37a3ad874e\" > >>" with result "size:20" took too long (138.096462ms) to execute
Feb 01 05:15:32 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:32.367194 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (165.46266ms) to execute
Feb 01 05:15:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:39.364295 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (122.739665ms) to execute
Feb 01 05:15:39 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:39.364610 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (132.345557ms) to execute
Feb 01 05:15:40 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:40.145380 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-5mg4n\" " with result "range_response_count:1 size:1854" took too long (335.440076ms) to execute
Feb 01 05:15:45 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:45.862606 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (292.109146ms) to execute
Feb 01 05:15:49 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:49.371542 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (182.686666ms) to execute
Feb 01 05:15:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:53.045372 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (360.730336ms) to execute
Feb 01 05:15:53 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:15:53.046133 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (261.635475ms) to execute
Feb 01 05:16:03 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:16:03.488126 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7qgpv\" " with result "range_response_count:1 size:1739" took too long (669.024423ms) to execute
Feb 01 05:16:03 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:16:03.488288 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (191.096913ms) to execute
Feb 01 05:16:05 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:16:05.889375 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-qcs9z\" " with result "range_response_count:1 size:1619" took too long (234.844888ms) to execute
Feb 01 05:16:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 05:16:12.129792 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (556.409637ms) to execute
