-- Logs begin at Fri 2019-10-25 18:53:13 UTC, end at Thu 2019-10-31 18:12:49 UTC. --
Oct 31 17:51:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 17:51:16.531753 I | mvcc: store.index: compact 35224097
Oct 31 17:56:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 17:56:16.809807 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (109.266068ms) to execute
Oct 31 17:56:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 17:56:16.810339 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.certificates.k8s.io\" " with result "range_response_count:1 size:664" took too long (124.182412ms) to execute
Oct 31 17:56:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 17:56:16.810373 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apps\" " with result "range_response_count:1 size:619" took too long (126.466751ms) to execute
Oct 31 17:56:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 17:56:16.810625 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authentication.k8s.io\" " with result "range_response_count:1 size:670" took too long (124.84872ms) to execute
Oct 31 17:56:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 17:56:16.810875 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:668" took too long (125.084643ms) to execute
Oct 31 18:00:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:00:28.724296 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (104.701682ms) to execute
Oct 31 18:00:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:00:37.074046 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (141.411442ms) to execute
Oct 31 18:00:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:00:37.259858 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (327.139566ms) to execute
Oct 31 18:00:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:00:37.278328 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (200.609873ms) to execute
Oct 31 18:01:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:01:16.796709 I | mvcc: store.index: compact 35225862
Oct 31 18:01:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:01:16.798631 W | etcdserver: request "header:<ID:14919139277656595911 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:35225862 > " with result "size:7" took too long (103.646572ms) to execute
Oct 31 18:01:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:01:16.803357 I | mvcc: finished scheduled compaction at 35225862 (took 4.245164ms)
Oct 31 18:01:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:01:16.804035 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta2.apps\" " with result "range_response_count:1 size:619" took too long (113.552949ms) to execute
Oct 31 18:01:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:01:16.804786 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apps\" " with result "range_response_count:1 size:619" took too long (105.641647ms) to execute
Oct 31 18:01:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:01:16.804843 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.events.k8s.io\" " with result "range_response_count:1 size:646" took too long (105.561178ms) to execute
Oct 31 18:01:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:01:16.804893 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:668" took too long (113.656485ms) to execute
Oct 31 18:01:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:01:16.804939 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.batch\" " with result "range_response_count:1 size:608" took too long (113.19615ms) to execute
Oct 31 18:01:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:01:17.044441 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (117.615744ms) to execute
Oct 31 18:01:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:01:18.709290 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-szgwn\" " with result "range_response_count:1 size:1851" took too long (110.426083ms) to execute
Oct 31 18:01:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:01:18.709415 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1480" took too long (123.377484ms) to execute
Oct 31 18:01:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:01:53.212295 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (218.295564ms) to execute
Oct 31 18:01:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:01:53.212440 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (218.384069ms) to execute
Oct 31 18:03:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:03:27.163910 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (157.174727ms) to execute
Oct 31 18:06:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:06:16.815829 I | mvcc: store.index: compact 35226663
Oct 31 18:06:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:06:16.824513 I | mvcc: finished scheduled compaction at 35226663 (took 7.282632ms)
Oct 31 18:06:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:06:17.074740 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-6sz4d\" " with result "range_response_count:1 size:1851" took too long (215.24485ms) to execute
Oct 31 18:06:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:06:28.243523 I | wal: segmented wal file /var/lib/etcd/member/wal/00000000000004f5-0000000002519884.wal is created
Oct 31 18:06:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:06:28.310849 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (116.96902ms) to execute
Oct 31 18:06:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-10-31 18:06:32.468991 I | pkg/fileutil: purged file /var/lib/etcd/member/wal/00000000000004f0-00000000024f4af1.wal successfully
