-- Logs begin at Tue 2019-10-22 12:00:32 UTC, end at Tue 2019-10-22 13:18:29 UTC. --
Oct 22 12:57:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:57:11.603552 I | mvcc: store.index: compact 33467970
Oct 22 13:09:37 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:09:37.193683 W | etcdserver: request "header:<ID:14919139082522712127 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:33471743 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6088 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (351.753442ms) to execute
Oct 22 13:09:37 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:09:37.193981 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (286.710287ms) to execute
Oct 22 13:09:37 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:09:37.197201 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (239.308877ms) to execute
Oct 22 13:09:57 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:09:57.339772 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (109.523843ms) to execute
Oct 22 13:09:57 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:09:57.340955 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (110.681915ms) to execute
Oct 22 13:09:57 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:09:57.343655 W | etcdserver: request "header:<ID:14919139082522712295 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:33471791 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (108.938217ms) to execute
Oct 22 13:10:07 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:10:07.936074 W | etcdserver: request "header:<ID:14919139082522712382 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:33471809 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (580.003637ms) to execute
Oct 22 13:10:07 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:10:07.936283 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (576.733876ms) to execute
Oct 22 13:10:07 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:10:07.936433 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (576.924721ms) to execute
Oct 22 13:10:07 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:10:07.936615 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:34725" took too long (541.941892ms) to execute
Oct 22 13:10:07 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:10:07.936750 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (555.963753ms) to execute
Oct 22 13:10:48 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:10:48.348293 W | etcdserver: request "header:<ID:14919139082522712713 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:33471909 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5280 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (247.676951ms) to execute
Oct 22 13:11:29 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:11:29.620820 W | etcdserver: request "header:<ID:14919139082522713088 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:33471962 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1831 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (518.26383ms) to execute
Oct 22 13:11:38 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:11:38.195252 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (154.589802ms) to execute
Oct 22 13:11:38 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:11:38.195829 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (143.09188ms) to execute
Oct 22 13:11:38 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:11:38.196084 W | etcdserver: request "header:<ID:14919139082522713138 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:33472015 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (121.941304ms) to execute
Oct 22 13:12:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:12:11.641577 I | mvcc: store.index: compact 33471482
Oct 22 13:12:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:12:11.645553 I | mvcc: finished scheduled compaction at 33471482 (took 2.871081ms)
Oct 22 13:12:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:12:11.954905 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (224.898268ms) to execute
Oct 22 13:12:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:12:11.955584 W | etcdserver: request "header:<ID:14919139082522713427 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:33472091 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (170.320442ms) to execute
Oct 22 13:12:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:12:11.982576 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (162.84001ms) to execute
Oct 22 13:12:14 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:12:14.867664 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "range_response_count:0 size:9" took too long (117.105566ms) to execute
Oct 22 13:12:32 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:12:32.791988 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (193.00794ms) to execute
Oct 22 13:12:32 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:12:32.792045 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (119.142219ms) to execute
Oct 22 13:12:32 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:12:32.792102 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-256jc\" " with result "range_response_count:1 size:1735" took too long (143.679865ms) to execute
Oct 22 13:13:07 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:13:07.673076 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (416.845326ms) to execute
Oct 22 13:13:13 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:13:13.922050 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (117.967533ms) to execute
Oct 22 13:13:13 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:13:13.922183 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (105.761238ms) to execute
Oct 22 13:13:22 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:13:22.417092 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (210.776237ms) to execute
Oct 22 13:13:42 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:13:42.331258 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (128.167211ms) to execute
Oct 22 13:13:48 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:13:48.270978 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (278.266313ms) to execute
Oct 22 13:14:19 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:14:19.325371 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (468.583416ms) to execute
Oct 22 13:14:19 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:14:19.325402 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (176.409395ms) to execute
Oct 22 13:14:19 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:14:19.325793 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (167.533231ms) to execute
Oct 22 13:15:24 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:15:24.441605 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (147.411631ms) to execute
Oct 22 13:15:26 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:15:26.468206 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (255.538986ms) to execute
Oct 22 13:15:31 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:15:31.294404 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (147.33273ms) to execute
Oct 22 13:15:37 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:15:37.723695 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (115.322985ms) to execute
Oct 22 13:15:47 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:15:47.666299 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1480" took too long (433.092625ms) to execute
Oct 22 13:15:47 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:15:47.666400 W | etcdserver: request "header:<ID:14919139082522715193 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:33472546 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (139.628883ms) to execute
Oct 22 13:16:18 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:16:18.344466 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (481.767765ms) to execute
Oct 22 13:16:18 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:16:18.344589 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-jzbhm.15cff9e8b3553161\" " with result "range_response_count:0 size:7" took too long (524.979388ms) to execute
Oct 22 13:16:18 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:16:18.344690 W | etcdserver: request "header:<ID:14919139082522715451 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:33472611 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6088 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (303.691341ms) to execute
Oct 22 13:16:22 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:16:22.613524 W | etcdserver: request "header:<ID:14919139082522715478 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:33472623 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (170.22637ms) to execute
Oct 22 13:16:48 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:16:48.829802 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (372.246163ms) to execute
Oct 22 13:16:48 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:16:48.829963 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (272.584061ms) to execute
Oct 22 13:16:55 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 13:16:55.162714 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "range_response_count:0 size:9" took too long (217.560088ms) to execute
