-- Logs begin at Fri 2019-12-20 16:35:16 UTC, end at Sun 2019-12-22 03:01:58 UTC. --
Dec 22 02:41:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:41:40.610768 I | mvcc: store.index: compact 45690550
Dec 22 02:46:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:46:41.219393 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (488.368165ms) to execute
Dec 22 02:46:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:46:41.219815 W | etcdserver: request "header:<ID:14919139277710024392 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-5p9gm.15e2917b3e75fbb6\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-5p9gm.15e2917b3e75fbb6\" value_size:364 lease:5695767240855248496 >> failure:<>>" with result "size:20" took too long (390.461432ms) to execute
Dec 22 02:46:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:46:41.219891 W | etcdserver: read-only range request "key:\"/registry/cronjobs\" range_end:\"/registry/cronjobt\" count_only:true " with result "range_response_count:0 size:7" took too long (212.205472ms) to execute
Dec 22 02:46:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:46:41.220208 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (394.869047ms) to execute
Dec 22 02:47:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:47:36.036283 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-vw4q9\" " with result "range_response_count:1 size:2946" took too long (142.787908ms) to execute
Dec 22 02:47:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:47:36.036457 W | etcdserver: request "header:<ID:14919139277710025002 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-8fk4j\" mod_revision:45693058 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-8fk4j\" value_size:3504 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-8fk4j\" > >>" with result "size:20" took too long (125.373347ms) to execute
Dec 22 02:47:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:47:36.036572 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1064" took too long (139.455946ms) to execute
Dec 22 02:47:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:47:36.036732 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (107.63286ms) to execute
Dec 22 02:48:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:48:35.301326 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (149.749076ms) to execute
Dec 22 02:48:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:48:36.083068 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-gb69h\" " with result "range_response_count:1 size:2943" took too long (124.676248ms) to execute
Dec 22 02:48:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:48:36.083286 W | etcdserver: request "header:<ID:14919139277710025673 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15e2919b57873aaf\" mod_revision:45693225 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15e2919b57873aaf\" value_size:386 lease:5695767240855249842 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15e2919b57873aaf\" > >>" with result "size:20" took too long (100.265497ms) to execute
Dec 22 02:48:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:48:36.332363 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (116.910821ms) to execute
Dec 22 02:48:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:48:42.844010 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (111.309302ms) to execute
Dec 22 02:48:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:48:47.410108 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/destinationrules\" range_end:\"/registry/networking.istio.io/destinationrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (219.830691ms) to execute
Dec 22 02:49:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:49:28.300868 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (209.958739ms) to execute
Dec 22 02:49:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:49:28.301640 W | etcdserver: request "header:<ID:14919139277710026301 > lease_revoke:<id:4f0b6e20ca7be59b>" with result "size:29" took too long (198.588682ms) to execute
Dec 22 02:49:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:49:28.301754 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (125.838232ms) to execute
Dec 22 02:49:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:49:43.222995 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (184.552918ms) to execute
Dec 22 02:49:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:49:43.223726 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (136.081838ms) to execute
Dec 22 02:50:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:50:08.296922 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (127.572127ms) to execute
Dec 22 02:50:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:50:34.488061 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (212.285256ms) to execute
Dec 22 02:50:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:50:36.637407 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (170.956506ms) to execute
Dec 22 02:50:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:50:36.637589 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (135.544777ms) to execute
Dec 22 02:50:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:50:36.637734 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (151.155581ms) to execute
Dec 22 02:50:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:50:54.313027 W | etcdserver: request "header:<ID:14919139277710027263 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/grafana-6585df8c56-tdmlx\" mod_revision:45691483 > success:<request_put:<key:\"/registry/pods/istio-system/grafana-6585df8c56-tdmlx\" value_size:3801 >> failure:<request_range:<key:\"/registry/pods/istio-system/grafana-6585df8c56-tdmlx\" > >>" with result "size:20" took too long (141.437795ms) to execute
Dec 22 02:51:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:06.383905 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (228.890609ms) to execute
Dec 22 02:51:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:06.384111 W | etcdserver: request "header:<ID:14919139277710027428 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:45693658 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5025 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (191.781651ms) to execute
Dec 22 02:51:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:06.384215 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (102.419645ms) to execute
Dec 22 02:51:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:06.384309 W | etcdserver: read-only range request "key:\"/registry/pods/kube-system/prometheus-operator-prometheus-node-exporter-phxzz\" " with result "range_response_count:1 size:2758" took too long (271.217548ms) to execute
Dec 22 02:51:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:06.384635 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (415.613661ms) to execute
Dec 22 02:51:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:09.019236 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (118.812817ms) to execute
Dec 22 02:51:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:36.634161 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (152.312741ms) to execute
Dec 22 02:51:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:36.831336 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5942" took too long (108.986429ms) to execute
Dec 22 02:51:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:37.076196 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (154.015019ms) to execute
Dec 22 02:51:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:37.076331 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (160.991121ms) to execute
Dec 22 02:51:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:37.104565 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-pilot\" " with result "range_response_count:1 size:771" took too long (170.09102ms) to execute
Dec 22 02:51:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:37.104620 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (111.255025ms) to execute
Dec 22 02:51:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:40.738748 I | mvcc: store.index: compact 45692943
Dec 22 02:51:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:40.746651 I | mvcc: finished scheduled compaction at 45692943 (took 6.034617ms)
Dec 22 02:51:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:40.760887 W | etcdserver: request "header:<ID:14919139277710027874 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:45692943 > " with result "size:7" took too long (107.67492ms) to execute
Dec 22 02:51:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:51:41.165619 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (156.123054ms) to execute
Dec 22 02:52:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:52:17.053789 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (651.004208ms) to execute
Dec 22 02:52:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:52:17.053927 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (651.292602ms) to execute
Dec 22 02:52:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:52:17.054266 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (651.6869ms) to execute
Dec 22 02:54:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:54:04.401536 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (199.327209ms) to execute
Dec 22 02:54:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:54:04.401578 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (192.810441ms) to execute
Dec 22 02:54:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:54:04.401669 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (126.997311ms) to execute
Dec 22 02:54:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:54:04.402111 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (197.58268ms) to execute
Dec 22 02:54:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:54:42.295383 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecs\" range_end:\"/registry/config.istio.io/quotaspect\" count_only:true " with result "range_response_count:0 size:7" took too long (153.147795ms) to execute
Dec 22 02:54:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:54:42.295595 W | etcdserver: request "header:<ID:14919139277710029884 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:45694225 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4221 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (148.162443ms) to execute
Dec 22 02:54:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:54:53.889513 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (224.59166ms) to execute
Dec 22 02:54:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:54:53.889845 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (202.037351ms) to execute
Dec 22 02:55:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:55:04.723046 W | etcdserver: request "header:<ID:14919139277710030141 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:45694299 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:6184 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (201.092259ms) to execute
Dec 22 02:55:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:55:24.633597 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (357.798961ms) to execute
Dec 22 02:55:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:55:24.633712 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (182.99988ms) to execute
Dec 22 02:55:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:55:24.633865 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5097" took too long (265.794678ms) to execute
Dec 22 02:55:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:55:24.634301 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (138.559877ms) to execute
Dec 22 02:55:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:55:42.779729 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:15 size:60640" took too long (128.558663ms) to execute
Dec 22 02:55:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:55:43.102768 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:28594" took too long (109.608578ms) to execute
Dec 22 02:55:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:55:55.896061 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/stdios\" range_end:\"/registry/config.istio.io/stdiot\" count_only:true " with result "range_response_count:0 size:7" took too long (311.080115ms) to execute
Dec 22 02:55:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:55:55.896538 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (311.50817ms) to execute
Dec 22 02:56:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:56:07.688821 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/rules\" range_end:\"/registry/config.istio.io/rulet\" count_only:true " with result "range_response_count:0 size:9" took too long (246.72953ms) to execute
Dec 22 02:56:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:56:13.404908 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (351.488653ms) to execute
Dec 22 02:56:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:56:38.105663 W | etcdserver: read-only range request "key:\"/registry/configmaps/istio-system/istio-security\" " with result "range_response_count:1 size:1624" took too long (461.052211ms) to execute
Dec 22 02:56:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:56:40.805735 I | mvcc: store.index: compact 45693810
Dec 22 02:56:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:56:40.814530 I | mvcc: finished scheduled compaction at 45693810 (took 6.981017ms)
Dec 22 02:56:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:56:44.430869 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1406" took too long (155.576292ms) to execute
Dec 22 02:56:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:56:44.430994 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (156.626877ms) to execute
Dec 22 02:56:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:56:48.972273 W | wal: sync duration of 1.362246064s, expected less than 1s
Dec 22 02:56:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:56:48.980526 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (857.396155ms) to execute
Dec 22 02:56:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:56:48.980655 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (223.966452ms) to execute
Dec 22 02:57:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:57:05.494727 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (280.036022ms) to execute
Dec 22 02:57:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:57:05.501720 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listcheckers\" range_end:\"/registry/config.istio.io/listcheckert\" count_only:true " with result "range_response_count:0 size:7" took too long (127.676592ms) to execute
Dec 22 02:57:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:57:05.501771 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (239.999952ms) to execute
Dec 22 02:57:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:57:05.501803 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (152.492597ms) to execute
Dec 22 02:57:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:57:34.395606 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (120.817914ms) to execute
Dec 22 02:57:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:57:40.670941 W | etcdserver: request "header:<ID:14919139277710031801 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/horizontalpodautoscalers/istio-system/istio-ingressgateway\" mod_revision:45694576 > success:<request_put:<key:\"/registry/horizontalpodautoscalers/istio-system/istio-ingressgateway\" value_size:1639 >> failure:<request_range:<key:\"/registry/horizontalpodautoscalers/istio-system/istio-ingressgateway\" > >>" with result "size:20" took too long (125.004149ms) to execute
Dec 22 02:57:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:57:40.937919 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-jm5lt\" " with result "range_response_count:1 size:2946" took too long (188.133401ms) to execute
Dec 22 02:57:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:57:40.938028 W | etcdserver: request "header:<ID:14919139277710031821 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-qghtr\" mod_revision:45694678 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-qghtr\" value_size:3504 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-qghtr\" > >>" with result "size:20" took too long (165.01862ms) to execute
Dec 22 02:57:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:57:40.938209 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-4zdnt\" " with result "range_response_count:1 size:2946" took too long (156.407893ms) to execute
Dec 22 02:57:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-22 02:57:45.094126 W | etcdserver: request "header:<ID:14919139277710031892 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-qghtr.15e2921701ab96db\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-qghtr.15e2921701ab96db\" value_size:363 lease:5695767240855255972 >> failure:<>>" with result "size:20" took too long (101.979293ms) to execute
