-- Logs begin at Mon 2019-11-04 06:45:01 UTC, end at Thu 2019-11-07 10:37:54 UTC. --
Nov 07 10:17:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:17:08.593076 W | wal: sync duration of 1.69405743s, expected less than 1s
Nov 07 10:18:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:18:32.417435 I | mvcc: finished scheduled compaction at 36763866 (took 4.574438ms)
Nov 07 10:18:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:18:32.617044 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (142.747233ms) to execute
Nov 07 10:18:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:18:56.637766 W | etcdserver: request "header:<ID:14919139277662698791 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15d4da1103ad48ac\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15d4da1103ad48ac\" value_size:354 lease:5695767240807922958 >> failure:<>>" with result "size:20" took too long (133.449941ms) to execute
Nov 07 10:18:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:18:56.638872 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-p67fv\" " with result "range_response_count:1 size:1121" took too long (142.322286ms) to execute
Nov 07 10:18:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:18:56.657105 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lqk97\" " with result "range_response_count:1 size:1121" took too long (153.544312ms) to execute
Nov 07 10:18:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:18:56.657231 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-b7g8n\" " with result "range_response_count:1 size:1121" took too long (153.204586ms) to execute
Nov 07 10:18:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:18:56.869237 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (139.113152ms) to execute
Nov 07 10:18:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:18:56.869369 W | etcdserver: request "header:<ID:14919139277662698818 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-txgjh\" mod_revision:36764641 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-txgjh\" value_size:1426 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-txgjh\" > >>" with result "size:20" took too long (127.297671ms) to execute
Nov 07 10:18:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:18:59.021837 W | etcdserver: request "header:<ID:14919139277662698870 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-tqcnt\" mod_revision:36764656 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-tqcnt\" value_size:1664 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-tqcnt\" > >>" with result "size:20" took too long (103.505636ms) to execute
Nov 07 10:19:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:19:56.776231 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7rpvr\" " with result "range_response_count:1 size:1121" took too long (159.163613ms) to execute
Nov 07 10:19:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:19:56.776543 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15d4da110e049781\" " with result "range_response_count:1 size:485" took too long (161.489477ms) to execute
Nov 07 10:19:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:19:56.777376 W | etcdserver: request "header:<ID:14919139277662699372 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-7l8xj\" mod_revision:36764835 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-7l8xj\" value_size:1426 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-7l8xj\" > >>" with result "size:20" took too long (126.61423ms) to execute
Nov 07 10:23:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:23:32.427580 I | mvcc: store.index: compact 36764576
Nov 07 10:23:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:23:32.433082 I | mvcc: finished scheduled compaction at 36764576 (took 3.838369ms)
Nov 07 10:23:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:23:32.643826 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (149.90178ms) to execute
Nov 07 10:23:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:23:32.644091 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (144.842825ms) to execute
Nov 07 10:26:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:17.965546 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (483.22574ms) to execute
Nov 07 10:26:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:17.966149 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (326.643688ms) to execute
Nov 07 10:26:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:17.966506 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (350.902243ms) to execute
Nov 07 10:26:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:17.966843 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (386.652451ms) to execute
Nov 07 10:26:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:17.967282 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:31144" took too long (403.44583ms) to execute
Nov 07 10:26:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:36.354352 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (306.106981ms) to execute
Nov 07 10:26:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:36.354508 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.051157163s) to execute
Nov 07 10:26:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:36.354687 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (894.944677ms) to execute
Nov 07 10:26:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:50.373349 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "error:context canceled" took too long (9.99935591s) to execute
Nov 07 10:26:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:50.378656 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "error:context canceled" took too long (10.001921532s) to execute
Nov 07 10:26:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:55.374200 W | etcdserver: timed out waiting for read index response
Nov 07 10:26:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:58.259077 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:26:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:58.759486 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:26:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:59.259535 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:26:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:26:59.759768 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:00.259968 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:00.416258 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "error:context canceled" took too long (9.999314829s) to execute
Nov 07 10:27:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:00.725897 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "error:context canceled" took too long (10.005672599s) to execute
Nov 07 10:27:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:00.760131 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:00.817895 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "error:context canceled" took too long (10.001243618s) to execute
Nov 07 10:27:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:01.260406 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:01.760718 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:02.260740 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:02.761089 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:03.261240 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:03.657542 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "error:context canceled" took too long (10.000106175s) to execute
Nov 07 10:27:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:03.657692 W | etcdserver: read-only range request "key:\"/registry/events/kube-system/kube-scheduler-openhouse-demo-k8s-master-1.15d2b8691f895acb\" " with result "error:context canceled" took too long (12.107935886s) to execute
Nov 07 10:27:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:03.761549 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:04.261799 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:04.761863 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:05.262037 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:05.350210 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "error:context canceled" took too long (9.998732005s) to execute
Nov 07 10:27:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:05.762325 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:06.262611 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:06.763689 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:07.264044 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:07.764463 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:08.264770 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:08.264822 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:08.765059 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:08.765104 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:09.265377 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:09.265435 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:09.765562 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:09.765632 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:09.765708 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.069419 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "error:context canceled" took too long (10.000395263s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.265805 W | etcdserver: failed to revoke 4f0b6e20c7a9cb3f ("etcdserver: request timed out")
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.265850 W | etcdserver: failed to revoke 4f0b6e20c7a930db ("etcdserver: request timed out")
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.265878 W | etcdserver: failed to revoke 4f0b6e20c7a9cb77 ("etcdserver: request timed out")
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.374507 W | etcdserver: timed out waiting for read index response
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.374716 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (23.382953659s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.374738 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "error:etcdserver: request timed out" took too long (27.090030052s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.374761 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.rbac.authorization.k8s.io\" " with result "error:etcdserver: request timed out" took too long (15.019479223s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.374855 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "error:etcdserver: request timed out" took too long (27.307776495s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.374994 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions\" range_end:\"/registry/apiextensions.k8s.io/customresourcedefinitiont\" count_only:true " with result "error:etcdserver: request timed out" took too long (27.722456006s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.375141 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "error:etcdserver: request timed out" took too long (26.237049549s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.375246 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (21.919112558s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.375284 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "error:etcdserver: request timed out" took too long (26.729631571s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.375310 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (21.928564078s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.375331 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "error:etcdserver: request timed out" took too long (26.777081409s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.375344 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (21.929103061s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.375370 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (21.930018254s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.375398 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (21.933738167s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.375424 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.batch\" " with result "error:etcdserver: request timed out" took too long (15.019714739s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.375609 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.policy\" " with result "error:etcdserver: request timed out" took too long (15.019906786s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.375755 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "error:etcdserver: request timed out" took too long (28.43119973s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.375949 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "error:etcdserver: request timed out" took too long (23.782458391s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.376028 W | etcdserver: read-only range request "key:\"/registry/podtemplates\" range_end:\"/registry/podtemplatet\" count_only:true " with result "error:etcdserver: request timed out" took too long (16.382777922s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.376093 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "error:etcdserver: request timed out" took too long (28.772786511s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.376241 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "error:etcdserver: request timed out" took too long (25.802141317s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.376305 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.networking.k8s.io\" " with result "error:etcdserver: request timed out" took too long (15.020043237s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.376401 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "error:etcdserver: request timed out" took too long (28.903625061s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.376516 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "error:etcdserver: request timed out" took too long (26.100130908s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.376664 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "error:etcdserver: request timed out" took too long (29.253518942s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.376787 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "error:etcdserver: request timed out" took too long (22.363049166s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.376920 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "error:etcdserver: request timed out" took too long (19.548078919s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.377093 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "error:etcdserver: request timed out" took too long (20.412697459s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.377141 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "error:etcdserver: request timed out" took too long (27.937571432s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.377165 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "error:etcdserver: request timed out" took too long (20.646673438s) to execute
Nov 07 10:27:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 10:27:10.377325 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "error:etcdserver: request timed out" took too long (21.529952503s) to execute
