-- Logs begin at Sun 2019-09-29 06:59:49 UTC, end at Tue 2019-10-01 07:40:01 UTC. --
Oct 01 07:17:56 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:17:56.696827 W | etcdserver: request "header:<ID:14919135698848594862 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-ssnnj.15c974acd2c08036\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-ssnnj.15c974acd2c08036\" value_size:465 lease:5695763661993818233 >> failure:<>>" with result "size:20" took too long (101.598052ms) to execute
Oct 01 07:17:59 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:17:59.570829 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:21 size:85881" took too long (226.627721ms) to execute
Oct 01 07:17:59 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:17:59.571189 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-nkkdg\" " with result "range_response_count:1 size:4172" took too long (541.358482ms) to execute
Oct 01 07:17:59 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:17:59.571451 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-kkjxm.15c974abf1924294\" " with result "range_response_count:1 size:517" took too long (715.384991ms) to execute
Oct 01 07:17:59 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:17:59.571727 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-k289l\" " with result "range_response_count:1 size:4149" took too long (727.289355ms) to execute
Oct 01 07:17:59 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:17:59.877607 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-cmrrp.15c974abee099b65\" " with result "range_response_count:1 size:517" took too long (234.95272ms) to execute
Oct 01 07:18:01 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:01.136328 W | etcdserver: request "header:<ID:14919135698848594987 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-xglm8.15c974ad38af92b8\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-xglm8.15c974ad38af92b8\" value_size:363 lease:5695763661993818233 >> failure:<>>" with result "size:20" took too long (115.874646ms) to execute
Oct 01 07:18:02 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:02.622921 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ddgsb\" " with result "range_response_count:1 size:4149" took too long (182.699424ms) to execute
Oct 01 07:18:03 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:03.096336 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (324.830765ms) to execute
Oct 01 07:18:03 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:03.100262 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-kkjxm\" " with result "range_response_count:1 size:4169" took too long (243.802606ms) to execute
Oct 01 07:18:03 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:03.779097 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-xglm8\" " with result "range_response_count:1 size:3784" took too long (203.513118ms) to execute
Oct 01 07:18:04 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:04.184465 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-tfgp6\" " with result "range_response_count:1 size:4150" took too long (244.751663ms) to execute
Oct 01 07:18:04 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:04.184617 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (289.446178ms) to execute
Oct 01 07:18:04 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:04.184779 W | etcdserver: request "header:<ID:14919135698848595062 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-xglm8.15c974ade9b7129a\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-xglm8.15c974ade9b7129a\" value_size:466 lease:5695763661993818233 >> failure:<>>" with result "size:20" took too long (201.204834ms) to execute
Oct 01 07:18:04 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:04.184903 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (226.85722ms) to execute
Oct 01 07:18:04 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:04.185126 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-cmrrp\" " with result "range_response_count:1 size:4145" took too long (109.530309ms) to execute
Oct 01 07:18:04 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:04.341644 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (124.07103ms) to execute
Oct 01 07:18:04 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:04.346905 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/virtualservices\" range_end:\"/registry/networking.istio.io/virtualservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (128.008294ms) to execute
Oct 01 07:18:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:06.147789 W | etcdserver: request "header:<ID:14919135698848595091 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-wztzh.15c974ae4c18ef3a\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-wztzh.15c974ae4c18ef3a\" value_size:467 lease:5695763661993818233 >> failure:<>>" with result "size:20" took too long (510.16999ms) to execute
Oct 01 07:18:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:06.566230 W | etcdserver: request "header:<ID:14919135698848595099 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-lmrl9.15c974ae7c77b8b5\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-lmrl9.15c974ae7c77b8b5\" value_size:415 lease:5695763661993818233 >> failure:<>>" with result "size:20" took too long (120.444463ms) to execute
Oct 01 07:18:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:07.138660 W | etcdserver: request "header:<ID:14919135698848595106 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<key:\"compact_rev_key\" version:49963 > success:<request_put:<key:\"compact_rev_key\" value_size:8 >> failure:<request_range:<key:\"compact_rev_key\" > >>" with result "size:20" took too long (458.349684ms) to execute
Oct 01 07:18:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:07.138933 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (422.480996ms) to execute
Oct 01 07:18:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:07.139130 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (413.084083ms) to execute
Oct 01 07:18:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:07.139352 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-nkkdg\" " with result "range_response_count:1 size:4148" took too long (347.243628ms) to execute
Oct 01 07:18:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:07.375429 I | mvcc: store.index: compact 31167225
Oct 01 07:18:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:07.376335 W | etcdserver: request "header:<ID:14919135698848595110 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:31167225 > " with result "size:7" took too long (234.190578ms) to execute
Oct 01 07:18:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:07.376484 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (230.427837ms) to execute
Oct 01 07:18:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:07.379618 I | mvcc: finished scheduled compaction at 31167225 (took 3.271434ms)
Oct 01 07:18:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:07.379846 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (233.558538ms) to execute
Oct 01 07:18:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:07.379997 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/cloudwatches\" range_end:\"/registry/config.istio.io/cloudwatchet\" count_only:true " with result "range_response_count:0 size:7" took too long (168.893526ms) to execute
Oct 01 07:18:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:07.606732 W | etcdserver: request "header:<ID:14919135698848595132 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-6s5tr.15c974ae36ac6109\" mod_revision:31168270 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-6s5tr.15c974ae36ac6109\" value_size:415 lease:5695763661993818233 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f-6s5tr.15c974ae36ac6109\" > >>" with result "size:20" took too long (128.57404ms) to execute
Oct 01 07:18:08 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:08.195436 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (133.73324ms) to execute
Oct 01 07:18:08 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:08.195542 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (125.086678ms) to execute
Oct 01 07:18:08 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:08.856898 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (137.931016ms) to execute
Oct 01 07:18:08 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:08.857063 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-ddtvb\" " with result "range_response_count:1 size:4148" took too long (146.752186ms) to execute
Oct 01 07:18:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:09.711680 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (480.290531ms) to execute
Oct 01 07:18:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:09.711720 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-8w7hn\" " with result "range_response_count:1 size:4145" took too long (278.717212ms) to execute
Oct 01 07:18:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:09.712176 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-6s5tr\" " with result "range_response_count:1 size:4174" took too long (471.042428ms) to execute
Oct 01 07:18:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:09.712483 W | etcdserver: request "header:<ID:14919135698848595169 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:31168180 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:5886 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (126.916941ms) to execute
Oct 01 07:18:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:10.123609 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-xglm8\" " with result "range_response_count:1 size:4150" took too long (306.954496ms) to execute
Oct 01 07:18:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:10.129178 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (251.827337ms) to execute
Oct 01 07:18:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:10.129432 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-qxgr4\" " with result "range_response_count:1 size:2504" took too long (171.191487ms) to execute
Oct 01 07:18:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:10.129629 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5394" took too long (180.449875ms) to execute
Oct 01 07:18:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:10.412988 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (180.971838ms) to execute
Oct 01 07:18:11 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:11.318954 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (103.733833ms) to execute
Oct 01 07:18:29 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:29.363496 W | etcdserver: request "header:<ID:14919135698848595413 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:31168367 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:373 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (823.588711ms) to execute
Oct 01 07:18:29 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:29.363880 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (337.09643ms) to execute
Oct 01 07:18:29 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:29.368194 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (108.285796ms) to execute
Oct 01 07:18:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:31.792050 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6186" took too long (185.067868ms) to execute
Oct 01 07:18:40 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:40.453961 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (121.013713ms) to execute
Oct 01 07:18:41 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:41.840238 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:5961" took too long (239.212986ms) to execute
Oct 01 07:18:41 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:41.840304 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/pod-garbage-collector\" " with result "range_response_count:1 size:262" took too long (635.890119ms) to execute
Oct 01 07:18:41 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:41.840462 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (420.333993ms) to execute
Oct 01 07:18:41 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:41.840492 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/adapters\" range_end:\"/registry/config.istio.io/adaptert\" count_only:true " with result "range_response_count:0 size:7" took too long (451.863367ms) to execute
Oct 01 07:18:41 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:41.840543 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/memquotas\" range_end:\"/registry/config.istio.io/memquotat\" count_only:true " with result "range_response_count:0 size:7" took too long (487.042675ms) to execute
Oct 01 07:18:41 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:41.840625 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets\" range_end:\"/registry/poddisruptionbudgett\" count_only:true " with result "range_response_count:0 size:9" took too long (615.046614ms) to execute
Oct 01 07:18:46 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:46.885469 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-qxgr4\" " with result "range_response_count:1 size:2504" took too long (162.03049ms) to execute
Oct 01 07:18:49 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:49.529842 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/templates\" range_end:\"/registry/config.istio.io/templatet\" count_only:true " with result "range_response_count:0 size:7" took too long (124.887768ms) to execute
Oct 01 07:18:50 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:50.016140 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (131.031998ms) to execute
Oct 01 07:18:53 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:18:53.079346 W | etcdserver: request "header:<ID:14919135698848595617 > lease_revoke:<id:4f0b6adf85b83e1b>" with result "size:29" took too long (159.616783ms) to execute
Oct 01 07:19:04 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:04.932195 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecs\" range_end:\"/registry/config.istio.io/httpapispect\" count_only:true " with result "range_response_count:0 size:7" took too long (168.241313ms) to execute
Oct 01 07:19:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:10.826135 W | etcdserver: request "header:<ID:14919135698848595815 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:31168435 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5319 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (278.011499ms) to execute
Oct 01 07:19:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:10.826628 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (112.227078ms) to execute
Oct 01 07:19:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:23.300708 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (238.587287ms) to execute
Oct 01 07:19:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:23.300774 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.rbac.istio.io\" " with result "range_response_count:1 size:653" took too long (298.13953ms) to execute
Oct 01 07:19:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:23.301001 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha3.networking.istio.io\" " with result "range_response_count:1 size:671" took too long (299.507858ms) to execute
Oct 01 07:19:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:23.301120 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.extensions\" " with result "range_response_count:1 size:637" took too long (299.150707ms) to execute
Oct 01 07:19:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:23.301284 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.events.k8s.io\" " with result "range_response_count:1 size:646" took too long (299.909764ms) to execute
Oct 01 07:19:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:23.301508 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apiextensions.k8s.io\" " with result "range_response_count:1 size:667" took too long (300.05679ms) to execute
Oct 01 07:19:26 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:26.563281 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (356.400963ms) to execute
Oct 01 07:19:37 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:37.238002 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4376" took too long (141.761005ms) to execute
Oct 01 07:19:41 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:41.242683 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (159.34878ms) to execute
Oct 01 07:19:41 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:41.242762 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-l75vp\" " with result "range_response_count:1 size:2314" took too long (214.150919ms) to execute
Oct 01 07:19:41 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:41.242802 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (208.538289ms) to execute
Oct 01 07:19:44 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:19:44.630404 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (182.860222ms) to execute
Oct 01 07:20:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:20:07.932849 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (281.451009ms) to execute
Oct 01 07:20:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 07:20:09.101085 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (205.797668ms) to execute
