-- Logs begin at Fri 2020-01-31 04:28:31 UTC, end at Sat 2020-02-01 19:40:50 UTC. --
Feb 01 19:17:52 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:17:52.428789 W | etcdserver: request "header:<ID:14919139277751544004 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15ef5d6298d4c744\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15ef5d6298d4c744\" value_size:354 lease:5695767240896765406 >> failure:<>>" with result "size:20" took too long (124.938279ms) to execute
Feb 01 19:18:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:18:08.091135 W | etcdserver: read-only range request "key:\"/registry/secrets/default/istio.default\" " with result "range_response_count:1 size:4164" took too long (160.622328ms) to execute
Feb 01 19:18:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:18:08.091407 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (166.402945ms) to execute
Feb 01 19:18:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:18:08.117085 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-clpxv\" " with result "range_response_count:1 size:4149" took too long (124.713941ms) to execute
Feb 01 19:18:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:18:08.117237 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-k4mns\" " with result "range_response_count:1 size:2946" took too long (176.316724ms) to execute
Feb 01 19:18:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:18:08.301441 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-clpxv\" " with result "range_response_count:1 size:4029" took too long (110.957014ms) to execute
Feb 01 19:18:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:18:08.301600 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1063" took too long (148.47065ms) to execute
Feb 01 19:19:22 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:19:22.705853 I | mvcc: store.index: compact 53253987
Feb 01 19:19:22 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:19:22.712384 I | mvcc: finished scheduled compaction at 53253987 (took 3.714035ms)
Feb 01 19:20:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:08.153766 W | etcdserver: read-only range request "key:\"/registry/secrets/default/gitlab\" " with result "range_response_count:1 size:442" took too long (117.583468ms) to execute
Feb 01 19:20:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:08.153829 W | etcdserver: read-only range request "key:\"/registry/secrets/default/default-token-zvvdz\" " with result "range_response_count:1 size:2261" took too long (120.830445ms) to execute
Feb 01 19:20:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:08.154254 W | etcdserver: read-only range request "key:\"/registry/secrets/default/istio.default\" " with result "range_response_count:1 size:4164" took too long (120.737731ms) to execute
Feb 01 19:20:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:13.054107 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (160.965045ms) to execute
Feb 01 19:20:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:13.097944 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:677" took too long (195.491902ms) to execute
Feb 01 19:20:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:13.098013 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-9n657\" " with result "range_response_count:1 size:2738" took too long (164.209007ms) to execute
Feb 01 19:20:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:13.098465 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (204.732892ms) to execute
Feb 01 19:20:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:13.098798 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (171.12282ms) to execute
Feb 01 19:20:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:13.284915 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (143.772339ms) to execute
Feb 01 19:20:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:13.285165 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-zx4wb\" " with result "range_response_count:1 size:2738" took too long (134.808172ms) to execute
Feb 01 19:20:13 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:13.285274 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (102.612171ms) to execute
Feb 01 19:20:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:28.463655 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1154" took too long (129.656645ms) to execute
Feb 01 19:20:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:28.464096 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/disruption-controller\" " with result "range_response_count:1 size:262" took too long (154.241621ms) to execute
Feb 01 19:20:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:28.464326 W | etcdserver: read-only range request "key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" " with result "range_response_count:1 size:2742" took too long (134.943594ms) to execute
Feb 01 19:20:28 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:20:28.464607 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-nc8pc\" " with result "range_response_count:1 size:2738" took too long (127.999856ms) to execute
Feb 01 19:24:22 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:24:22.720207 I | mvcc: store.index: compact 53255738
Feb 01 19:24:22 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:24:22.727998 I | mvcc: finished scheduled compaction at 53255738 (took 6.634326ms)
Feb 01 19:24:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:24:24.176664 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (897.415536ms) to execute
Feb 01 19:24:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:24:24.177190 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5098" took too long (211.09732ms) to execute
Feb 01 19:24:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:24:24.177248 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/redisquotas\" range_end:\"/registry/config.istio.io/redisquotat\" count_only:true " with result "range_response_count:0 size:7" took too long (579.610335ms) to execute
Feb 01 19:24:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:24:24.177588 W | etcdserver: request "header:<ID:14919139277751548715 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:53256524 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:3914 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (176.490077ms) to execute
Feb 01 19:24:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:24:25.022439 N | compactor: Starting auto-compaction at revision 53176841
Feb 01 19:24:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:24:25.022768 N | compactor: Finished auto-compaction at revision 53176841
Feb 01 19:25:01 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:25:01.923106 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/clusterrbacconfigs\" range_end:\"/registry/rbac.istio.io/clusterrbacconfigt\" count_only:true " with result "range_response_count:0 size:7" took too long (254.388582ms) to execute
Feb 01 19:25:01 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:25:01.923417 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4240" took too long (302.78215ms) to execute
Feb 01 19:27:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:27:09.854682 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (144.010688ms) to execute
Feb 01 19:27:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:27:09.858580 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-vnd97\" " with result "range_response_count:1 size:2946" took too long (137.937081ms) to execute
Feb 01 19:27:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:27:09.859087 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-j655w\" " with result "range_response_count:1 size:2946" took too long (146.108651ms) to execute
Feb 01 19:27:22 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:27:22.709536 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/serviceentries\" range_end:\"/registry/networking.istio.io/serviceentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (252.99729ms) to execute
Feb 01 19:27:57 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:27:57.799875 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (164.791468ms) to execute
Feb 01 19:27:59 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:27:59.601574 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5098" took too long (323.139826ms) to execute
Feb 01 19:27:59 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:27:59.601866 W | etcdserver: read-only range request "key:\"/registry/priorityclasses\" range_end:\"/registry/priorityclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (661.89612ms) to execute
Feb 01 19:28:55 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:28:55.086921 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/templates\" range_end:\"/registry/config.istio.io/templatet\" count_only:true " with result "range_response_count:0 size:7" took too long (130.112067ms) to execute
Feb 01 19:29:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:29:09.963355 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-tj79p\" " with result "range_response_count:1 size:2946" took too long (170.46139ms) to execute
Feb 01 19:29:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:29:09.967993 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (149.308514ms) to execute
Feb 01 19:29:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:29:09.968209 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-gv5bb\" " with result "range_response_count:1 size:2946" took too long (120.381797ms) to execute
Feb 01 19:29:09 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:29:09.968406 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-sg2qw\" " with result "range_response_count:1 size:2943" took too long (130.636716ms) to execute
Feb 01 19:29:22 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:29:22.813175 I | mvcc: store.index: compact 53256549
Feb 01 19:29:22 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:29:22.821892 I | mvcc: finished scheduled compaction at 53256549 (took 7.20706ms)
Feb 01 19:30:12 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:30:12.664134 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4240" took too long (145.422793ms) to execute
Feb 01 19:31:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:31:10.371702 W | etcdserver: request "header:<ID:14919139277751553332 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-pmf9f\" mod_revision:53257603 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-pmf9f\" value_size:3504 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-pmf9f\" > >>" with result "size:20" took too long (121.121209ms) to execute
Feb 01 19:31:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:31:10.391238 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-q57wq\" " with result "range_response_count:1 size:2946" took too long (135.589023ms) to execute
Feb 01 19:31:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:31:10.610554 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rwqrr\" " with result "range_response_count:1 size:2946" took too long (152.737838ms) to execute
Feb 01 19:31:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:31:10.610711 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-p2dsk\" " with result "range_response_count:1 size:2946" took too long (141.252195ms) to execute
Feb 01 19:31:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:31:10.610951 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (154.443551ms) to execute
Feb 01 19:31:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:31:10.611110 W | etcdserver: request "header:<ID:14919139277751553347 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15ef5de46115ac2b\" mod_revision:53257617 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15ef5de46115ac2b\" value_size:386 lease:5695767240896777491 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15ef5de46115ac2b\" > >>" with result "size:20" took too long (137.869826ms) to execute
Feb 01 19:31:10 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:31:10.611602 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-citadel-service-account-token-6jnrm\" " with result "range_response_count:1 size:2447" took too long (124.768792ms) to execute
Feb 01 19:34:22 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:34:22.837335 I | mvcc: store.index: compact 53257385
Feb 01 19:34:22 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:34:22.845372 I | mvcc: finished scheduled compaction at 53257385 (took 5.696258ms)
Feb 01 19:34:23 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:34:23.139430 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (202.355368ms) to execute
Feb 01 19:34:23 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:34:23.139482 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (172.980575ms) to execute
Feb 01 19:34:23 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:34:23.139627 W | etcdserver: request "header:<ID:14919139277751555480 > lease_revoke:<id:4f0b6e20ccf4f5c4>" with result "size:29" took too long (100.911977ms) to execute
Feb 01 19:37:48 openhouse-demo-k8s-master-1 etcd[6343]: 2020-02-01 19:37:48.678891 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (107.402078ms) to execute
