-- Logs begin at Sat 2019-11-09 08:24:11 UTC, end at Mon 2019-11-11 13:02:42 UTC. --
Nov 11 12:40:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:40:44.001378 W | wal: sync duration of 1.156518894s, expected less than 1s
Nov 11 12:40:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:40:52.251261 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (267.226423ms) to execute
Nov 11 12:40:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:40:53.264518 W | wal: sync duration of 1.006273062s, expected less than 1s
Nov 11 12:40:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:40:53.267473 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (394.993889ms) to execute
Nov 11 12:40:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:40:54.271960 W | wal: sync duration of 1.007226809s, expected less than 1s
Nov 11 12:40:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:40:54.275230 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (984.531542ms) to execute
Nov 11 12:40:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:40:54.282402 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (122.39541ms) to execute
Nov 11 12:40:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:40:54.282764 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (130.848924ms) to execute
Nov 11 12:40:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:40:54.283194 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (346.817628ms) to execute
Nov 11 12:40:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:40:58.491776 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (190.613291ms) to execute
Nov 11 12:40:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:40:58.491888 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (175.217969ms) to execute
Nov 11 12:40:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:40:58.868749 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (307.906547ms) to execute
Nov 11 12:40:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:40:59.518358 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (390.78934ms) to execute
Nov 11 12:41:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:01.253898 W | wal: sync duration of 1.737857403s, expected less than 1s
Nov 11 12:41:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:01.256310 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.260588136s) to execute
Nov 11 12:41:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:01.256464 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.260099217s) to execute
Nov 11 12:41:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:01.256748 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (381.388065ms) to execute
Nov 11 12:41:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:01.256845 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (976.659826ms) to execute
Nov 11 12:41:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:01.257563 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (753.334291ms) to execute
Nov 11 12:41:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:02.374746 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (1.108675137s) to execute
Nov 11 12:41:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:02.374871 W | etcdserver: request "header:<ID:14919139277666615965 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-scheduler\" mod_revision:37748665 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" value_size:373 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-scheduler\" > >>" with result "size:20" took too long (250.927374ms) to execute
Nov 11 12:41:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:02.755097 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (750.795148ms) to execute
Nov 11 12:41:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:02.755297 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (1.488289582s) to execute
Nov 11 12:41:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:02.755711 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta2.apps\" " with result "range_response_count:1 size:619" took too long (1.083885687s) to execute
Nov 11 12:41:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:02.755748 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (1.454914377s) to execute
Nov 11 12:41:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:02.756066 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.apps\" " with result "range_response_count:1 size:605" took too long (1.084286192s) to execute
Nov 11 12:41:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:02.756264 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (1.083603655s) to execute
Nov 11 12:41:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:02.756381 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.\" " with result "range_response_count:1 size:581" took too long (1.084124206s) to execute
Nov 11 12:41:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:02.757004 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authentication.k8s.io\" " with result "range_response_count:1 size:656" took too long (1.085640106s) to execute
Nov 11 12:41:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:04.451874 W | wal: sync duration of 1.146349261s, expected less than 1s
Nov 11 12:41:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:04.454649 W | etcdserver: read-only range request "key:\"/registry/services/specs\" range_end:\"/registry/services/spect\" count_only:true " with result "range_response_count:0 size:9" took too long (588.920212ms) to execute
Nov 11 12:41:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:05.659116 W | wal: sync duration of 1.206960569s, expected less than 1s
Nov 11 12:41:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:05.662326 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (381.371955ms) to execute
Nov 11 12:41:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:05.662447 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (1.38698686s) to execute
Nov 11 12:41:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:05.662939 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (666.886512ms) to execute
Nov 11 12:41:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:05.663251 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (298.488646ms) to execute
Nov 11 12:41:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:05.663745 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.280025459s) to execute
Nov 11 12:41:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:10.349448 W | wal: sync duration of 1.329667378s, expected less than 1s
Nov 11 12:41:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:10.352581 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (1.317536399s) to execute
Nov 11 12:41:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:11.406996 W | wal: sync duration of 1.05723542s, expected less than 1s
Nov 11 12:41:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:11.410001 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.722219897s) to execute
Nov 11 12:41:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:11.410059 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.724060937s) to execute
Nov 11 12:41:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:11.410212 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (1.413279677s) to execute
Nov 11 12:41:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:11.410528 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.217333047s) to execute
Nov 11 12:41:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:11.410576 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (2.303965646s) to execute
Nov 11 12:41:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:11.410973 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/kubernetes-dashboard\" " with result "range_response_count:1 size:523" took too long (1.053928958s) to execute
Nov 11 12:41:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:11.411204 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (239.658869ms) to execute
Nov 11 12:41:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:11.411330 W | etcdserver: failed to revoke 4f0b6e20c7e58282 ("lease not found")
Nov 11 12:41:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:13.673191 W | wal: sync duration of 1.28102513s, expected less than 1s
Nov 11 12:41:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:13.676363 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.180919432s) to execute
Nov 11 12:41:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:13.996439 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (571.007294ms) to execute
Nov 11 12:41:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:13.996528 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (1.061681172s) to execute
Nov 11 12:41:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:13.996852 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (1.165983963s) to execute
Nov 11 12:41:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:13.996984 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (560.531298ms) to execute
Nov 11 12:41:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:13.997046 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (572.778812ms) to execute
Nov 11 12:41:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:13.997142 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.221115447s) to execute
Nov 11 12:41:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:13.997352 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.232472409s) to execute
Nov 11 12:41:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:14.917195 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-prometheus\" " with result "range_response_count:1 size:422" took too long (913.205101ms) to execute
Nov 11 12:41:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:14.917284 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/cronjob-controller\" " with result "range_response_count:1 size:253" took too long (913.330482ms) to execute
Nov 11 12:41:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:15.449018 W | etcdserver: read-only range request "key:\"/registry/pods/kube-system/metrics-server-68f94cc659-8pkpg\" " with result "range_response_count:1 size:3152" took too long (1.440674362s) to execute
Nov 11 12:41:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:15.449077 W | etcdserver: read-only range request "key:\"/registry/jobs/\" range_end:\"/registry/jobs0\" " with result "range_response_count:1 size:1295" took too long (521.70481ms) to execute
Nov 11 12:41:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:15.449255 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (1.174620329s) to execute
Nov 11 12:41:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:17.764999 W | wal: sync duration of 1.749587097s, expected less than 1s
Nov 11 12:41:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:17.767376 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (1.255345613s) to execute
Nov 11 12:41:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:20.039297 W | wal: sync duration of 1.00194877s, expected less than 1s
Nov 11 12:41:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:21.480236 W | wal: sync duration of 1.107179447s, expected less than 1s
Nov 11 12:41:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:21.483997 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (790.938228ms) to execute
Nov 11 12:41:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:21.484453 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1120" took too long (454.676811ms) to execute
Nov 11 12:41:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:21.484806 W | etcdserver: failed to revoke 4f0b6e20c7e582c9 ("lease not found")
Nov 11 12:41:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:21.485308 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (370.659019ms) to execute
Nov 11 12:41:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:26.703283 W | wal: sync duration of 2.633655483s, expected less than 1s
Nov 11 12:41:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:26.706137 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (2.430744336s) to execute
Nov 11 12:41:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:27.782887 W | wal: sync duration of 1.079257125s, expected less than 1s
Nov 11 12:41:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:27.785563 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (815.272553ms) to execute
Nov 11 12:41:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:27.785610 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (2.080467394s) to execute
Nov 11 12:41:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:27.785631 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:525" took too long (1.076063504s) to execute
Nov 11 12:41:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:27.785995 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (2.327737489s) to execute
Nov 11 12:41:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:27.786015 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (2.854324582s) to execute
Nov 11 12:41:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:27.786155 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (2.280123127s) to execute
Nov 11 12:41:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:27.786217 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.71476715s) to execute
Nov 11 12:41:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:27.786652 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.712859168s) to execute
Nov 11 12:41:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:28.341793 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (541.522238ms) to execute
Nov 11 12:41:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:28.487668 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (638.205994ms) to execute
Nov 11 12:41:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:28.488147 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (682.684756ms) to execute
Nov 11 12:41:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:28.488231 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (684.751518ms) to execute
Nov 11 12:41:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:28.488493 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (344.568487ms) to execute
Nov 11 12:41:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:28.488559 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (570.858885ms) to execute
Nov 11 12:41:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:31.100283 W | wal: sync duration of 1.293557447s, expected less than 1s
Nov 11 12:41:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:31.103896 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.277185707s) to execute
Nov 11 12:41:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:32.121721 W | wal: sync duration of 1.021228924s, expected less than 1s
Nov 11 12:41:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:32.124728 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (697.050726ms) to execute
Nov 11 12:41:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:32.124780 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (775.457115ms) to execute
Nov 11 12:41:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:32.125020 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta2.autoscaling\" " with result "range_response_count:1 size:640" took too long (454.008149ms) to execute
Nov 11 12:41:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-11 12:41:32.125060 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (314.749936ms) to execute
