-- Logs begin at Mon 2019-09-30 19:40:36 UTC, end at Wed 2019-10-02 10:42:48 UTC. --
Oct 02 10:20:45 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:20:45.559223 W | etcdserver: request "header:<ID:14919135698849630276 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-xhwlm.15c9cd3bcb62a26f\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-xhwlm.15c9cd3bcb62a26f\" value_size:415 lease:5695763661994853714 >> failure:<>>" with result "size:20" took too long (102.22677ms) to execute
Oct 02 10:23:07 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:23:07.585853 W | etcdserver: request "header:<ID:14919135698849632197 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:31400242 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5319 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (151.552121ms) to execute
Oct 02 10:23:13 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:23:13.432277 W | etcdserver: request "header:<ID:14919135698849632263 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" mod_revision:31400344 > success:<request_put:<key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" value_size:2647 >> failure:<request_range:<key:\"/registry/replicasets/istio-system/istio-ingressgateway-746bdcc7c5\" > >>" with result "size:20" took too long (130.482679ms) to execute
Oct 02 10:23:13 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:23:13.448256 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:1153" took too long (143.8214ms) to execute
Oct 02 10:23:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:23:31.090809 I | mvcc: store.index: compact 31398652
Oct 02 10:23:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:23:31.098544 I | mvcc: finished scheduled compaction at 31398652 (took 5.934369ms)
Oct 02 10:23:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:23:31.499582 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (374.650385ms) to execute
Oct 02 10:23:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:23:31.499808 W | etcdserver: request "header:<ID:14919135698849632478 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:31400372 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (301.126621ms) to execute
Oct 02 10:23:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:23:31.563143 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:5961" took too long (343.364531ms) to execute
Oct 02 10:26:00 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:26:00.239700 W | etcdserver: request "header:<ID:14919135698849634048 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-egressgateway-54b4586c76-dqj74\" mod_revision:31399152 > success:<request_put:<key:\"/registry/pods/istio-system/istio-egressgateway-54b4586c76-dqj74\" value_size:2916 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-egressgateway-54b4586c76-dqj74\" > >>" with result "size:20" took too long (137.8227ms) to execute
Oct 02 10:26:00 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:26:00.470016 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-egressgateway-54b4586c76-dqj74\" " with result "range_response_count:1 size:3009" took too long (105.952613ms) to execute
Oct 02 10:27:03 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:27:03.051284 I | etcdserver: start to snapshot (applied: 34684339, lastsnap: 34674338)
Oct 02 10:27:03 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:27:03.108382 I | etcdserver: saved snapshot at index 34684339
Oct 02 10:27:03 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:27:03.108744 I | etcdserver: compacted raft log at 34679339
Oct 02 10:27:20 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:27:20.044788 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/000000000000000b-0000000002107a5e.snap successfully
Oct 02 10:28:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:28:31.104409 I | mvcc: store.index: compact 31400389
Oct 02 10:28:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:28:31.113891 I | mvcc: finished scheduled compaction at 31400389 (took 7.881014ms)
Oct 02 10:28:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:28:31.941203 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (694.625738ms) to execute
Oct 02 10:28:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:28:31.941354 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:5961" took too long (716.966743ms) to execute
Oct 02 10:28:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:28:31.944927 W | etcdserver: request "header:<ID:14919135698849635632 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:31400958 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:5886 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (636.051165ms) to execute
Oct 02 10:28:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:28:31.967781 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (466.51211ms) to execute
Oct 02 10:28:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:28:31.972365 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (237.189485ms) to execute
Oct 02 10:28:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:28:31.972929 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (153.652746ms) to execute
Oct 02 10:33:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:33:31.134211 I | mvcc: store.index: compact 31400975
Oct 02 10:33:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:33:31.141487 I | mvcc: finished scheduled compaction at 31400975 (took 5.134925ms)
Oct 02 10:33:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:33:31.661486 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (483.149193ms) to execute
Oct 02 10:33:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:33:31.661696 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:5961" took too long (428.403165ms) to execute
Oct 02 10:38:13 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:38:13.898982 W | etcdserver: failed to revoke 4f0b6adf85c833fa ("lease not found")
Oct 02 10:38:13 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:38:13.899070 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (676.706551ms) to execute
Oct 02 10:38:13 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:38:13.901531 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (674.080659ms) to execute
Oct 02 10:38:13 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:38:13.901557 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (234.919142ms) to execute
Oct 02 10:38:13 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:38:13.901610 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (339.541534ms) to execute
Oct 02 10:38:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:38:31.148625 I | mvcc: store.index: compact 31401534
Oct 02 10:38:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:38:31.154726 I | mvcc: finished scheduled compaction at 31401534 (took 4.580029ms)
Oct 02 10:38:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:38:31.327138 W | etcdserver: request "header:<ID:14919135698849641810 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" mod_revision:31402105 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" value_size:383 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" > >>" with result "size:20" took too long (157.703439ms) to execute
Oct 02 10:40:24 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:40:24.186773 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (254.263176ms) to execute
Oct 02 10:40:24 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:40:24.187894 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (189.973106ms) to execute
Oct 02 10:40:24 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:40:24.788937 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "range_response_count:0 size:9" took too long (147.918311ms) to execute
Oct 02 10:40:28 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:40:28.878614 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/stackdrivers\" range_end:\"/registry/config.istio.io/stackdrivert\" count_only:true " with result "range_response_count:0 size:7" took too long (502.93897ms) to execute
Oct 02 10:40:28 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:40:28.879321 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (321.685074ms) to execute
Oct 02 10:40:28 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-02 10:40:28.879744 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (265.270037ms) to execute
