-- Logs begin at Mon 2019-09-30 01:47:58 UTC, end at Tue 2019-10-01 20:28:50 UTC. --
Oct 01 20:06:54 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:06:54.729422 W | etcdserver: request "header:<ID:14919135698849094181 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15c99eadd61cf8cb\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15c99eadd61cf8cb\" value_size:354 lease:5695763661994318355 >> failure:<>>" with result "size:20" took too long (136.569128ms) to execute
Oct 01 20:11:52 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:11:52.027349 N | compactor: Finished auto-compaction at revision 31208903
Oct 01 20:12:03 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:12:03.841199 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-xvzp6.15c99ea2ee5d66c5\" " with result "range_response_count:1 size:561" took too long (212.730212ms) to execute
Oct 01 20:12:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:12:10.875536 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (292.800987ms) to execute
Oct 01 20:12:10 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:12:10.903611 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (256.258068ms) to execute
Oct 01 20:12:12 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:12:12.533263 W | wal: sync duration of 1.620091139s, expected less than 1s
Oct 01 20:12:12 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:12:12.536176 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (1.621294231s) to execute
Oct 01 20:12:12 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:12:12.541781 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.422827699s) to execute
Oct 01 20:12:12 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:12:12.542054 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-gmwfk\" " with result "range_response_count:1 size:1854" took too long (263.033613ms) to execute
Oct 01 20:12:12 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:12:12.542307 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-n2kgh.15c99ed8d4419c5c\" " with result "range_response_count:1 size:591" took too long (340.811243ms) to execute
Oct 01 20:12:16 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:12:16.190223 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-4f7pg\" " with result "range_response_count:1 size:1734" took too long (444.196798ms) to execute
Oct 01 20:12:21 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:12:21.495244 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (545.718549ms) to execute
Oct 01 20:12:21 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:12:21.495300 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (378.551597ms) to execute
Oct 01 20:12:21 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:12:21.495942 W | etcdserver: read-only range request "key:\"/registry/limitranges\" range_end:\"/registry/limitranget\" count_only:true " with result "range_response_count:0 size:7" took too long (168.841504ms) to execute
Oct 01 20:13:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:13:23.013440 I | mvcc: store.index: compact 31277135
Oct 01 20:13:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:13:23.020556 I | mvcc: finished scheduled compaction at 31277135 (took 5.583536ms)
Oct 01 20:13:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:13:23.543008 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-cvvpw\" " with result "range_response_count:1 size:2448" took too long (371.931163ms) to execute
Oct 01 20:13:57 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:13:57.137752 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (101.448367ms) to execute
Oct 01 20:14:08 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:14:08.176223 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (184.127383ms) to execute
Oct 01 20:14:22 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:14:22.366021 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (127.6668ms) to execute
Oct 01 20:14:24 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:14:24.603892 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-4f7pg\" " with result "range_response_count:1 size:1734" took too long (116.968244ms) to execute
Oct 01 20:14:33 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:14:33.185991 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (384.480167ms) to execute
Oct 01 20:15:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:15:06.293713 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (138.660361ms) to execute
Oct 01 20:15:29 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:15:29.827142 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (472.467468ms) to execute
Oct 01 20:15:29 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:15:29.827495 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (584.530982ms) to execute
Oct 01 20:15:29 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:15:29.827707 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (584.860197ms) to execute
Oct 01 20:15:29 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:15:29.827937 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (211.553931ms) to execute
Oct 01 20:17:25 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:17:25.471154 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (131.677301ms) to execute
Oct 01 20:17:53 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:17:53.645373 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (321.723049ms) to execute
Oct 01 20:17:53 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:17:53.645680 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (146.536647ms) to execute
Oct 01 20:17:53 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:17:53.645868 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-cvvpw\" " with result "range_response_count:1 size:2448" took too long (474.829892ms) to execute
Oct 01 20:18:04 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:18:04.725741 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (217.87078ms) to execute
Oct 01 20:18:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:18:23.123650 I | mvcc: store.index: compact 31278169
Oct 01 20:18:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:18:23.133411 I | mvcc: finished scheduled compaction at 31278169 (took 8.342096ms)
Oct 01 20:18:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:18:23.459999 W | etcdserver: request "header:<ID:14919135698849101235 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:31279051 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (283.988338ms) to execute
Oct 01 20:23:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:23:23.140168 I | mvcc: store.index: compact 31279075
Oct 01 20:23:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-10-01 20:23:23.147220 I | mvcc: finished scheduled compaction at 31279075 (took 5.796163ms)
