-- Logs begin at Tue 2019-12-17 22:38:51 UTC, end at Thu 2019-12-19 11:41:54 UTC. --
Dec 19 11:20:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:20:53.951778 I | mvcc: store.index: compact 45028799
Dec 19 11:24:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:24:41.663917 W | etcdserver: request "header:<ID:14919139277707455496 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/replicasets/default/backend-844b95fc6f\" mod_revision:45030101 > success:<request_put:<key:\"/registry/replicasets/default/backend-844b95fc6f\" value_size:988 >> failure:<request_range:<key:\"/registry/replicasets/default/backend-844b95fc6f\" > >>" with result "size:20" took too long (131.522958ms) to execute
Dec 19 11:25:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:25:41.718460 W | etcdserver: request "header:<ID:14919139277707456097 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15e1c1f9655c6ff2\" mod_revision:45030134 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15e1c1f9655c6ff2\" value_size:386 lease:5695767240852680266 >> failure:<request_range:<key:\"/registry/events/default/backend-844b95fc6f.15e1c1f9655c6ff2\" > >>" with result "size:20" took too long (107.104644ms) to execute
Dec 19 11:25:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:25:41.736601 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-7nw5t\" " with result "range_response_count:1 size:1121" took too long (103.993902ms) to execute
Dec 19 11:25:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:25:41.740005 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-k9p28\" " with result "range_response_count:1 size:1121" took too long (102.465912ms) to execute
Dec 19 11:25:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:25:53.964496 I | mvcc: store.index: compact 45029471
Dec 19 11:25:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:25:53.968755 I | mvcc: finished scheduled compaction at 45029471 (took 3.50061ms)
Dec 19 11:30:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:30:53.977403 I | mvcc: store.index: compact 45030392
Dec 19 11:30:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:30:53.982933 I | mvcc: finished scheduled compaction at 45030392 (took 4.461317ms)
Dec 19 11:30:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:30:54.234721 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (131.998796ms) to execute
Dec 19 11:34:57 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:34:57.958712 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (120.991802ms) to execute
Dec 19 11:35:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:35:53.995991 I | mvcc: store.index: compact 45030922
Dec 19 11:35:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 11:35:54.000486 I | mvcc: finished scheduled compaction at 45030922 (took 3.752559ms)
