-- Logs begin at Sun 2019-12-15 14:07:49 UTC, end at Tue 2019-12-17 03:21:00 UTC. --
Dec 17 02:59:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 02:59:22.809582 I | mvcc: store.index: compact 44453870
Dec 17 03:07:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 03:07:40.700911 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-qnrxw\" " with result "range_response_count:1 size:1121" took too long (160.385806ms) to execute
Dec 17 03:07:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 03:07:40.883883 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e109b0f7ff7d51\" " with result "range_response_count:1 size:485" took too long (125.646261ms) to execute
Dec 17 03:07:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 03:07:43.345123 W | etcdserver: request "header:<ID:14919139277705199675 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/default/backend\" mod_revision:44455979 > success:<request_put:<key:\"/registry/services/endpoints/default/backend\" value_size:2882 >> failure:<request_range:<key:\"/registry/services/endpoints/default/backend\" > >>" with result "size:20" took too long (119.755333ms) to execute
Dec 17 03:07:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 03:07:43.359872 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-6l2mn\" " with result "range_response_count:1 size:1502" took too long (133.328836ms) to execute
Dec 17 03:07:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 03:07:43.363516 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (111.796365ms) to execute
Dec 17 03:09:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 03:09:22.933594 I | mvcc: store.index: compact 44455278
Dec 17 03:09:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 03:09:22.939573 I | mvcc: finished scheduled compaction at 44455278 (took 4.831429ms)
Dec 17 03:13:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 03:13:10.056915 N | compactor: Starting auto-compaction at revision 44379633
Dec 17 03:13:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 03:13:10.057341 N | compactor: Finished auto-compaction at revision 44379633
Dec 17 03:14:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 03:14:22.953428 I | mvcc: store.index: compact 44456222
Dec 17 03:14:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 03:14:22.959628 I | mvcc: finished scheduled compaction at 44456222 (took 4.840022ms)
Dec 17 03:14:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-17 03:14:23.231572 W | etcdserver: request "header:<ID:14919139277705202872 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:44456771 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4071 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (182.034036ms) to execute
