-- Logs begin at Tue 2019-10-22 12:00:32 UTC, end at Tue 2019-10-22 12:53:37 UTC. --
Oct 22 12:32:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:32:11.360003 I | mvcc: store.index: compact 33464350
Oct 22 12:37:12 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:37:12.168078 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (517.094635ms) to execute
Oct 22 12:37:12 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:37:12.168463 W | etcdserver: request "header:<ID:14919139082522689806 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:33466359 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (232.785449ms) to execute
Oct 22 12:37:12 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:37:12.203831 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (263.858234ms) to execute
Oct 22 12:37:12 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:37:12.374538 W | etcdserver: request "header:<ID:14919139082522689818 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:33466361 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5280 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (102.779309ms) to execute
Oct 22 12:37:12 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:37:12.374763 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:889" took too long (103.836622ms) to execute
Oct 22 12:37:12 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:37:12.392581 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6185" took too long (121.05966ms) to execute
Oct 22 12:37:21 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:37:21.578219 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (290.464546ms) to execute
Oct 22 12:37:29 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:37:29.089917 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (180.510939ms) to execute
Oct 22 12:38:50 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:38:50.915114 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (176.264045ms) to execute
Oct 22 12:39:09 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:39:09.381534 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1419" took too long (285.544939ms) to execute
Oct 22 12:39:41 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:39:41.770730 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (118.26479ms) to execute
Oct 22 12:39:42 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:39:42.021292 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (122.859372ms) to execute
Oct 22 12:39:42 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:39:42.021453 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (117.928488ms) to execute
Oct 22 12:39:42 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:39:42.021641 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions\" range_end:\"/registry/apiextensions.k8s.io/customresourcedefinitiont\" count_only:true " with result "range_response_count:0 size:9" took too long (152.142642ms) to execute
Oct 22 12:40:52 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:40:52.804511 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (143.000956ms) to execute
Oct 22 12:40:52 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:40:52.951517 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/kube-proxy\" " with result "range_response_count:1 size:228" took too long (141.167983ms) to execute
Oct 22 12:41:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:41:23.245715 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/apikeys\" range_end:\"/registry/config.istio.io/apikeyt\" count_only:true " with result "range_response_count:0 size:7" took too long (351.656558ms) to execute
Oct 22 12:41:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:41:23.248112 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (334.002704ms) to execute
Oct 22 12:41:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:41:23.248144 W | etcdserver: read-only range request "key:\"/registry/ranges/servicenodeports\" " with result "range_response_count:1 size:365" took too long (144.018142ms) to execute
Oct 22 12:41:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:41:23.248178 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (241.044683ms) to execute
Oct 22 12:41:23 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:41:23.248256 W | etcdserver: read-only range request "key:\"/registry/ranges/serviceips\" " with result "range_response_count:1 size:2101" took too long (144.716079ms) to execute
Oct 22 12:42:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:42:11.518348 I | mvcc: store.index: compact 33466374
Oct 22 12:42:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:42:11.521521 I | mvcc: finished scheduled compaction at 33466374 (took 1.627799ms)
Oct 22 12:42:30 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:42:30.710064 I | etcdserver: start to snapshot (applied: 36974583, lastsnap: 36964582)
Oct 22 12:42:30 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:42:30.779551 I | etcdserver: saved snapshot at index 36974583
Oct 22 12:42:30 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:42:30.779854 I | etcdserver: compacted raft log at 36969583
Oct 22 12:42:30 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:42:30.944326 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000012-0000000002336ca2.snap successfully
Oct 22 12:43:12 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:43:12.732653 W | etcdserver: request "header:<ID:14919139082522693407 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:33466997 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (383.167983ms) to execute
Oct 22 12:43:12 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:43:12.732843 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (387.889177ms) to execute
Oct 22 12:43:12 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:43:12.743094 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:5908" took too long (137.072697ms) to execute
Oct 22 12:43:43 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:43:43.607669 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/pod-garbage-collector\" " with result "range_response_count:1 size:262" took too long (262.538712ms) to execute
Oct 22 12:43:59 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:43:59.745048 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecbindings\" range_end:\"/registry/config.istio.io/quotaspecbindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (128.935937ms) to execute
Oct 22 12:47:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:47:11.531168 I | mvcc: store.index: compact 33466904
Oct 22 12:47:11 openhouse-demo-k8s-master-1 etcd[1781]: 2019-10-22 12:47:11.535025 I | mvcc: finished scheduled compaction at 33466904 (took 2.541806ms)
