-- Logs begin at Tue 2019-12-17 03:13:11 UTC, end at Wed 2019-12-18 19:28:20 UTC. --
Dec 18 19:10:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:10:22.981219 I | mvcc: store.index: compact 44865750
Dec 18 19:12:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:12:58.609864 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (594.785566ms) to execute
Dec 18 19:12:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:12:58.610797 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (593.373611ms) to execute
Dec 18 19:13:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:13:13.240826 N | compactor: Starting auto-compaction at revision 44780645
Dec 18 19:13:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:13:13.241309 N | compactor: Finished auto-compaction at revision 44780645
Dec 18 19:14:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:14:04.040294 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (276.144534ms) to execute
Dec 18 19:14:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:14:31.788938 W | wal: sync duration of 1.171886842s, expected less than 1s
Dec 18 19:14:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:14:31.797619 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (909.385337ms) to execute
Dec 18 19:14:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:14:32.025015 W | etcdserver: request "header:<ID:14919139277706804685 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-lvnwd\" mod_revision:44867429 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-lvnwd\" value_size:1045 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-lvnwd\" > >>" with result "size:20" took too long (125.889775ms) to execute
Dec 18 19:14:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:14:32.310679 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lvnwd\" " with result "range_response_count:1 size:1121" took too long (262.354316ms) to execute
Dec 18 19:14:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:14:32.310926 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (157.645378ms) to execute
Dec 18 19:14:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:14:32.311674 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e18cefe9292624\" " with result "range_response_count:1 size:485" took too long (408.830882ms) to execute
Dec 18 19:14:58 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:14:58.403577 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (148.164943ms) to execute
Dec 18 19:14:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:14:59.131543 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (208.959177ms) to execute
Dec 18 19:14:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:14:59.147178 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (217.553477ms) to execute
Dec 18 19:15:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:15:19.495950 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (154.921594ms) to execute
Dec 18 19:15:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:15:19.496087 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (127.948249ms) to execute
Dec 18 19:15:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:15:22.996749 I | mvcc: store.index: compact 44866811
Dec 18 19:15:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:15:23.004342 I | mvcc: finished scheduled compaction at 44866811 (took 6.134419ms)
Dec 18 19:15:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:15:28.783237 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (643.42669ms) to execute
Dec 18 19:15:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:15:28.783914 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (202.415477ms) to execute
Dec 18 19:16:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:16:29.675424 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (413.824781ms) to execute
Dec 18 19:16:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:16:29.708330 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (231.886618ms) to execute
Dec 18 19:16:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:16:29.708464 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (441.035534ms) to execute
Dec 18 19:16:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:16:29.708653 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (431.452794ms) to execute
Dec 18 19:16:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:16:29.708877 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (319.43451ms) to execute
Dec 18 19:16:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:16:29.709677 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (163.562972ms) to execute
Dec 18 19:16:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:16:32.746952 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (325.779135ms) to execute
Dec 18 19:16:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:16:37.183821 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (305.657011ms) to execute
Dec 18 19:16:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:16:46.048751 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (116.720045ms) to execute
Dec 18 19:16:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:16:47.300552 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (241.862367ms) to execute
Dec 18 19:17:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:01.631390 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (839.961203ms) to execute
Dec 18 19:17:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:01.681521 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (569.182359ms) to execute
Dec 18 19:17:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:01.681649 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (350.703442ms) to execute
Dec 18 19:17:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:10.274797 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (115.908103ms) to execute
Dec 18 19:17:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:10.274971 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (352.57881ms) to execute
Dec 18 19:17:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:10.275101 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (145.768749ms) to execute
Dec 18 19:17:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:18.625347 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (307.368512ms) to execute
Dec 18 19:17:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:18.625478 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (305.789565ms) to execute
Dec 18 19:17:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:19.358521 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (194.790303ms) to execute
Dec 18 19:17:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:21.239457 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (124.708384ms) to execute
Dec 18 19:17:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:22.311932 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (244.117171ms) to execute
Dec 18 19:17:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:22.312073 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (358.465231ms) to execute
Dec 18 19:17:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:31.895084 W | wal: sync duration of 1.13258088s, expected less than 1s
Dec 18 19:17:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:31.897554 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.097402721s) to execute
Dec 18 19:17:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:41.835007 W | wal: sync duration of 1.056456159s, expected less than 1s
Dec 18 19:17:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:41.838469 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (419.07256ms) to execute
Dec 18 19:17:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:17:47.075463 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (155.18496ms) to execute
Dec 18 19:18:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:06.517914 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:9" took too long (212.307063ms) to execute
Dec 18 19:18:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:10.560777 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (111.795229ms) to execute
Dec 18 19:18:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:10.560887 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (286.220418ms) to execute
Dec 18 19:18:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:11.447883 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (291.022738ms) to execute
Dec 18 19:18:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:17.585251 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (180.995792ms) to execute
Dec 18 19:18:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:18.750667 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (116.564946ms) to execute
Dec 18 19:18:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:18.750744 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:28155" took too long (315.333207ms) to execute
Dec 18 19:18:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:18.750768 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (150.995486ms) to execute
Dec 18 19:18:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:21.216660 W | wal: sync duration of 1.162710755s, expected less than 1s
Dec 18 19:18:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:21.219601 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (642.016533ms) to execute
Dec 18 19:18:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:21.226071 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (297.836192ms) to execute
Dec 18 19:18:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:21.226234 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (463.759891ms) to execute
Dec 18 19:18:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:30.481914 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (179.34152ms) to execute
Dec 18 19:18:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:52.220737 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (847.062346ms) to execute
Dec 18 19:18:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:52.377989 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.001534155s) to execute
Dec 18 19:18:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:52.378380 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (976.015507ms) to execute
Dec 18 19:18:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:52.382023 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (119.376518ms) to execute
Dec 18 19:18:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:18:52.557166 W | etcdserver: read-only range request "key:\"/registry/pods/kube-system/metrics-server-68f94cc659-8pkpg\" " with result "range_response_count:1 size:3043" took too long (171.482269ms) to execute
Dec 18 19:19:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:00.568348 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (149.734261ms) to execute
Dec 18 19:19:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:00.568594 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (155.377826ms) to execute
Dec 18 19:19:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:00.708600 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (110.449338ms) to execute
Dec 18 19:19:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:02.762092 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (366.316453ms) to execute
Dec 18 19:19:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:02.762532 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (187.803934ms) to execute
Dec 18 19:19:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:02.762842 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (183.837418ms) to execute
Dec 18 19:19:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:02.762887 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (121.470396ms) to execute
Dec 18 19:19:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:02.763099 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (185.949931ms) to execute
Dec 18 19:19:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:03.011727 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1897" took too long (239.650894ms) to execute
Dec 18 19:19:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:03.011817 W | etcdserver: read-only range request "key:\"/registry/pods/kube-system/metrics-server-68f94cc659-8pkpg\" " with result "range_response_count:1 size:3043" took too long (239.697338ms) to execute
Dec 18 19:19:03 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:03.012103 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (143.657862ms) to execute
Dec 18 19:19:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:13.257660 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (430.872846ms) to execute
Dec 18 19:19:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:13.257807 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (150.21444ms) to execute
Dec 18 19:19:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:13.257885 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (207.220901ms) to execute
Dec 18 19:19:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:21.129876 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:17 size:27432" took too long (111.700673ms) to execute
Dec 18 19:19:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:30.283227 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (223.455583ms) to execute
Dec 18 19:19:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:32.598130 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (170.561988ms) to execute
Dec 18 19:19:40 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:40.555608 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (250.376075ms) to execute
Dec 18 19:19:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:52.600433 W | wal: sync duration of 1.137676108s, expected less than 1s
Dec 18 19:19:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:52.604747 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1466" took too long (1.007733524s) to execute
Dec 18 19:19:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:52.605507 W | etcdserver: failed to revoke 4f0b6e20ca4a288c ("lease not found")
Dec 18 19:19:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:52.644214 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (1.002793025s) to execute
Dec 18 19:19:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:52.644648 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (121.989079ms) to execute
Dec 18 19:19:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:52.644741 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.batch\" " with result "range_response_count:1 size:608" took too long (121.684389ms) to execute
Dec 18 19:19:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:52.644781 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta2.apps\" " with result "range_response_count:1 size:619" took too long (122.102238ms) to execute
Dec 18 19:19:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:52.644876 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:668" took too long (121.508221ms) to execute
Dec 18 19:19:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:19:52.644909 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.monitoring.coreos.com\" " with result "range_response_count:1 size:659" took too long (121.956433ms) to execute
Dec 18 19:20:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:20:18.335498 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lvnwd\" " with result "range_response_count:1 size:1634" took too long (111.959008ms) to execute
Dec 18 19:20:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:20:18.335641 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1897" took too long (129.346711ms) to execute
Dec 18 19:20:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 19:20:23.012936 I | mvcc: store.index: compact 44867564
