-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 14:59:58 UTC. --
Oct 10 14:40:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:40:27.964446 W | etcdserver: request "header:<ID:14919138748426867288 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/horizontalpodautoscalers/istio-system/istio-telemetry\" mod_revision:32141223 > success:<request_put:<key:\"/registry/horizontalpodautoscalers/istio-system/istio-telemetry\" value_size:1571 >> failure:<request_range:<key:\"/registry/horizontalpodautoscalers/istio-system/istio-telemetry\" > >>" with result "size:20" took too long (157.070885ms) to execute
Oct 10 14:40:48 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:40:48.250165 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (136.163625ms) to execute
Oct 10 14:40:48 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:40:48.250321 W | etcdserver: request "header:<ID:14919138748426867650 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:32141531 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1831 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (120.953361ms) to execute
Oct 10 14:42:28 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:42:28.925334 I | mvcc: store.index: compact 32140888
Oct 10 14:42:28 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:42:28.933805 I | mvcc: finished scheduled compaction at 32140888 (took 6.272535ms)
Oct 10 14:42:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:42:30.364200 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (741.416503ms) to execute
Oct 10 14:42:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:42:30.364262 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (607.123078ms) to execute
Oct 10 14:42:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:42:30.364493 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (113.67683ms) to execute
Oct 10 14:42:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:42:30.364683 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (1.21118532s) to execute
Oct 10 14:42:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:42:30.365052 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (745.571377ms) to execute
Oct 10 14:42:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:42:30.365306 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (806.674771ms) to execute
Oct 10 14:47:28 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:47:28.938874 I | mvcc: store.index: compact 32141893
Oct 10 14:47:28 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:47:28.945779 I | mvcc: finished scheduled compaction at 32141893 (took 5.247298ms)
Oct 10 14:52:12 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:52:12.423256 W | etcdserver: request "header:<ID:14919138748426876099 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:32143732 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:5988 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (121.832673ms) to execute
Oct 10 14:52:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:52:23.772570 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/deniers\" range_end:\"/registry/config.istio.io/deniert\" count_only:true " with result "range_response_count:0 size:7" took too long (161.190141ms) to execute
Oct 10 14:52:28 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:52:28.952188 I | mvcc: store.index: compact 32142928
Oct 10 14:52:28 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:52:28.959325 I | mvcc: finished scheduled compaction at 32142928 (took 5.853923ms)
Oct 10 14:52:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:52:29.128980 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (102.645916ms) to execute
Oct 10 14:56:22 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:56:22.933361 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (191.636483ms) to execute
Oct 10 14:56:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:56:23.942066 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (100.646611ms) to execute
Oct 10 14:57:28 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:57:28.965849 I | mvcc: store.index: compact 32143807
Oct 10 14:57:28 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 14:57:28.972082 I | mvcc: finished scheduled compaction at 32143807 (took 4.89719ms)
