-- Logs begin at Sun 2019-12-15 04:02:15 UTC, end at Mon 2019-12-16 18:16:42 UTC. --
Dec 16 17:54:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:54:16.599469 I | mvcc: store.index: compact 44364992
Dec 16 17:56:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:10.738689 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (239.068223ms) to execute
Dec 16 17:56:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:10.771142 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (202.465479ms) to execute
Dec 16 17:56:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:11.786198 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (197.478817ms) to execute
Dec 16 17:56:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:11.786352 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (334.370633ms) to execute
Dec 16 17:56:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:11.787517 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (335.509545ms) to execute
Dec 16 17:56:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:14.386241 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (637.881417ms) to execute
Dec 16 17:56:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:14.386336 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (325.522098ms) to execute
Dec 16 17:56:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:14.386378 W | etcdserver: failed to revoke 4f0b6e20ca2c90b9 ("lease not found")
Dec 16 17:56:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:14.386576 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (110.70672ms) to execute
Dec 16 17:56:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:23.170476 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (128.950716ms) to execute
Dec 16 17:56:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:23.170606 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (246.459886ms) to execute
Dec 16 17:56:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:28.313208 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (494.563059ms) to execute
Dec 16 17:56:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:28.330163 W | etcdserver: read-only range request "key:\"/registry/namespaces\" range_end:\"/registry/namespacet\" count_only:true " with result "range_response_count:0 size:9" took too long (286.770954ms) to execute
Dec 16 17:56:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:28.330243 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-nzwjs.15e0eb879a910e36\" " with result "range_response_count:1 size:561" took too long (450.822406ms) to execute
Dec 16 17:56:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:28.330551 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/sidecars\" range_end:\"/registry/networking.istio.io/sidecart\" count_only:true " with result "range_response_count:0 size:7" took too long (506.825128ms) to execute
Dec 16 17:56:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:38.640604 W | etcdserver: request "header:<ID:14919139277704827618 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/horizontalpodautoscalers/istio-system/istio-pilot\" mod_revision:44366171 > success:<request_put:<key:\"/registry/horizontalpodautoscalers/istio-system/istio-pilot\" value_size:1553 >> failure:<request_range:<key:\"/registry/horizontalpodautoscalers/istio-system/istio-pilot\" > >>" with result "size:20" took too long (428.223777ms) to execute
Dec 16 17:56:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:56:56.881938 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (146.351097ms) to execute
Dec 16 17:58:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:58:12.128881 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (167.835829ms) to execute
Dec 16 17:58:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:58:12.129000 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4430" took too long (206.618463ms) to execute
Dec 16 17:58:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:58:14.296801 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (236.080202ms) to execute
Dec 16 17:59:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:59:16.632078 I | mvcc: store.index: compact 44365986
Dec 16 17:59:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:59:16.641373 I | mvcc: finished scheduled compaction at 44365986 (took 7.589657ms)
Dec 16 17:59:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:59:16.969058 W | etcdserver: read-only range request "key:\"/registry/authentication.istio.io/meshpolicies\" range_end:\"/registry/authentication.istio.io/meshpoliciet\" count_only:true " with result "range_response_count:0 size:9" took too long (240.719408ms) to execute
Dec 16 17:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:59:31.353896 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.54890319s) to execute
Dec 16 17:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:59:31.354246 W | etcdserver: request "header:<ID:14919139277704829624 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:44366828 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:4548 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (955.309146ms) to execute
Dec 16 17:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:59:31.354365 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (921.357254ms) to execute
Dec 16 17:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:59:31.354455 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (548.661455ms) to execute
Dec 16 17:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:59:31.354680 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (120.070058ms) to execute
Dec 16 17:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:59:31.354700 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-n9fkk.15e0eb9fd2e2db84\" " with result "range_response_count:1 size:591" took too long (306.92307ms) to execute
Dec 16 17:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:59:31.354756 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:10" took too long (303.410544ms) to execute
Dec 16 17:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:59:31.354857 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (125.390597ms) to execute
Dec 16 17:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:59:31.354951 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (126.673996ms) to execute
Dec 16 17:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:59:31.355046 W | etcdserver: read-only range request "key:\"/registry/podtemplates\" range_end:\"/registry/podtemplatet\" count_only:true " with result "range_response_count:0 size:7" took too long (426.985497ms) to execute
Dec 16 17:59:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 17:59:31.355091 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (445.638439ms) to execute
Dec 16 18:04:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 18:04:16.645530 I | mvcc: store.index: compact 44366818
Dec 16 18:04:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 18:04:16.657366 I | mvcc: finished scheduled compaction at 44366818 (took 9.849223ms)
Dec 16 18:09:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 18:09:16.723879 I | mvcc: store.index: compact 44367553
Dec 16 18:09:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 18:09:16.731534 I | mvcc: finished scheduled compaction at 44367553 (took 6.325221ms)
Dec 16 18:13:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 18:13:09.560208 N | compactor: Starting auto-compaction at revision 44311905
Dec 16 18:13:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 18:13:09.560579 N | compactor: Finished auto-compaction at revision 44311905
Dec 16 18:14:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 18:14:16.736258 I | mvcc: store.index: compact 44368193
Dec 16 18:14:16 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-16 18:14:16.743359 I | mvcc: finished scheduled compaction at 44368193 (took 5.753119ms)
