-- Logs begin at Tue 2019-12-17 17:51:17 UTC, end at Thu 2019-12-19 05:21:21 UTC. --
Dec 19 05:00:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:00:44.755471 I | mvcc: store.index: compact 44962282
Dec 19 05:05:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:05:44.773286 I | mvcc: store.index: compact 44963292
Dec 19 05:05:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:05:44.781573 I | mvcc: finished scheduled compaction at 44963292 (took 6.521242ms)
Dec 19 05:05:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:05:45.227278 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (362.958765ms) to execute
Dec 19 05:05:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:05:45.227463 W | etcdserver: request "header:<ID:14919139277707203771 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:44963999 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:3914 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (232.074911ms) to execute
Dec 19 05:05:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:05:45.258735 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (152.073439ms) to execute
Dec 19 05:05:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:05:45.289741 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/servicerolebindings\" range_end:\"/registry/rbac.istio.io/servicerolebindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (140.831113ms) to execute
Dec 19 05:09:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:09:39.866075 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (111.593543ms) to execute
Dec 19 05:09:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:09:39.866617 W | etcdserver: request "header:<ID:14919139277707206381 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15e1ad904817dcbb\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15e1ad904817dcbb\" value_size:354 lease:5695767240852429935 >> failure:<>>" with result "size:20" took too long (106.978044ms) to execute
Dec 19 05:10:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:10:28.889645 I | etcdserver: start to snapshot (applied: 49566098, lastsnap: 49556097)
Dec 19 05:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:10:29.037753 I | etcdserver: saved snapshot at index 49566098
Dec 19 05:10:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:10:29.038866 I | etcdserver: compacted raft log at 49561098
Dec 19 05:10:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:10:44.307474 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-0000000002f38e39.snap successfully
Dec 19 05:10:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:10:44.786674 I | mvcc: store.index: compact 44964034
Dec 19 05:10:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:10:44.802808 I | mvcc: finished scheduled compaction at 44964034 (took 14.375369ms)
Dec 19 05:10:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:10:44.966693 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/rules\" range_end:\"/registry/config.istio.io/rulet\" count_only:true " with result "range_response_count:0 size:9" took too long (156.183336ms) to execute
Dec 19 05:13:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:13:17.064322 N | compactor: Starting auto-compaction at revision 44886133
Dec 19 05:13:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:13:17.064680 N | compactor: Finished auto-compaction at revision 44886133
Dec 19 05:13:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:13:41.477133 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1910" took too long (135.111332ms) to execute
Dec 19 05:13:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:13:41.477391 W | etcdserver: request "header:<ID:14919139277707209095 > lease_revoke:<id:4f0b6e20ca50e8da>" with result "size:29" took too long (129.357812ms) to execute
Dec 19 05:13:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:13:41.477680 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (132.556319ms) to execute
Dec 19 05:13:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:13:41.477883 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-mgvrm\" " with result "range_response_count:1 size:2946" took too long (135.166346ms) to execute
Dec 19 05:13:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:13:41.508847 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-p2svm\" " with result "range_response_count:1 size:2946" took too long (117.788851ms) to execute
Dec 19 05:15:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:15:42.885802 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f.15e1adc8828ef57c\" " with result "range_response_count:1 size:485" took too long (159.521173ms) to execute
Dec 19 05:15:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:15:42.886234 W | etcdserver: request "header:<ID:14919139277707210418 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-9kqvx.15e1ade4cc0421b0\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-9kqvx.15e1ade4cc0421b0\" value_size:392 lease:5695767240852434585 >> failure:<>>" with result "size:20" took too long (123.014867ms) to execute
Dec 19 05:15:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:15:42.886640 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (142.077363ms) to execute
Dec 19 05:15:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:15:44.798130 I | mvcc: store.index: compact 44964783
Dec 19 05:15:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:15:44.805947 I | mvcc: finished scheduled compaction at 44964783 (took 6.19517ms)
Dec 19 05:15:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:15:45.033991 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-9kqvx\" " with result "range_response_count:1 size:3580" took too long (150.387163ms) to execute
Dec 19 05:15:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:15:56.590389 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (105.120987ms) to execute
Dec 19 05:15:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:15:56.849198 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (103.196901ms) to execute
Dec 19 05:16:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:16:17.790961 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (267.821897ms) to execute
Dec 19 05:16:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:16:17.795372 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (253.400662ms) to execute
Dec 19 05:16:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:16:17.795423 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/adapters\" range_end:\"/registry/config.istio.io/adaptert\" count_only:true " with result "range_response_count:0 size:7" took too long (207.802132ms) to execute
Dec 19 05:16:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:16:38.191014 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (287.684394ms) to execute
Dec 19 05:16:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:16:39.909035 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (340.062465ms) to execute
Dec 19 05:16:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:16:44.012329 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (132.031957ms) to execute
Dec 19 05:16:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:16:48.057320 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (121.60243ms) to execute
Dec 19 05:16:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:16:49.968838 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (210.406467ms) to execute
Dec 19 05:17:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:17:20.246774 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-25ltb\" " with result "range_response_count:1 size:2314" took too long (416.261065ms) to execute
Dec 19 05:17:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:17:20.246876 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-25ltb\" " with result "range_response_count:1 size:2314" took too long (274.28166ms) to execute
Dec 19 05:17:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:17:24.552742 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (277.66207ms) to execute
Dec 19 05:17:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:17:24.553036 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (254.686413ms) to execute
Dec 19 05:17:27 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:17:27.884118 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (190.503871ms) to execute
Dec 19 05:17:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:17:45.780364 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (243.432785ms) to execute
Dec 19 05:17:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:17:47.905861 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (104.715908ms) to execute
Dec 19 05:18:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 05:18:42.972211 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listentries\" range_end:\"/registry/config.istio.io/listentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (223.078441ms) to execute
